time,kernel,dimension,blocksize,operation,
0,0.52479,12,38400,19200,graphApiYesDependency,1
1,0.000543706,12,38400,19200,graphApiYesDependency,1
2,0.00054076,12,38400,19200,graphApiYesDependency,1
3,0.000988837,12,38400,19200,graphApiYesDependency,1
4,0.000569205,12,38400,19200,graphApiYesDependency,1
5,0.000576889,12,38400,19200,graphApiYesDependency,1
6,0.000581528,12,38400,19200,graphApiYesDependency,1
7,0.000568914,12,38400,19200,graphApiYesDependency,1
8,0.000597098,12,38400,19200,graphApiYesDependency,1
9,0.00069403,12,38400,19200,graphApiYesDependency,1
