index,time,kernel,dimension,blocksize,operation
0,1.7817,4624,21760,320,launch
1,1.793,4624,21760,320,launch
2,1.79699,4624,21760,320,launch
3,1.79775,4624,21760,320,launch
4,1.79868,4624,21760,320,launch
5,1.79896,4624,21760,320,launch
6,1.80153,4624,21760,320,launch
7,1.80199,4624,21760,320,launch
8,1.80374,4624,21760,320,launch
9,1.80345,4624,21760,320,launch
10,1.80633,4624,21760,320,launch
11,1.80576,4624,21760,320,launch
12,1.80674,4624,21760,320,launch
13,1.80713,4624,21760,320,launch
14,1.8084,4624,21760,320,launch
15,1.8087,4624,21760,320,launch
16,1.81095,4624,21760,320,launch
17,1.80856,4624,21760,320,launch
18,1.80991,4624,21760,320,launch
19,1.811,4624,21760,320,launch
20,1.80212,4624,21760,320,launch
21,1.8125,4624,21760,320,launch
22,1.81434,4624,21760,320,launch
23,1.8127,4624,21760,320,launch
24,1.81332,4624,21760,320,launch
25,1.81264,4624,21760,320,launch
26,1.81434,4624,21760,320,launch
27,1.81347,4624,21760,320,launch
28,1.81442,4624,21760,320,launch
29,1.81327,4624,21760,320,launch
30,1.81426,4624,21760,320,launch
31,1.81445,4624,21760,320,launch
32,1.81612,4624,21760,320,launch
33,1.81654,4624,21760,320,launch
34,1.81664,4624,21760,320,launch
35,1.81508,4624,21760,320,launch
36,1.81526,4624,21760,320,launch
37,1.81577,4624,21760,320,launch
38,1.81659,4624,21760,320,launch
39,1.81795,4624,21760,320,launch
40,1.80661,4624,21760,320,launch
41,1.81953,4624,21760,320,launch
42,1.81764,4624,21760,320,launch
43,1.8194,4624,21760,320,launch
44,1.81734,4624,21760,320,launch
45,1.81716,4624,21760,320,launch
46,1.81828,4624,21760,320,launch
47,1.81803,4624,21760,320,launch
48,1.81933,4624,21760,320,launch
49,1.81955,4624,21760,320,launch
50,1.81829,4624,21760,320,launch
51,1.81863,4624,21760,320,launch
52,1.81946,4624,21760,320,launch
53,1.82214,4624,21760,320,launch
54,1.8193,4624,21760,320,launch
55,1.81993,4624,21760,320,launch
56,1.81948,4624,21760,320,launch
57,1.82162,4624,21760,320,launch
58,1.82242,4624,21760,320,launch
59,1.82319,4624,21760,320,launch
60,1.80955,4624,21760,320,launch
61,1.82168,4624,21760,320,launch
62,1.82268,4624,21760,320,launch
63,1.82119,4624,21760,320,launch
64,1.81994,4624,21760,320,launch
65,1.82232,4624,21760,320,launch
66,1.82179,4624,21760,320,launch
67,1.82106,4624,21760,320,launch
68,1.82055,4624,21760,320,launch
69,1.82161,4624,21760,320,launch
70,1.82165,4624,21760,320,launch
71,1.82062,4624,21760,320,launch
72,1.82159,4624,21760,320,launch
73,1.82081,4624,21760,320,launch
74,1.82053,4624,21760,320,launch
75,1.82208,4624,21760,320,launch
76,1.82142,4624,21760,320,launch
77,1.82133,4624,21760,320,launch
78,1.82029,4624,21760,320,launch
79,1.82111,4624,21760,320,launch
80,1.81018,4624,21760,320,launch
81,1.82284,4624,21760,320,launch
82,1.82222,4624,21760,320,launch
83,1.82058,4624,21760,320,launch
84,1.82141,4624,21760,320,launch
85,1.82138,4624,21760,320,launch
86,1.8198,4624,21760,320,launch
87,1.82034,4624,21760,320,launch
88,1.82064,4624,21760,320,launch
89,1.8222,4624,21760,320,launch
90,1.82226,4624,21760,320,launch
91,1.8201,4624,21760,320,launch
92,1.8208,4624,21760,320,launch
93,1.8201,4624,21760,320,launch
94,1.82029,4624,21760,320,launch
95,1.82279,4624,21760,320,launch
96,1.82129,4624,21760,320,launch
97,1.8199,4624,21760,320,launch
98,1.82073,4624,21760,320,launch
99,1.82117,4624,21760,320,launch
100,1.80965,4624,21760,320,launch
101,1.82109,4624,21760,320,launch
102,1.82331,4624,21760,320,launch
103,1.82217,4624,21760,320,launch
104,1.82043,4624,21760,320,launch
105,1.82063,4624,21760,320,launch
106,1.82055,4624,21760,320,launch
107,1.82083,4624,21760,320,launch
108,1.81988,4624,21760,320,launch
109,1.82046,4624,21760,320,launch
110,1.82176,4624,21760,320,launch
111,1.82059,4624,21760,320,launch
112,1.82117,4624,21760,320,launch
113,1.82082,4624,21760,320,launch
114,1.81943,4624,21760,320,launch
115,1.81942,4624,21760,320,launch
116,1.82154,4624,21760,320,launch
117,1.82031,4624,21760,320,launch
118,1.82031,4624,21760,320,launch
119,1.81994,4624,21760,320,launch
120,1.8089,4624,21760,320,launch
121,1.82102,4624,21760,320,launch
122,1.82205,4624,21760,320,launch
123,1.82143,4624,21760,320,launch
124,1.82091,4624,21760,320,launch
125,1.81933,4624,21760,320,launch
126,1.81954,4624,21760,320,launch
127,1.81862,4624,21760,320,launch
128,1.82047,4624,21760,320,launch
129,1.81997,4624,21760,320,launch
130,1.8209,4624,21760,320,launch
131,1.82098,4624,21760,320,launch
132,1.82156,4624,21760,320,launch
133,1.81936,4624,21760,320,launch
134,1.81957,4624,21760,320,launch
135,1.81978,4624,21760,320,launch
136,1.82222,4624,21760,320,launch
137,1.82002,4624,21760,320,launch
138,1.8191,4624,21760,320,launch
139,1.81997,4624,21760,320,launch
140,1.80919,4624,21760,320,launch
141,1.81989,4624,21760,320,launch
142,1.82097,4624,21760,320,launch
143,1.82218,4624,21760,320,launch
144,1.81922,4624,21760,320,launch
145,1.82083,4624,21760,320,launch
146,1.82149,4624,21760,320,launch
147,1.82024,4624,21760,320,launch
148,1.82041,4624,21760,320,launch
149,1.81996,4624,21760,320,launch
150,1.82139,4624,21760,320,launch
151,1.8208,4624,21760,320,launch
152,1.82258,4624,21760,320,launch
153,1.82111,4624,21760,320,launch
154,1.82076,4624,21760,320,launch
155,1.82179,4624,21760,320,launch
156,1.81912,4624,21760,320,launch
157,1.82003,4624,21760,320,launch
158,1.82111,4624,21760,320,launch
159,1.82146,4624,21760,320,launch
160,1.80951,4624,21760,320,launch
161,1.82222,4624,21760,320,launch
162,1.82159,4624,21760,320,launch
163,1.81999,4624,21760,320,launch
164,1.82085,4624,21760,320,launch
165,1.82009,4624,21760,320,launch
166,1.82169,4624,21760,320,launch
167,1.82049,4624,21760,320,launch
168,1.81954,4624,21760,320,launch
169,1.81953,4624,21760,320,launch
170,1.81939,4624,21760,320,launch
171,1.82027,4624,21760,320,launch
172,1.82218,4624,21760,320,launch
173,1.82108,4624,21760,320,launch
174,1.82033,4624,21760,320,launch
175,1.81936,4624,21760,320,launch
176,1.82079,4624,21760,320,launch
177,1.82087,4624,21760,320,launch
178,1.82059,4624,21760,320,launch
179,1.82059,4624,21760,320,launch
180,1.80917,4624,21760,320,launch
181,1.82026,4624,21760,320,launch
182,1.82161,4624,21760,320,launch
183,1.82121,4624,21760,320,launch
184,1.82055,4624,21760,320,launch
185,1.81865,4624,21760,320,launch
186,1.81902,4624,21760,320,launch
187,1.82108,4624,21760,320,launch
188,1.82102,4624,21760,320,launch
189,1.82075,4624,21760,320,launch
190,1.81893,4624,21760,320,launch
191,1.82027,4624,21760,320,launch
192,1.82019,4624,21760,320,launch
193,1.82116,4624,21760,320,launch
194,1.81936,4624,21760,320,launch
195,1.81941,4624,21760,320,launch
196,1.81975,4624,21760,320,launch
197,1.81986,4624,21760,320,launch
198,1.81938,4624,21760,320,launch
199,1.81987,4624,21760,320,launch
