index,time,kernel,dimension,blocksize,operation
0,0.0562247,625,6400,256,launch
1,0.0575616,625,6400,256,launch
2,0.0576465,625,6400,256,launch
3,0.0576431,625,6400,256,launch
4,0.0565224,625,6400,256,launch
5,0.0559995,625,6400,256,launch
6,0.0558687,625,6400,256,launch
7,0.0554914,625,6400,256,launch
8,0.0555082,625,6400,256,launch
9,0.0555333,625,6400,256,launch
10,0.0555704,625,6400,256,launch
11,0.0555231,625,6400,256,launch
12,0.0555054,625,6400,256,launch
13,0.055567,625,6400,256,launch
14,0.0554877,625,6400,256,launch
15,0.0558567,625,6400,256,launch
16,0.0560327,625,6400,256,launch
17,0.0560316,625,6400,256,launch
18,0.0562681,625,6400,256,launch
19,0.0570432,625,6400,256,launch
20,0.0527894,625,6400,256,launch
21,0.055772,625,6400,256,launch
22,0.0556995,625,6400,256,launch
23,0.0543856,625,6400,256,launch
24,0.0546491,625,6400,256,launch
25,0.0552583,625,6400,256,launch
26,0.0549795,625,6400,256,launch
27,0.0546634,625,6400,256,launch
28,0.0542837,625,6400,256,launch
29,0.0545557,625,6400,256,launch
30,0.0552078,625,6400,256,launch
31,0.0553369,625,6400,256,launch
32,0.0546239,625,6400,256,launch
33,0.0542076,625,6400,256,launch
34,0.054591,625,6400,256,launch
35,0.0549307,625,6400,256,launch
36,0.0552295,625,6400,256,launch
37,0.0550191,625,6400,256,launch
38,0.0548273,625,6400,256,launch
39,0.0547366,625,6400,256,launch
40,0.0546849,625,6400,256,launch
41,0.0559843,625,6400,256,launch
42,0.0562116,625,6400,256,launch
43,0.056187,625,6400,256,launch
44,0.0562007,625,6400,256,launch
45,0.0562485,625,6400,256,launch
46,0.0562214,625,6400,256,launch
47,0.0562107,625,6400,256,launch
48,0.0562926,625,6400,256,launch
49,0.0561994,625,6400,256,launch
50,0.0562608,625,6400,256,launch
51,0.0562409,625,6400,256,launch
52,0.0561807,625,6400,256,launch
53,0.0562079,625,6400,256,launch
54,0.0562129,625,6400,256,launch
55,0.0564678,625,6400,256,launch
56,0.0567605,625,6400,256,launch
57,0.0564151,625,6400,256,launch
58,0.0561814,625,6400,256,launch
59,0.0562161,625,6400,256,launch
60,0.0522048,625,6400,256,launch
61,0.0552261,625,6400,256,launch
62,0.0545989,625,6400,256,launch
63,0.0543018,625,6400,256,launch
64,0.0547441,625,6400,256,launch
65,0.0547048,625,6400,256,launch
66,0.0547738,625,6400,256,launch
67,0.05475,625,6400,256,launch
68,0.0547239,625,6400,256,launch
69,0.0547965,625,6400,256,launch
70,0.0547496,625,6400,256,launch
71,0.054768,625,6400,256,launch
72,0.0547338,625,6400,256,launch
73,0.0551753,625,6400,256,launch
74,0.0552665,625,6400,256,launch
75,0.0549982,625,6400,256,launch
76,0.0558351,625,6400,256,launch
77,0.0558512,625,6400,256,launch
78,0.0553526,625,6400,256,launch
79,0.0547842,625,6400,256,launch
80,0.0523257,625,6400,256,launch
81,0.0551906,625,6400,256,launch
82,0.0549469,625,6400,256,launch
83,0.0547867,625,6400,256,launch
84,0.054734,625,6400,256,launch
85,0.0548067,625,6400,256,launch
86,0.0547234,625,6400,256,launch
87,0.0547375,625,6400,256,launch
88,0.0547351,625,6400,256,launch
89,0.0547753,625,6400,256,launch
90,0.0547843,625,6400,256,launch
91,0.0548078,625,6400,256,launch
92,0.0547839,625,6400,256,launch
