time,kernel,dimension,blocksize,operation,
0,5.65657,12,35840,17920,launch,1
1,5.57789,12,35840,17920,launch,1
2,5.58983,12,35840,17920,launch,1
3,5.61326,12,35840,17920,launch,1
4,5.60587,12,35840,17920,launch,1
5,5.66163,12,35840,17920,launch,1
6,5.65123,12,35840,17920,launch,1
7,5.66798,12,35840,17920,launch,1
8,5.69954,12,35840,17920,launch,1
9,5.69947,12,35840,17920,launch,1
10,5.65148,12,35840,17920,launch,1
11,5.67674,12,35840,17920,launch,1
12,5.72366,12,35840,17920,launch,1
13,5.70386,12,35840,17920,launch,1
14,5.65299,12,35840,17920,launch,1
15,5.70148,12,35840,17920,launch,1
16,5.7409,12,35840,17920,launch,1
17,5.77246,12,35840,17920,launch,1
18,5.74309,12,35840,17920,launch,1
19,5.72127,12,35840,17920,launch,1
20,5.69897,12,35840,17920,launch,1
21,5.72338,12,35840,17920,launch,1
22,5.69739,12,35840,17920,launch,1
23,5.73532,12,35840,17920,launch,1
24,5.73492,12,35840,17920,launch,1
25,5.70567,12,35840,17920,launch,1
26,5.75124,12,35840,17920,launch,1
27,5.69105,12,35840,17920,launch,1
28,5.74948,12,35840,17920,launch,1
29,5.69748,12,35840,17920,launch,1
30,5.70879,12,35840,17920,launch,1
31,5.74043,12,35840,17920,launch,1
32,5.73623,12,35840,17920,launch,1
33,5.76857,12,35840,17920,launch,1
34,5.73158,12,35840,17920,launch,1
35,5.72721,12,35840,17920,launch,1
36,5.7645,12,35840,17920,launch,1
37,5.74535,12,35840,17920,launch,1
38,5.73246,12,35840,17920,launch,1
39,5.77113,12,35840,17920,launch,1
40,5.76218,12,35840,17920,launch,1
41,5.70513,12,35840,17920,launch,1
42,5.69324,12,35840,17920,launch,1
43,5.74873,12,35840,17920,launch,1
44,5.73623,12,35840,17920,launch,1
45,5.7295,12,35840,17920,launch,1
46,5.7722,12,35840,17920,launch,1
47,5.71696,12,35840,17920,launch,1
48,5.74619,12,35840,17920,launch,1
49,5.77218,12,35840,17920,launch,1
50,5.74278,12,35840,17920,launch,1
51,5.75159,12,35840,17920,launch,1
52,5.72863,12,35840,17920,launch,1
53,5.70185,12,35840,17920,launch,1
54,5.71919,12,35840,17920,launch,1
55,5.71612,12,35840,17920,launch,1
56,5.68577,12,35840,17920,launch,1
57,5.71691,12,35840,17920,launch,1
58,5.71234,12,35840,17920,launch,1
59,5.68828,12,35840,17920,launch,1
60,5.74128,12,35840,17920,launch,1
61,5.73436,12,35840,17920,launch,1
62,5.68062,12,35840,17920,launch,1
63,5.7342,12,35840,17920,launch,1
64,5.74933,12,35840,17920,launch,1
65,5.76791,12,35840,17920,launch,1
66,5.73458,12,35840,17920,launch,1
67,5.73022,12,35840,17920,launch,1
68,5.7286,12,35840,17920,launch,1
69,5.72378,12,35840,17920,launch,1
70,5.77697,12,35840,17920,launch,1
71,5.73114,12,35840,17920,launch,1
72,5.72177,12,35840,17920,launch,1
73,5.72708,12,35840,17920,launch,1
74,5.74602,12,35840,17920,launch,1
75,5.71554,12,35840,17920,launch,1
76,5.72384,12,35840,17920,launch,1
77,5.75586,12,35840,17920,launch,1
78,5.73728,12,35840,17920,launch,1
79,5.78061,12,35840,17920,launch,1
80,5.73454,12,35840,17920,launch,1
81,5.73528,12,35840,17920,launch,1
82,5.70974,12,35840,17920,launch,1
83,5.75387,12,35840,17920,launch,1
84,5.74453,12,35840,17920,launch,1
85,5.73847,12,35840,17920,launch,1
86,5.74306,12,35840,17920,launch,1
87,5.73443,12,35840,17920,launch,1
88,5.73492,12,35840,17920,launch,1
89,5.73527,12,35840,17920,launch,1
90,5.76333,12,35840,17920,launch,1
91,5.71876,12,35840,17920,launch,1
92,5.7868,12,35840,17920,launch,1
93,5.69855,12,35840,17920,launch,1
94,5.74168,12,35840,17920,launch,1
95,5.78336,12,35840,17920,launch,1
96,5.74075,12,35840,17920,launch,1
97,5.73754,12,35840,17920,launch,1
98,5.73587,12,35840,17920,launch,1
99,5.75199,12,35840,17920,launch,1
100,5.69371,12,35840,17920,launch,1
101,5.73901,12,35840,17920,launch,1
102,5.73275,12,35840,17920,launch,1
103,5.72438,12,35840,17920,launch,1
104,5.74561,12,35840,17920,launch,1
105,5.75075,12,35840,17920,launch,1
106,5.71646,12,35840,17920,launch,1
107,5.71524,12,35840,17920,launch,1
108,5.74342,12,35840,17920,launch,1
109,5.72182,12,35840,17920,launch,1
110,5.73503,12,35840,17920,launch,1
111,5.72172,12,35840,17920,launch,1
112,5.76495,12,35840,17920,launch,1
113,5.73072,12,35840,17920,launch,1
114,5.73205,12,35840,17920,launch,1
115,5.70678,12,35840,17920,launch,1
116,5.70675,12,35840,17920,launch,1
117,5.68801,12,35840,17920,launch,1
118,5.70807,12,35840,17920,launch,1
119,5.78349,12,35840,17920,launch,1
120,5.7405,12,35840,17920,launch,1
121,5.7124,12,35840,17920,launch,1
122,5.69142,12,35840,17920,launch,1
123,5.67973,12,35840,17920,launch,1
124,5.68689,12,35840,17920,launch,1
125,5.69338,12,35840,17920,launch,1
126,5.74816,12,35840,17920,launch,1
127,5.76397,12,35840,17920,launch,1
128,5.7472,12,35840,17920,launch,1
129,5.72905,12,35840,17920,launch,1
130,5.72623,12,35840,17920,launch,1
131,5.73159,12,35840,17920,launch,1
132,5.72512,12,35840,17920,launch,1
133,5.71075,12,35840,17920,launch,1
134,5.73687,12,35840,17920,launch,1
135,5.73413,12,35840,17920,launch,1
136,5.72405,12,35840,17920,launch,1
137,5.72009,12,35840,17920,launch,1
138,5.73509,12,35840,17920,launch,1
139,5.72504,12,35840,17920,launch,1
140,5.74219,12,35840,17920,launch,1
141,5.76091,12,35840,17920,launch,1
142,5.69885,12,35840,17920,launch,1
143,5.68775,12,35840,17920,launch,1
144,5.74762,12,35840,17920,launch,1
145,5.73767,12,35840,17920,launch,1
146,5.7564,12,35840,17920,launch,1
147,5.73722,12,35840,17920,launch,1
148,5.74077,12,35840,17920,launch,1
149,5.72945,12,35840,17920,launch,1
150,5.68919,12,35840,17920,launch,1
151,5.73185,12,35840,17920,launch,1
152,5.74111,12,35840,17920,launch,1
153,5.67697,12,35840,17920,launch,1
154,5.73916,12,35840,17920,launch,1
155,5.72055,12,35840,17920,launch,1
156,5.68631,12,35840,17920,launch,1
157,5.70441,12,35840,17920,launch,1
158,5.72354,12,35840,17920,launch,1
159,5.72798,12,35840,17920,launch,1
160,5.67318,12,35840,17920,launch,1
161,5.6743,12,35840,17920,launch,1
162,5.72439,12,35840,17920,launch,1
163,5.72056,12,35840,17920,launch,1
164,5.71192,12,35840,17920,launch,1
165,5.75291,12,35840,17920,launch,1
166,5.67467,12,35840,17920,launch,1
167,5.67327,12,35840,17920,launch,1
168,5.6733,12,35840,17920,launch,1
169,5.68427,12,35840,17920,launch,1
170,5.67484,12,35840,17920,launch,1
171,5.72199,12,35840,17920,launch,1
172,5.71364,12,35840,17920,launch,1
173,5.72314,12,35840,17920,launch,1
174,5.74262,12,35840,17920,launch,1
175,5.70781,12,35840,17920,launch,1
176,5.75901,12,35840,17920,launch,1
177,5.73977,12,35840,17920,launch,1
178,5.71429,12,35840,17920,launch,1
179,5.69675,12,35840,17920,launch,1
180,5.71326,12,35840,17920,launch,1
181,5.66877,12,35840,17920,launch,1
182,5.71355,12,35840,17920,launch,1
183,5.70331,12,35840,17920,launch,1
184,5.71812,12,35840,17920,launch,1
185,5.7069,12,35840,17920,launch,1
186,5.70356,12,35840,17920,launch,1
187,5.71792,12,35840,17920,launch,1
188,5.72581,12,35840,17920,launch,1
189,5.74192,12,35840,17920,launch,1
190,5.71542,12,35840,17920,launch,1
191,5.7434,12,35840,17920,launch,1
192,5.71058,12,35840,17920,launch,1
193,5.7443,12,35840,17920,launch,1
194,5.70942,12,35840,17920,launch,1
195,5.72318,12,35840,17920,launch,1
196,5.74663,12,35840,17920,launch,1
197,5.72611,12,35840,17920,launch,1
198,5.70174,12,35840,17920,launch,1
199,5.75664,12,35840,17920,launch,1
