time,kernel,dimension,blocksize,operation,
0,1.08351,80,20480,5120,launch,1
1,1.08258,80,20480,5120,launch,1
2,1.08613,80,20480,5120,launch,1
3,1.08532,80,20480,5120,launch,1
4,1.08601,80,20480,5120,launch,1
5,1.08821,80,20480,5120,launch,1
6,1.08959,80,20480,5120,launch,1
7,1.09031,80,20480,5120,launch,1
8,1.08915,80,20480,5120,launch,1
9,1.08964,80,20480,5120,launch,1
10,1.09262,80,20480,5120,launch,1
11,1.09366,80,20480,5120,launch,1
12,1.09407,80,20480,5120,launch,1
13,1.09515,80,20480,5120,launch,1
14,1.09217,80,20480,5120,launch,1
15,1.0937,80,20480,5120,launch,1
16,1.09529,80,20480,5120,launch,1
17,1.09631,80,20480,5120,launch,1
18,1.09856,80,20480,5120,launch,1
19,1.09934,80,20480,5120,launch,1
20,1.10029,80,20480,5120,launch,1
21,1.10107,80,20480,5120,launch,1
22,1.10182,80,20480,5120,launch,1
23,1.10164,80,20480,5120,launch,1
24,1.10636,80,20480,5120,launch,1
25,1.1054,80,20480,5120,launch,1
26,1.10194,80,20480,5120,launch,1
27,1.10083,80,20480,5120,launch,1
28,1.10066,80,20480,5120,launch,1
29,1.10422,80,20480,5120,launch,1
30,1.10069,80,20480,5120,launch,1
31,1.10171,80,20480,5120,launch,1
32,1.10698,80,20480,5120,launch,1
33,1.10366,80,20480,5120,launch,1
34,1.10246,80,20480,5120,launch,1
35,1.10452,80,20480,5120,launch,1
36,1.10244,80,20480,5120,launch,1
37,1.10619,80,20480,5120,launch,1
38,1.10683,80,20480,5120,launch,1
39,1.10591,80,20480,5120,launch,1
40,1.10975,80,20480,5120,launch,1
41,1.10507,80,20480,5120,launch,1
42,1.11487,80,20480,5120,launch,1
43,1.1099,80,20480,5120,launch,1
44,1.10794,80,20480,5120,launch,1
45,1.10571,80,20480,5120,launch,1
46,1.10513,80,20480,5120,launch,1
47,1.1048,80,20480,5120,launch,1
48,1.10195,80,20480,5120,launch,1
49,1.10238,80,20480,5120,launch,1
50,1.10233,80,20480,5120,launch,1
51,1.10312,80,20480,5120,launch,1
52,1.1023,80,20480,5120,launch,1
53,1.10573,80,20480,5120,launch,1
54,1.10349,80,20480,5120,launch,1
55,1.10652,80,20480,5120,launch,1
56,1.10367,80,20480,5120,launch,1
57,1.10126,80,20480,5120,launch,1
58,1.10134,80,20480,5120,launch,1
59,1.10111,80,20480,5120,launch,1
60,1.10509,80,20480,5120,launch,1
61,1.1038,80,20480,5120,launch,1
62,1.10467,80,20480,5120,launch,1
63,1.10407,80,20480,5120,launch,1
64,1.10325,80,20480,5120,launch,1
65,1.1031,80,20480,5120,launch,1
66,1.10587,80,20480,5120,launch,1
67,1.10327,80,20480,5120,launch,1
68,1.10234,80,20480,5120,launch,1
69,1.10825,80,20480,5120,launch,1
70,1.10566,80,20480,5120,launch,1
71,1.10561,80,20480,5120,launch,1
72,1.10381,80,20480,5120,launch,1
73,1.10551,80,20480,5120,launch,1
74,1.10507,80,20480,5120,launch,1
75,1.10738,80,20480,5120,launch,1
76,1.10324,80,20480,5120,launch,1
77,1.10358,80,20480,5120,launch,1
78,1.10376,80,20480,5120,launch,1
79,1.10427,80,20480,5120,launch,1
80,1.10791,80,20480,5120,launch,1
81,1.10557,80,20480,5120,launch,1
82,1.10692,80,20480,5120,launch,1
83,1.10434,80,20480,5120,launch,1
84,1.10744,80,20480,5120,launch,1
85,1.10429,80,20480,5120,launch,1
86,1.10562,80,20480,5120,launch,1
87,1.10278,80,20480,5120,launch,1
88,1.10867,80,20480,5120,launch,1
89,1.10322,80,20480,5120,launch,1
90,1.10647,80,20480,5120,launch,1
91,1.10656,80,20480,5120,launch,1
92,1.10716,80,20480,5120,launch,1
93,1.10506,80,20480,5120,launch,1
94,1.10535,80,20480,5120,launch,1
95,1.10553,80,20480,5120,launch,1
96,1.10619,80,20480,5120,launch,1
97,1.10399,80,20480,5120,launch,1
98,1.10521,80,20480,5120,launch,1
99,1.10438,80,20480,5120,launch,1
100,1.11184,80,20480,5120,launch,1
101,1.10664,80,20480,5120,launch,1
102,1.10433,80,20480,5120,launch,1
103,1.1038,80,20480,5120,launch,1
104,1.10431,80,20480,5120,launch,1
105,1.10405,80,20480,5120,launch,1
106,1.1044,80,20480,5120,launch,1
107,1.10816,80,20480,5120,launch,1
108,1.10459,80,20480,5120,launch,1
109,1.10352,80,20480,5120,launch,1
110,1.10612,80,20480,5120,launch,1
111,1.10637,80,20480,5120,launch,1
112,1.10404,80,20480,5120,launch,1
113,1.10454,80,20480,5120,launch,1
114,1.10608,80,20480,5120,launch,1
115,1.1038,80,20480,5120,launch,1
116,1.10429,80,20480,5120,launch,1
117,1.10493,80,20480,5120,launch,1
118,1.10455,80,20480,5120,launch,1
119,1.10456,80,20480,5120,launch,1
120,1.10288,80,20480,5120,launch,1
121,1.10402,80,20480,5120,launch,1
122,1.10616,80,20480,5120,launch,1
123,1.10509,80,20480,5120,launch,1
124,1.10602,80,20480,5120,launch,1
125,1.10892,80,20480,5120,launch,1
126,1.10403,80,20480,5120,launch,1
127,1.1037,80,20480,5120,launch,1
128,1.10509,80,20480,5120,launch,1
129,1.11029,80,20480,5120,launch,1
130,1.10461,80,20480,5120,launch,1
131,1.10718,80,20480,5120,launch,1
132,1.10563,80,20480,5120,launch,1
133,1.10678,80,20480,5120,launch,1
134,1.10856,80,20480,5120,launch,1
135,1.10836,80,20480,5120,launch,1
136,1.1056,80,20480,5120,launch,1
137,1.10535,80,20480,5120,launch,1
138,1.10398,80,20480,5120,launch,1
139,1.10625,80,20480,5120,launch,1
140,1.1071,80,20480,5120,launch,1
141,1.10698,80,20480,5120,launch,1
142,1.10391,80,20480,5120,launch,1
143,1.1065,80,20480,5120,launch,1
144,1.10937,80,20480,5120,launch,1
145,1.10908,80,20480,5120,launch,1
146,1.10757,80,20480,5120,launch,1
147,1.10652,80,20480,5120,launch,1
148,1.10479,80,20480,5120,launch,1
149,1.10375,80,20480,5120,launch,1
150,1.10969,80,20480,5120,launch,1
151,1.10671,80,20480,5120,launch,1
152,1.10498,80,20480,5120,launch,1
153,1.10356,80,20480,5120,launch,1
154,1.10464,80,20480,5120,launch,1
155,1.10678,80,20480,5120,launch,1
156,1.10736,80,20480,5120,launch,1
157,1.10674,80,20480,5120,launch,1
158,1.10666,80,20480,5120,launch,1
159,1.10355,80,20480,5120,launch,1
160,1.10484,80,20480,5120,launch,1
161,1.10357,80,20480,5120,launch,1
162,1.10502,80,20480,5120,launch,1
163,1.10405,80,20480,5120,launch,1
164,1.10482,80,20480,5120,launch,1
165,1.10566,80,20480,5120,launch,1
166,1.11215,80,20480,5120,launch,1
167,1.10353,80,20480,5120,launch,1
168,1.10474,80,20480,5120,launch,1
169,1.10832,80,20480,5120,launch,1
170,1.10533,80,20480,5120,launch,1
171,1.10607,80,20480,5120,launch,1
172,1.10852,80,20480,5120,launch,1
173,1.1065,80,20480,5120,launch,1
174,1.10717,80,20480,5120,launch,1
175,1.10609,80,20480,5120,launch,1
176,1.10765,80,20480,5120,launch,1
177,1.1043,80,20480,5120,launch,1
178,1.10664,80,20480,5120,launch,1
179,1.11077,80,20480,5120,launch,1
180,1.1072,80,20480,5120,launch,1
181,1.10717,80,20480,5120,launch,1
182,1.1094,80,20480,5120,launch,1
183,1.10487,80,20480,5120,launch,1
184,1.1043,80,20480,5120,launch,1
185,1.10456,80,20480,5120,launch,1
186,1.10474,80,20480,5120,launch,1
187,1.11608,80,20480,5120,launch,1
188,1.10473,80,20480,5120,launch,1
189,1.10584,80,20480,5120,launch,1
190,1.11032,80,20480,5120,launch,1
191,1.11492,80,20480,5120,launch,1
192,1.10623,80,20480,5120,launch,1
193,1.10533,80,20480,5120,launch,1
194,1.10917,80,20480,5120,launch,1
195,1.10483,80,20480,5120,launch,1
196,1.10739,80,20480,5120,launch,1
197,1.10784,80,20480,5120,launch,1
198,1.10481,80,20480,5120,launch,1
199,1.10715,80,20480,5120,launch,1
