time,kernel,dimension,blocksize,operation,
0,8.75381,80,40960,10240,launch,1
1,8.77489,80,40960,10240,launch,1
2,8.76558,80,40960,10240,launch,1
3,8.82168,80,40960,10240,launch,1
4,8.82818,80,40960,10240,launch,1
5,8.85471,80,40960,10240,launch,1
6,8.84365,80,40960,10240,launch,1
7,8.80104,80,40960,10240,launch,1
8,8.79204,80,40960,10240,launch,1
9,8.79368,80,40960,10240,launch,1
10,8.90128,80,40960,10240,launch,1
11,8.83655,80,40960,10240,launch,1
12,8.89434,80,40960,10240,launch,1
13,8.93587,80,40960,10240,launch,1
14,8.85885,80,40960,10240,launch,1
15,8.91411,80,40960,10240,launch,1
16,8.92523,80,40960,10240,launch,1
17,8.85713,80,40960,10240,launch,1
18,8.91437,80,40960,10240,launch,1
19,8.92443,80,40960,10240,launch,1
20,8.94834,80,40960,10240,launch,1
21,8.96862,80,40960,10240,launch,1
22,8.90461,80,40960,10240,launch,1
23,8.89576,80,40960,10240,launch,1
24,9.00962,80,40960,10240,launch,1
25,8.91932,80,40960,10240,launch,1
26,8.92242,80,40960,10240,launch,1
27,8.91988,80,40960,10240,launch,1
28,8.86634,80,40960,10240,launch,1
29,8.95419,80,40960,10240,launch,1
30,8.82335,80,40960,10240,launch,1
31,8.91955,80,40960,10240,launch,1
32,8.90893,80,40960,10240,launch,1
33,8.90101,80,40960,10240,launch,1
34,8.8359,80,40960,10240,launch,1
35,8.91055,80,40960,10240,launch,1
36,8.89008,80,40960,10240,launch,1
37,8.94593,80,40960,10240,launch,1
38,8.91756,80,40960,10240,launch,1
39,8.85212,80,40960,10240,launch,1
40,8.91027,80,40960,10240,launch,1
41,8.91438,80,40960,10240,launch,1
42,8.82484,80,40960,10240,launch,1
43,8.89252,80,40960,10240,launch,1
44,8.97705,80,40960,10240,launch,1
45,8.86118,80,40960,10240,launch,1
46,8.89701,80,40960,10240,launch,1
47,8.81839,80,40960,10240,launch,1
48,8.86904,80,40960,10240,launch,1
