index,time,kernel,dimension,blocksize
0,5.07581,129600,23040,64
1,5.08727,129600,23040,64
2,5.09371,129600,23040,64
3,5.0991,129600,23040,64
4,5.10802,129600,23040,64
5,5.11398,129600,23040,64
6,5.11728,129600,23040,64
7,5.11951,129600,23040,64
8,5.12274,129600,23040,64
9,5.12505,129600,23040,64
10,5.12786,129600,23040,64
11,5.12959,129600,23040,64
12,5.1318,129600,23040,64
13,5.13321,129600,23040,64
14,5.13337,129600,23040,64
15,5.13329,129600,23040,64
16,5.13346,129600,23040,64
17,5.13367,129600,23040,64
18,5.13344,129600,23040,64
19,5.13412,129600,23040,64
20,5.13849,129600,23040,64
21,5.13916,129600,23040,64
22,5.13929,129600,23040,64
23,5.14072,129600,23040,64
24,5.14065,129600,23040,64
25,5.14156,129600,23040,64
26,5.14129,129600,23040,64
27,5.14272,129600,23040,64
28,5.14277,129600,23040,64
29,5.1431,129600,23040,64
30,5.14292,129600,23040,64
31,5.14364,129600,23040,64
32,5.14449,129600,23040,64
33,5.14333,129600,23040,64
34,5.14381,129600,23040,64
35,5.14418,129600,23040,64
36,5.1444,129600,23040,64
37,5.14433,129600,23040,64
38,5.1446,129600,23040,64
39,5.14458,129600,23040,64
40,5.14478,129600,23040,64
41,5.14541,129600,23040,64
42,5.14516,129600,23040,64
43,5.14468,129600,23040,64
44,5.14507,129600,23040,64
45,5.14578,129600,23040,64
46,5.14591,129600,23040,64
47,5.14531,129600,23040,64
48,5.14522,129600,23040,64
49,5.1458,129600,23040,64
50,5.14571,129600,23040,64
51,5.14491,129600,23040,64
52,5.14483,129600,23040,64
53,5.14563,129600,23040,64
54,5.14546,129600,23040,64
55,5.14589,129600,23040,64
56,5.14551,129600,23040,64
57,5.14592,129600,23040,64
58,5.14626,129600,23040,64
59,5.14517,129600,23040,64
60,5.14623,129600,23040,64
61,5.14569,129600,23040,64
62,5.14544,129600,23040,64
63,5.14626,129600,23040,64
64,5.14567,129600,23040,64
65,5.14569,129600,23040,64
66,5.14505,129600,23040,64
67,5.14633,129600,23040,64
68,5.14633,129600,23040,64
69,5.14528,129600,23040,64
70,5.14633,129600,23040,64
71,5.14547,129600,23040,64
72,5.14517,129600,23040,64
73,5.14515,129600,23040,64
74,5.14577,129600,23040,64
75,5.14662,129600,23040,64
76,5.14515,129600,23040,64
77,5.14533,129600,23040,64
78,5.14644,129600,23040,64
79,5.14534,129600,23040,64
80,5.1453,129600,23040,64
81,5.1454,129600,23040,64
82,5.14594,129600,23040,64
83,5.14553,129600,23040,64
84,5.14566,129600,23040,64
85,5.14581,129600,23040,64
86,5.14523,129600,23040,64
87,5.14589,129600,23040,64
88,5.1452,129600,23040,64
89,5.14627,129600,23040,64
90,5.14593,129600,23040,64
91,5.14464,129600,23040,64
92,5.14509,129600,23040,64
93,5.1457,129600,23040,64
94,5.14557,129600,23040,64
95,5.14525,129600,23040,64
96,5.14489,129600,23040,64
97,5.14522,129600,23040,64
98,5.14513,129600,23040,64
99,5.14493,129600,23040,64
100,5.14511,129600,23040,64
101,5.14518,129600,23040,64
102,5.14532,129600,23040,64
103,5.14484,129600,23040,64
104,5.14544,129600,23040,64
105,5.14536,129600,23040,64
106,5.14525,129600,23040,64
107,5.14509,129600,23040,64
108,5.14606,129600,23040,64
109,5.14579,129600,23040,64
110,5.14521,129600,23040,64
111,5.14497,129600,23040,64
112,5.14619,129600,23040,64
113,5.14526,129600,23040,64
114,5.14609,129600,23040,64
115,5.14513,129600,23040,64
116,5.1459,129600,23040,64
117,5.1458,129600,23040,64
118,5.14453,129600,23040,64
119,5.14548,129600,23040,64
120,5.14575,129600,23040,64
121,5.14507,129600,23040,64
122,5.14576,129600,23040,64
123,5.1454,129600,23040,64
124,5.14581,129600,23040,64
125,5.1454,129600,23040,64
126,5.14567,129600,23040,64
127,5.14498,129600,23040,64
128,5.14582,129600,23040,64
129,5.14578,129600,23040,64
130,5.14477,129600,23040,64
131,5.1456,129600,23040,64
132,5.14528,129600,23040,64
133,5.14493,129600,23040,64
134,5.14608,129600,23040,64
135,5.1448,129600,23040,64
136,5.14519,129600,23040,64
137,5.14574,129600,23040,64
138,5.14414,129600,23040,64
139,5.14562,129600,23040,64
140,5.14614,129600,23040,64
141,5.14532,129600,23040,64
142,5.14495,129600,23040,64
143,5.14572,129600,23040,64
144,5.14576,129600,23040,64
145,5.14532,129600,23040,64
146,5.14512,129600,23040,64
147,5.14469,129600,23040,64
148,5.14534,129600,23040,64
149,5.14527,129600,23040,64
150,5.14481,129600,23040,64
151,5.14461,129600,23040,64
152,5.14444,129600,23040,64
153,5.14484,129600,23040,64
154,5.14618,129600,23040,64
155,5.14544,129600,23040,64
156,5.1465,129600,23040,64
157,5.14567,129600,23040,64
158,5.14589,129600,23040,64
159,5.14712,129600,23040,64
160,5.14663,129600,23040,64
161,5.1471,129600,23040,64
162,5.14669,129600,23040,64
163,5.14798,129600,23040,64
164,5.14722,129600,23040,64
165,5.14695,129600,23040,64
166,5.14703,129600,23040,64
167,5.1472,129600,23040,64
168,5.14782,129600,23040,64
169,5.14704,129600,23040,64
170,5.14718,129600,23040,64
171,5.14757,129600,23040,64
172,5.14836,129600,23040,64
173,5.14724,129600,23040,64
174,5.14793,129600,23040,64
175,5.14737,129600,23040,64
176,5.14854,129600,23040,64
177,5.14798,129600,23040,64
178,5.14667,129600,23040,64
179,5.14727,129600,23040,64
180,5.14741,129600,23040,64
181,5.14679,129600,23040,64
182,5.14717,129600,23040,64
183,5.14663,129600,23040,64
184,5.1474,129600,23040,64
185,5.14617,129600,23040,64
186,5.14665,129600,23040,64
187,5.14732,129600,23040,64
188,5.14723,129600,23040,64
189,5.14632,129600,23040,64
190,5.14633,129600,23040,64
191,5.14622,129600,23040,64
192,5.14518,129600,23040,64
193,5.14647,129600,23040,64
194,5.14551,129600,23040,64
195,5.14518,129600,23040,64
196,5.14509,129600,23040,64
197,5.14433,129600,23040,64
198,5.14509,129600,23040,64
199,5.14483,129600,23040,64
