index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.163315,3600,7680,128,launch,0
1,0.110626,3600,7680,128,launch,0
2,0.111923,3600,7680,128,launch,0
3,0.111533,3600,7680,128,launch,0
4,0.11143,3600,7680,128,launch,0
5,0.111427,3600,7680,128,launch,0
6,0.111456,3600,7680,128,launch,0
7,0.111453,3600,7680,128,launch,0
8,0.11272,3600,7680,128,launch,0
9,0.114021,3600,7680,128,launch,0
10,0.112474,3600,7680,128,launch,0
11,0.111384,3600,7680,128,launch,0
12,0.111417,3600,7680,128,launch,0
13,0.112614,3600,7680,128,launch,0
14,0.111408,3600,7680,128,launch,0
15,0.111377,3600,7680,128,launch,0
16,0.112027,3600,7680,128,launch,0
17,0.112555,3600,7680,128,launch,0
18,0.114098,3600,7680,128,launch,0
19,0.112873,3600,7680,128,launch,0
20,0.111359,3600,7680,128,launch,0
21,0.112042,3600,7680,128,launch,0
22,0.11223,3600,7680,128,launch,0
23,0.111672,3600,7680,128,launch,0
24,0.112438,3600,7680,128,launch,0
25,0.112756,3600,7680,128,launch,0
26,0.112751,3600,7680,128,launch,0
27,0.112294,3600,7680,128,launch,0
28,0.112768,3600,7680,128,launch,0
29,0.11239,3600,7680,128,launch,0
30,0.11318,3600,7680,128,launch,0
31,0.112754,3600,7680,128,launch,0
32,0.112744,3600,7680,128,launch,0
33,0.112767,3600,7680,128,launch,0
34,0.112777,3600,7680,128,launch,0
35,0.112768,3600,7680,128,launch,0
36,0.112751,3600,7680,128,launch,0
37,0.112711,3600,7680,128,launch,0
38,0.112755,3600,7680,128,launch,0
39,0.112743,3600,7680,128,launch,0
40,0.112732,3600,7680,128,launch,0
41,0.112732,3600,7680,128,launch,0
42,0.112766,3600,7680,128,launch,0
43,0.112737,3600,7680,128,launch,0
44,0.112765,3600,7680,128,launch,0
45,0.112728,3600,7680,128,launch,0
46,0.112765,3600,7680,128,launch,0
47,0.11277,3600,7680,128,launch,0
48,0.11273,3600,7680,128,launch,0
49,0.112756,3600,7680,128,launch,0
50,0.112724,3600,7680,128,launch,0
51,0.112758,3600,7680,128,launch,0
52,0.112745,3600,7680,128,launch,0
53,0.112753,3600,7680,128,launch,0
54,0.112748,3600,7680,128,launch,0
55,0.112755,3600,7680,128,launch,0
56,0.112741,3600,7680,128,launch,0
57,0.112779,3600,7680,128,launch,0
58,0.112765,3600,7680,128,launch,0
59,0.112733,3600,7680,128,launch,0
60,0.112752,3600,7680,128,launch,0
61,0.112728,3600,7680,128,launch,0
62,0.112743,3600,7680,128,launch,0
63,0.112754,3600,7680,128,launch,0
64,0.112756,3600,7680,128,launch,0
65,0.112767,3600,7680,128,launch,0
66,0.112776,3600,7680,128,launch,0
67,0.112772,3600,7680,128,launch,0
68,0.112793,3600,7680,128,launch,0
69,0.11278,3600,7680,128,launch,0
70,0.112793,3600,7680,128,launch,0
71,0.112773,3600,7680,128,launch,0
72,0.11279,3600,7680,128,launch,0
73,0.112783,3600,7680,128,launch,0
74,0.112795,3600,7680,128,launch,0
75,0.112791,3600,7680,128,launch,0
76,0.112779,3600,7680,128,launch,0
77,0.112775,3600,7680,128,launch,0
78,0.112773,3600,7680,128,launch,0
79,0.112766,3600,7680,128,launch,0
80,0.112805,3600,7680,128,launch,0
81,0.112793,3600,7680,128,launch,0
82,0.112765,3600,7680,128,launch,0
83,0.112779,3600,7680,128,launch,0
84,0.112781,3600,7680,128,launch,0
85,0.11277,3600,7680,128,launch,0
86,0.112809,3600,7680,128,launch,0
87,0.112779,3600,7680,128,launch,0
88,0.112758,3600,7680,128,launch,0
89,0.112778,3600,7680,128,launch,0
90,0.112769,3600,7680,128,launch,0
91,0.112784,3600,7680,128,launch,0
92,0.112781,3600,7680,128,launch,0
93,0.112758,3600,7680,128,launch,0
94,0.112763,3600,7680,128,launch,0
95,0.112782,3600,7680,128,launch,0
96,0.112769,3600,7680,128,launch,0
97,0.11277,3600,7680,128,launch,0
98,0.112741,3600,7680,128,launch,0
99,0.112764,3600,7680,128,launch,0
100,0.112771,3600,7680,128,launch,0
101,0.112793,3600,7680,128,launch,0
102,0.112797,3600,7680,128,launch,0
103,0.11277,3600,7680,128,launch,0
104,0.112781,3600,7680,128,launch,0
105,0.112779,3600,7680,128,launch,0
106,0.112776,3600,7680,128,launch,0
107,0.112784,3600,7680,128,launch,0
108,0.112809,3600,7680,128,launch,0
109,0.1128,3600,7680,128,launch,0
110,0.112776,3600,7680,128,launch,0
111,0.112799,3600,7680,128,launch,0
112,0.112782,3600,7680,128,launch,0
113,0.112786,3600,7680,128,launch,0
114,0.112793,3600,7680,128,launch,0
115,0.112782,3600,7680,128,launch,0
116,0.112777,3600,7680,128,launch,0
117,0.112809,3600,7680,128,launch,0
118,0.112779,3600,7680,128,launch,0
119,0.11277,3600,7680,128,launch,0
120,0.112774,3600,7680,128,launch,0
121,0.112805,3600,7680,128,launch,0
122,0.112801,3600,7680,128,launch,0
123,0.11279,3600,7680,128,launch,0
124,0.11276,3600,7680,128,launch,0
125,0.112792,3600,7680,128,launch,0
126,0.112762,3600,7680,128,launch,0
127,0.112779,3600,7680,128,launch,0
128,0.112765,3600,7680,128,launch,0
129,0.11277,3600,7680,128,launch,0
130,0.11278,3600,7680,128,launch,0
131,0.11277,3600,7680,128,launch,0
132,0.112774,3600,7680,128,launch,0
133,0.112779,3600,7680,128,launch,0
134,0.112796,3600,7680,128,launch,0
135,0.112771,3600,7680,128,launch,0
136,0.112785,3600,7680,128,launch,0
137,0.112763,3600,7680,128,launch,0
138,0.112748,3600,7680,128,launch,0
139,0.112783,3600,7680,128,launch,0
140,0.112795,3600,7680,128,launch,0
141,0.112771,3600,7680,128,launch,0
142,0.112757,3600,7680,128,launch,0
143,0.112797,3600,7680,128,launch,0
144,0.112756,3600,7680,128,launch,0
145,0.11279,3600,7680,128,launch,0
146,0.112787,3600,7680,128,launch,0
147,0.112779,3600,7680,128,launch,0
148,0.112759,3600,7680,128,launch,0
149,0.112754,3600,7680,128,launch,0
150,0.112785,3600,7680,128,launch,0
151,0.11276,3600,7680,128,launch,0
152,0.112772,3600,7680,128,launch,0
153,0.112774,3600,7680,128,launch,0
154,0.112779,3600,7680,128,launch,0
155,0.112775,3600,7680,128,launch,0
156,0.112778,3600,7680,128,launch,0
157,0.112768,3600,7680,128,launch,0
158,0.11277,3600,7680,128,launch,0
159,0.112782,3600,7680,128,launch,0
160,0.112764,3600,7680,128,launch,0
161,0.112771,3600,7680,128,launch,0
162,0.112788,3600,7680,128,launch,0
163,0.112784,3600,7680,128,launch,0
164,0.112793,3600,7680,128,launch,0
165,0.112771,3600,7680,128,launch,0
166,0.112804,3600,7680,128,launch,0
167,0.112781,3600,7680,128,launch,0
168,0.112779,3600,7680,128,launch,0
169,0.112775,3600,7680,128,launch,0
170,0.112795,3600,7680,128,launch,0
