time,kernel,dimension,blocksize,operation,
0,0.508719,252,38400,6400,graphApiYesDependency,1
1,0.00199122,252,38400,6400,graphApiYesDependency,1
2,0.00222422,252,38400,6400,graphApiYesDependency,1
3,0.0024848,252,38400,6400,graphApiYesDependency,1
4,0.00228538,252,38400,6400,graphApiYesDependency,1
5,0.00227031,252,38400,6400,graphApiYesDependency,1
6,0.00244622,252,38400,6400,graphApiYesDependency,1
7,0.00235435,252,38400,6400,graphApiYesDependency,1
8,0.00339085,252,38400,6400,graphApiYesDependency,1
9,0.00234518,252,38400,6400,graphApiYesDependency,1
