index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,2.94402,1,25600,25600,launch,0
1,2.33556,1,25600,25600,launch,0
2,2.93636,1,25600,25600,launch,0
3,2.40389,1,25600,25600,launch,0
4,2.80511,1,25600,25600,launch,0
5,2.89116,1,25600,25600,launch,0
6,2.7784,1,25600,25600,launch,0
7,2.97297,1,25600,25600,launch,0
8,2.31951,1,25600,25600,launch,0
9,2.9029,1,25600,25600,launch,0
10,2.6455,1,25600,25600,launch,0
11,2.47251,1,25600,25600,launch,0
12,2.97019,1,25600,25600,launch,0
13,2.32767,1,25600,25600,launch,0
14,2.48808,1,25600,25600,launch,0
15,2.7574,1,25600,25600,launch,0
16,2.73665,1,25600,25600,launch,0
17,2.81325,1,25600,25600,launch,0
18,2.76824,1,25600,25600,launch,0
19,2.89465,1,25600,25600,launch,0
20,2.71519,1,25600,25600,launch,0
21,2.89659,1,25600,25600,launch,0
22,2.71864,1,25600,25600,launch,0
23,2.95203,1,25600,25600,launch,0
24,2.99109,1,25600,25600,launch,0
25,2.65215,1,25600,25600,launch,0
26,2.87898,1,25600,25600,launch,0
27,2.96278,1,25600,25600,launch,0
28,2.95244,1,25600,25600,launch,0
29,2.95243,1,25600,25600,launch,0
30,2.94183,1,25600,25600,launch,0
31,2.982,1,25600,25600,launch,0
32,2.8281,1,25600,25600,launch,0
33,2.78392,1,25600,25600,launch,0
34,2.82645,1,25600,25600,launch,0
35,2.34956,1,25600,25600,launch,0
36,2.34336,1,25600,25600,launch,0
37,2.81817,1,25600,25600,launch,0
38,3.00278,1,25600,25600,launch,0
39,2.72194,1,25600,25600,launch,0
40,2.72838,1,25600,25600,launch,0
41,2.35209,1,25600,25600,launch,0
42,2.50449,1,25600,25600,launch,0
43,2.57063,1,25600,25600,launch,0
44,2.7246,1,25600,25600,launch,0
45,2.74835,1,25600,25600,launch,0
46,2.47816,1,25600,25600,launch,0
47,3.02892,1,25600,25600,launch,0
48,3.00094,1,25600,25600,launch,0
49,2.76199,1,25600,25600,launch,0
50,3.00459,1,25600,25600,launch,0
51,3.00908,1,25600,25600,launch,0
52,2.84525,1,25600,25600,launch,0
53,2.94957,1,25600,25600,launch,0
54,2.67618,1,25600,25600,launch,0
55,3.00641,1,25600,25600,launch,0
56,2.99485,1,25600,25600,launch,0
57,2.75485,1,25600,25600,launch,0
58,2.35091,1,25600,25600,launch,0
59,2.34416,1,25600,25600,launch,0
60,2.39017,1,25600,25600,launch,0
61,2.35304,1,25600,25600,launch,0
62,2.85434,1,25600,25600,launch,0
63,3.01433,1,25600,25600,launch,0
64,2.35431,1,25600,25600,launch,0
65,2.34381,1,25600,25600,launch,0
66,2.34582,1,25600,25600,launch,0
67,2.34594,1,25600,25600,launch,0
68,2.88291,1,25600,25600,launch,0
69,2.35126,1,25600,25600,launch,0
70,2.8892,1,25600,25600,launch,0
71,2.34949,1,25600,25600,launch,0
72,2.48674,1,25600,25600,launch,0
73,2.73783,1,25600,25600,launch,0
74,2.74312,1,25600,25600,launch,0
75,2.68189,1,25600,25600,launch,0
76,2.34727,1,25600,25600,launch,0
77,2.60382,1,25600,25600,launch,0
78,3.03329,1,25600,25600,launch,0
79,2.9947,1,25600,25600,launch,0
80,2.34957,1,25600,25600,launch,0
81,2.38679,1,25600,25600,launch,0
82,3.0006,1,25600,25600,launch,0
83,2.79716,1,25600,25600,launch,0
84,2.34722,1,25600,25600,launch,0
85,2.34052,1,25600,25600,launch,0
86,3.02218,1,25600,25600,launch,0
87,2.84285,1,25600,25600,launch,0
88,3.00942,1,25600,25600,launch,0
89,2.83838,1,25600,25600,launch,0
90,2.71676,1,25600,25600,launch,0
91,2.80594,1,25600,25600,launch,0
92,3.00021,1,25600,25600,launch,0
93,2.80004,1,25600,25600,launch,0
94,2.89852,1,25600,25600,launch,0
95,2.82596,1,25600,25600,launch,0
96,2.73736,1,25600,25600,launch,0
97,3.0329,1,25600,25600,launch,0
