index,time,kernel,dimension,blocksize
0,5.71469,10000,32000,320
1,5.74503,10000,32000,320
2,5.75884,10000,32000,320
3,5.77082,10000,32000,320
4,5.78703,10000,32000,320
5,5.79919,10000,32000,320
6,5.80764,10000,32000,320
7,5.81571,10000,32000,320
8,5.82404,10000,32000,320
9,5.82806,10000,32000,320
10,5.83683,10000,32000,320
11,5.83831,10000,32000,320
12,5.84565,10000,32000,320
13,5.8474,10000,32000,320
14,5.84885,10000,32000,320
15,5.85252,10000,32000,320
16,5.85822,10000,32000,320
17,5.85951,10000,32000,320
18,5.86118,10000,32000,320
19,5.8631,10000,32000,320
20,5.8654,10000,32000,320
21,5.86629,10000,32000,320
22,5.86638,10000,32000,320
23,5.86638,10000,32000,320
24,5.86699,10000,32000,320
25,5.86689,10000,32000,320
26,5.86751,10000,32000,320
27,5.86794,10000,32000,320
28,5.86821,10000,32000,320
29,5.86533,10000,32000,320
30,5.86496,10000,32000,320
31,5.86386,10000,32000,320
32,5.86588,10000,32000,320
33,5.86379,10000,32000,320
34,5.86374,10000,32000,320
35,5.86097,10000,32000,320
36,5.86158,10000,32000,320
37,5.86343,10000,32000,320
38,5.85855,10000,32000,320
39,5.85826,10000,32000,320
40,5.85899,10000,32000,320
41,5.85892,10000,32000,320
42,5.85762,10000,32000,320
43,5.86059,10000,32000,320
44,5.85751,10000,32000,320
45,5.85708,10000,32000,320
46,5.85986,10000,32000,320
47,5.85892,10000,32000,320
48,5.85949,10000,32000,320
49,5.85885,10000,32000,320
50,5.86121,10000,32000,320
51,5.86093,10000,32000,320
52,5.85988,10000,32000,320
53,5.8595,10000,32000,320
54,5.86108,10000,32000,320
55,5.85964,10000,32000,320
56,5.8586,10000,32000,320
57,5.86123,10000,32000,320
58,5.85849,10000,32000,320
59,5.85693,10000,32000,320
60,5.85871,10000,32000,320
61,5.85804,10000,32000,320
62,5.85693,10000,32000,320
63,5.85833,10000,32000,320
64,5.85795,10000,32000,320
65,5.8628,10000,32000,320
66,5.85708,10000,32000,320
67,5.85859,10000,32000,320
68,5.85787,10000,32000,320
69,5.85741,10000,32000,320
70,5.8596,10000,32000,320
71,5.85448,10000,32000,320
72,5.85495,10000,32000,320
73,5.85459,10000,32000,320
74,5.85482,10000,32000,320
75,5.85487,10000,32000,320
76,5.85477,10000,32000,320
77,5.8525,10000,32000,320
78,5.85376,10000,32000,320
79,5.85382,10000,32000,320
80,5.85379,10000,32000,320
81,5.85242,10000,32000,320
82,5.85281,10000,32000,320
83,5.85033,10000,32000,320
84,5.8515,10000,32000,320
85,5.85004,10000,32000,320
86,5.85095,10000,32000,320
87,5.84908,10000,32000,320
88,5.85023,10000,32000,320
89,5.85037,10000,32000,320
90,5.84923,10000,32000,320
91,5.85049,10000,32000,320
92,5.84774,10000,32000,320
93,5.85015,10000,32000,320
94,5.84987,10000,32000,320
95,5.84909,10000,32000,320
96,5.8467,10000,32000,320
97,5.84798,10000,32000,320
98,5.84888,10000,32000,320
99,5.8495,10000,32000,320
100,5.84817,10000,32000,320
101,5.84658,10000,32000,320
102,5.84745,10000,32000,320
103,5.84806,10000,32000,320
104,5.84734,10000,32000,320
105,5.84684,10000,32000,320
106,5.84799,10000,32000,320
107,5.8451,10000,32000,320
108,5.84501,10000,32000,320
109,5.84663,10000,32000,320
110,5.84578,10000,32000,320
111,5.84727,10000,32000,320
112,5.84784,10000,32000,320
113,5.8441,10000,32000,320
114,5.84678,10000,32000,320
115,5.84647,10000,32000,320
116,5.84428,10000,32000,320
117,5.84452,10000,32000,320
118,5.84352,10000,32000,320
119,5.84743,10000,32000,320
120,5.84329,10000,32000,320
121,5.84325,10000,32000,320
122,5.84281,10000,32000,320
123,5.84428,10000,32000,320
124,5.84155,10000,32000,320
125,5.84293,10000,32000,320
126,5.84111,10000,32000,320
127,5.84129,10000,32000,320
128,5.84336,10000,32000,320
129,5.84339,10000,32000,320
130,5.84201,10000,32000,320
131,5.84259,10000,32000,320
132,5.84008,10000,32000,320
133,5.84035,10000,32000,320
134,5.83943,10000,32000,320
135,5.84085,10000,32000,320
136,5.83915,10000,32000,320
137,5.84148,10000,32000,320
138,5.83811,10000,32000,320
139,5.84113,10000,32000,320
140,5.84204,10000,32000,320
141,5.83873,10000,32000,320
142,5.84084,10000,32000,320
143,5.84214,10000,32000,320
144,5.8404,10000,32000,320
145,5.8383,10000,32000,320
146,5.83944,10000,32000,320
147,5.83838,10000,32000,320
148,5.84001,10000,32000,320
149,5.84065,10000,32000,320
150,5.83792,10000,32000,320
151,5.83931,10000,32000,320
152,5.84247,10000,32000,320
153,5.83689,10000,32000,320
154,5.83681,10000,32000,320
155,5.83976,10000,32000,320
156,5.83817,10000,32000,320
157,5.83772,10000,32000,320
158,5.83483,10000,32000,320
159,5.83522,10000,32000,320
160,5.83617,10000,32000,320
161,5.83473,10000,32000,320
162,5.83657,10000,32000,320
163,5.84034,10000,32000,320
164,5.83615,10000,32000,320
165,5.83625,10000,32000,320
166,5.83608,10000,32000,320
167,5.8366,10000,32000,320
168,5.83606,10000,32000,320
169,5.8352,10000,32000,320
170,5.83477,10000,32000,320
171,5.8342,10000,32000,320
172,5.83463,10000,32000,320
173,5.83519,10000,32000,320
174,5.83465,10000,32000,320
175,5.83522,10000,32000,320
176,5.83429,10000,32000,320
177,5.83468,10000,32000,320
178,5.83573,10000,32000,320
179,5.83512,10000,32000,320
180,5.83496,10000,32000,320
181,5.83459,10000,32000,320
182,5.83552,10000,32000,320
183,5.83623,10000,32000,320
184,5.8355,10000,32000,320
185,5.83517,10000,32000,320
186,5.83448,10000,32000,320
187,5.83524,10000,32000,320
188,5.83531,10000,32000,320
189,5.83503,10000,32000,320
190,5.83605,10000,32000,320
191,5.83532,10000,32000,320
192,5.8348,10000,32000,320
193,5.83516,10000,32000,320
194,5.83477,10000,32000,320
195,5.83558,10000,32000,320
196,5.83519,10000,32000,320
197,5.83576,10000,32000,320
198,5.83577,10000,32000,320
199,5.83601,10000,32000,320
