index,time,kernel,dimension,blocksize,operation,cudagraph
0,2.60884,4,25600,12800,launch,0
1,2.50049,4,25600,12800,launch,0
2,2.50063,4,25600,12800,launch,0
3,2.49222,4,25600,12800,launch,0
4,2.52752,4,25600,12800,launch,0
5,2.54107,4,25600,12800,launch,0
6,2.3915,4,25600,12800,launch,0
7,2.38536,4,25600,12800,launch,0
8,2.43549,4,25600,12800,launch,0
9,2.46701,4,25600,12800,launch,0
10,2.29353,4,25600,12800,launch,0
11,2.29511,4,25600,12800,launch,0
12,2.3008,4,25600,12800,launch,0
13,2.55672,4,25600,12800,launch,0
14,2.33418,4,25600,12800,launch,0
15,2.54613,4,25600,12800,launch,0
16,2.45585,4,25600,12800,launch,0
17,2.31546,4,25600,12800,launch,0
18,2.31096,4,25600,12800,launch,0
19,2.44168,4,25600,12800,launch,0
20,2.71147,4,25600,12800,launch,0
21,2.33247,4,25600,12800,launch,0
22,2.39217,4,25600,12800,launch,0
23,2.31972,4,25600,12800,launch,0
24,2.32292,4,25600,12800,launch,0
25,2.32593,4,25600,12800,launch,0
26,2.40904,4,25600,12800,launch,0
27,2.33121,4,25600,12800,launch,0
28,2.32985,4,25600,12800,launch,0
29,2.32862,4,25600,12800,launch,0
30,2.46941,4,25600,12800,launch,0
31,2.46498,4,25600,12800,launch,0
32,2.52874,4,25600,12800,launch,0
33,2.33397,4,25600,12800,launch,0
34,2.46233,4,25600,12800,launch,0
35,2.47469,4,25600,12800,launch,0
36,2.43495,4,25600,12800,launch,0
37,2.3325,4,25600,12800,launch,0
38,2.55875,4,25600,12800,launch,0
39,2.3781,4,25600,12800,launch,0
40,2.34377,4,25600,12800,launch,0
41,2.43427,4,25600,12800,launch,0
42,2.50958,4,25600,12800,launch,0
43,2.34249,4,25600,12800,launch,0
44,2.65688,4,25600,12800,launch,0
45,2.57613,4,25600,12800,launch,0
46,2.50761,4,25600,12800,launch,0
47,2.4308,4,25600,12800,launch,0
48,2.54496,4,25600,12800,launch,0
49,2.52575,4,25600,12800,launch,0
50,2.34326,4,25600,12800,launch,0
51,2.34334,4,25600,12800,launch,0
52,2.49861,4,25600,12800,launch,0
53,2.75646,4,25600,12800,launch,0
54,2.34888,4,25600,12800,launch,0
55,2.43069,4,25600,12800,launch,0
56,2.80633,4,25600,12800,launch,0
57,2.35059,4,25600,12800,launch,0
58,2.39644,4,25600,12800,launch,0
59,2.34402,4,25600,12800,launch,0
60,2.34622,4,25600,12800,launch,0
61,2.34512,4,25600,12800,launch,0
62,2.51574,4,25600,12800,launch,0
63,2.36537,4,25600,12800,launch,0
64,2.4064,4,25600,12800,launch,0
65,2.34512,4,25600,12800,launch,0
66,2.34571,4,25600,12800,launch,0
67,2.36609,4,25600,12800,launch,0
68,2.48124,4,25600,12800,launch,0
69,2.34322,4,25600,12800,launch,0
70,2.42486,4,25600,12800,launch,0
71,2.38196,4,25600,12800,launch,0
72,2.55968,4,25600,12800,launch,0
73,2.35414,4,25600,12800,launch,0
74,2.34409,4,25600,12800,launch,0
75,2.3454,4,25600,12800,launch,0
76,2.541,4,25600,12800,launch,0
77,2.54278,4,25600,12800,launch,0
78,2.63458,4,25600,12800,launch,0
79,2.35127,4,25600,12800,launch,0
80,2.41184,4,25600,12800,launch,0
81,2.4642,4,25600,12800,launch,0
82,2.47152,4,25600,12800,launch,0
83,2.34781,4,25600,12800,launch,0
84,2.34206,4,25600,12800,launch,0
85,2.34315,4,25600,12800,launch,0
86,2.3412,4,25600,12800,launch,0
87,2.3424,4,25600,12800,launch,0
88,2.34226,4,25600,12800,launch,0
89,2.34019,4,25600,12800,launch,0
90,2.53742,4,25600,12800,launch,0
91,2.72832,4,25600,12800,launch,0
92,2.79578,4,25600,12800,launch,0
93,2.48547,4,25600,12800,launch,0
94,2.72958,4,25600,12800,launch,0
95,2.51441,4,25600,12800,launch,0
96,2.44888,4,25600,12800,launch,0
97,2.40556,4,25600,12800,launch,0
98,2.43882,4,25600,12800,launch,0
99,2.45598,4,25600,12800,launch,0
100,2.56646,4,25600,12800,launch,0
101,2.61544,4,25600,12800,launch,0
102,2.34223,4,25600,12800,launch,0
103,2.40685,4,25600,12800,launch,0
104,2.79834,4,25600,12800,launch,0
105,2.66726,4,25600,12800,launch,0
106,2.42627,4,25600,12800,launch,0
107,2.70207,4,25600,12800,launch,0
108,2.34642,4,25600,12800,launch,0
109,2.33699,4,25600,12800,launch,0
110,2.33677,4,25600,12800,launch,0
111,2.33677,4,25600,12800,launch,0
112,2.33677,4,25600,12800,launch,0
113,2.45187,4,25600,12800,launch,0
114,2.69545,4,25600,12800,launch,0
115,2.65429,4,25600,12800,launch,0
116,2.49031,4,25600,12800,launch,0
117,2.59312,4,25600,12800,launch,0
118,2.55449,4,25600,12800,launch,0
119,2.43845,4,25600,12800,launch,0
