index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.00277912,1,2560,2560,launch,0
1,0.00283957,1,2560,2560,launch,0
2,0.00269491,1,2560,2560,launch,0
3,0.00269528,1,2560,2560,launch,0
4,0.00269416,1,2560,2560,launch,0
5,0.00269481,1,2560,2560,launch,0
6,0.00269409,1,2560,2560,launch,0
7,0.00269454,1,2560,2560,launch,0
8,0.00269409,1,2560,2560,launch,0
9,0.00269427,1,2560,2560,launch,0
10,0.00269469,1,2560,2560,launch,0
11,0.00269462,1,2560,2560,launch,0
12,0.00269455,1,2560,2560,launch,0
13,0.0026939,1,2560,2560,launch,0
14,0.00269481,1,2560,2560,launch,0
15,0.00269482,1,2560,2560,launch,0
16,0.00269511,1,2560,2560,launch,0
17,0.00269401,1,2560,2560,launch,0
18,0.00269456,1,2560,2560,launch,0
19,0.00269455,1,2560,2560,launch,0
20,0.00269401,1,2560,2560,launch,0
21,0.0026948,1,2560,2560,launch,0
22,0.00269434,1,2560,2560,launch,0
23,0.00269434,1,2560,2560,launch,0
24,0.00269468,1,2560,2560,launch,0
25,0.00269478,1,2560,2560,launch,0
26,0.00269453,1,2560,2560,launch,0
27,0.00269431,1,2560,2560,launch,0
28,0.00269473,1,2560,2560,launch,0
29,0.00269484,1,2560,2560,launch,0
30,0.00269441,1,2560,2560,launch,0
31,0.00269551,1,2560,2560,launch,0
32,0.00269386,1,2560,2560,launch,0
33,0.00269525,1,2560,2560,launch,0
34,0.00269457,1,2560,2560,launch,0
35,0.00269513,1,2560,2560,launch,0
36,0.00269397,1,2560,2560,launch,0
37,0.00269439,1,2560,2560,launch,0
38,0.00269495,1,2560,2560,launch,0
39,0.00269466,1,2560,2560,launch,0
40,0.00269495,1,2560,2560,launch,0
41,0.00269433,1,2560,2560,launch,0
42,0.00269423,1,2560,2560,launch,0
43,0.00269517,1,2560,2560,launch,0
44,0.00269456,1,2560,2560,launch,0
45,0.00269482,1,2560,2560,launch,0
46,0.00269416,1,2560,2560,launch,0
47,0.00269451,1,2560,2560,launch,0
48,0.00269376,1,2560,2560,launch,0
49,0.00269512,1,2560,2560,launch,0
50,0.00269426,1,2560,2560,launch,0
51,0.00269387,1,2560,2560,launch,0
52,0.00269515,1,2560,2560,launch,0
53,0.00269485,1,2560,2560,launch,0
54,0.00269406,1,2560,2560,launch,0
55,0.00269441,1,2560,2560,launch,0
56,0.00269457,1,2560,2560,launch,0
57,0.00269479,1,2560,2560,launch,0
58,0.00269395,1,2560,2560,launch,0
59,0.00269462,1,2560,2560,launch,0
60,0.00269428,1,2560,2560,launch,0
61,0.002695,1,2560,2560,launch,0
62,0.00262011,1,2560,2560,launch,0
63,0.00210021,1,2560,2560,launch,0
64,0.00210088,1,2560,2560,launch,0
65,0.00210034,1,2560,2560,launch,0
66,0.00210092,1,2560,2560,launch,0
67,0.0021011,1,2560,2560,launch,0
68,0.00210092,1,2560,2560,launch,0
69,0.00210011,1,2560,2560,launch,0
70,0.00210035,1,2560,2560,launch,0
71,0.00210069,1,2560,2560,launch,0
72,0.00210031,1,2560,2560,launch,0
73,0.00210101,1,2560,2560,launch,0
74,0.00210014,1,2560,2560,launch,0
75,0.00210002,1,2560,2560,launch,0
76,0.00210028,1,2560,2560,launch,0
77,0.00210079,1,2560,2560,launch,0
78,0.00210099,1,2560,2560,launch,0
79,0.00210094,1,2560,2560,launch,0
80,0.00210096,1,2560,2560,launch,0
81,0.00210065,1,2560,2560,launch,0
82,0.00210061,1,2560,2560,launch,0
83,0.00210028,1,2560,2560,launch,0
84,0.00209983,1,2560,2560,launch,0
85,0.00210017,1,2560,2560,launch,0
86,0.00210001,1,2560,2560,launch,0
87,0.00210024,1,2560,2560,launch,0
88,0.00210172,1,2560,2560,launch,0
89,0.00210002,1,2560,2560,launch,0
90,0.00210037,1,2560,2560,launch,0
91,0.00211856,1,2560,2560,launch,0
92,0.00212615,1,2560,2560,launch,0
93,0.00212655,1,2560,2560,launch,0
94,0.00212629,1,2560,2560,launch,0
95,0.00212728,1,2560,2560,launch,0
96,0.00212638,1,2560,2560,launch,0
97,0.00212632,1,2560,2560,launch,0
98,0.00212619,1,2560,2560,launch,0
99,0.00212639,1,2560,2560,launch,0
100,0.00212669,1,2560,2560,launch,0
101,0.00212617,1,2560,2560,launch,0
102,0.00212711,1,2560,2560,launch,0
103,0.00212654,1,2560,2560,launch,0
104,0.00212639,1,2560,2560,launch,0
105,0.00212629,1,2560,2560,launch,0
106,0.00212614,1,2560,2560,launch,0
107,0.00212658,1,2560,2560,launch,0
108,0.00212626,1,2560,2560,launch,0
109,0.00212666,1,2560,2560,launch,0
110,0.00212623,1,2560,2560,launch,0
111,0.00212626,1,2560,2560,launch,0
112,0.00212641,1,2560,2560,launch,0
113,0.00212682,1,2560,2560,launch,0
114,0.00212625,1,2560,2560,launch,0
115,0.0021264,1,2560,2560,launch,0
116,0.00212653,1,2560,2560,launch,0
117,0.00212657,1,2560,2560,launch,0
118,0.00212706,1,2560,2560,launch,0
119,0.00212618,1,2560,2560,launch,0
120,0.0021275,1,2560,2560,launch,0
121,0.00212671,1,2560,2560,launch,0
122,0.00212634,1,2560,2560,launch,0
123,0.00212678,1,2560,2560,launch,0
124,0.00212667,1,2560,2560,launch,0
125,0.00212632,1,2560,2560,launch,0
126,0.00212712,1,2560,2560,launch,0
127,0.00212701,1,2560,2560,launch,0
128,0.00212705,1,2560,2560,launch,0
129,0.00212714,1,2560,2560,launch,0
130,0.00214727,1,2560,2560,launch,0
131,0.00214598,1,2560,2560,launch,0
132,0.00214674,1,2560,2560,launch,0
133,0.00214655,1,2560,2560,launch,0
134,0.00214696,1,2560,2560,launch,0
135,0.00214759,1,2560,2560,launch,0
136,0.00214828,1,2560,2560,launch,0
137,0.00214694,1,2560,2560,launch,0
138,0.00214709,1,2560,2560,launch,0
139,0.00214787,1,2560,2560,launch,0
140,0.00214602,1,2560,2560,launch,0
141,0.00214659,1,2560,2560,launch,0
142,0.00214708,1,2560,2560,launch,0
143,0.00214563,1,2560,2560,launch,0
144,0.00214862,1,2560,2560,launch,0
145,0.00214644,1,2560,2560,launch,0
146,0.00214692,1,2560,2560,launch,0
