time,kernel,dimension,blocksize,operation,
0,0.849807,150,19200,3840,launch,1
1,0.858087,150,19200,3840,launch,1
2,0.860774,150,19200,3840,launch,1
3,0.859922,150,19200,3840,launch,1
4,0.861875,150,19200,3840,launch,1
5,0.858933,150,19200,3840,launch,1
6,0.861377,150,19200,3840,launch,1
7,0.859674,150,19200,3840,launch,1
8,0.865541,150,19200,3840,launch,1
9,0.872047,150,19200,3840,launch,1
10,0.860108,150,19200,3840,launch,1
11,0.860263,150,19200,3840,launch,1
12,0.863602,150,19200,3840,launch,1
13,0.861077,150,19200,3840,launch,1
14,0.863019,150,19200,3840,launch,1
15,0.862484,150,19200,3840,launch,1
16,0.864663,150,19200,3840,launch,1
17,0.862273,150,19200,3840,launch,1
18,0.871376,150,19200,3840,launch,1
19,0.86808,150,19200,3840,launch,1
20,0.867023,150,19200,3840,launch,1
21,0.869153,150,19200,3840,launch,1
22,0.867032,150,19200,3840,launch,1
23,0.867307,150,19200,3840,launch,1
24,0.866272,150,19200,3840,launch,1
25,0.872664,150,19200,3840,launch,1
26,0.87512,150,19200,3840,launch,1
27,0.868391,150,19200,3840,launch,1
28,0.865994,150,19200,3840,launch,1
29,0.87214,150,19200,3840,launch,1
30,0.87204,150,19200,3840,launch,1
31,0.868858,150,19200,3840,launch,1
32,0.879462,150,19200,3840,launch,1
33,0.86824,150,19200,3840,launch,1
34,0.869059,150,19200,3840,launch,1
35,0.867015,150,19200,3840,launch,1
36,0.874922,150,19200,3840,launch,1
37,0.869501,150,19200,3840,launch,1
38,0.870854,150,19200,3840,launch,1
39,0.876733,150,19200,3840,launch,1
40,0.869498,150,19200,3840,launch,1
41,0.872662,150,19200,3840,launch,1
42,0.876505,150,19200,3840,launch,1
43,0.873235,150,19200,3840,launch,1
44,0.871238,150,19200,3840,launch,1
45,0.871742,150,19200,3840,launch,1
46,0.871003,150,19200,3840,launch,1
47,0.873921,150,19200,3840,launch,1
48,0.874313,150,19200,3840,launch,1
49,0.87486,150,19200,3840,launch,1
50,0.875783,150,19200,3840,launch,1
51,0.87801,150,19200,3840,launch,1
52,0.869841,150,19200,3840,launch,1
53,0.87834,150,19200,3840,launch,1
54,0.871733,150,19200,3840,launch,1
55,0.871284,150,19200,3840,launch,1
56,0.874685,150,19200,3840,launch,1
57,0.878974,150,19200,3840,launch,1
58,0.875065,150,19200,3840,launch,1
59,0.87696,150,19200,3840,launch,1
60,0.873718,150,19200,3840,launch,1
61,0.873244,150,19200,3840,launch,1
62,0.878199,150,19200,3840,launch,1
63,0.872649,150,19200,3840,launch,1
64,0.869689,150,19200,3840,launch,1
65,0.871138,150,19200,3840,launch,1
66,0.874399,150,19200,3840,launch,1
67,0.870931,150,19200,3840,launch,1
68,0.879525,150,19200,3840,launch,1
69,0.869024,150,19200,3840,launch,1
70,0.871973,150,19200,3840,launch,1
71,0.870777,150,19200,3840,launch,1
72,0.875744,150,19200,3840,launch,1
73,0.875906,150,19200,3840,launch,1
74,0.873361,150,19200,3840,launch,1
75,0.882245,150,19200,3840,launch,1
76,0.88244,150,19200,3840,launch,1
77,0.875598,150,19200,3840,launch,1
78,0.871801,150,19200,3840,launch,1
79,0.875584,150,19200,3840,launch,1
80,0.868501,150,19200,3840,launch,1
81,0.870952,150,19200,3840,launch,1
82,0.872917,150,19200,3840,launch,1
83,0.875381,150,19200,3840,launch,1
84,0.871998,150,19200,3840,launch,1
85,0.877627,150,19200,3840,launch,1
86,0.871957,150,19200,3840,launch,1
87,0.880246,150,19200,3840,launch,1
88,0.876383,150,19200,3840,launch,1
89,0.878568,150,19200,3840,launch,1
90,0.881578,150,19200,3840,launch,1
91,0.871343,150,19200,3840,launch,1
92,0.872801,150,19200,3840,launch,1
93,0.873845,150,19200,3840,launch,1
94,0.872371,150,19200,3840,launch,1
95,0.870537,150,19200,3840,launch,1
96,0.872516,150,19200,3840,launch,1
97,0.873081,150,19200,3840,launch,1
98,0.874898,150,19200,3840,launch,1
99,0.878137,150,19200,3840,launch,1
100,0.880429,150,19200,3840,launch,1
101,0.876939,150,19200,3840,launch,1
102,0.888623,150,19200,3840,launch,1
103,0.872065,150,19200,3840,launch,1
104,0.877392,150,19200,3840,launch,1
105,0.876593,150,19200,3840,launch,1
106,0.873422,150,19200,3840,launch,1
107,0.883757,150,19200,3840,launch,1
108,0.878153,150,19200,3840,launch,1
109,0.881702,150,19200,3840,launch,1
110,0.87835,150,19200,3840,launch,1
111,0.880151,150,19200,3840,launch,1
112,0.883207,150,19200,3840,launch,1
113,0.88147,150,19200,3840,launch,1
114,0.874566,150,19200,3840,launch,1
115,0.879282,150,19200,3840,launch,1
116,0.876534,150,19200,3840,launch,1
117,0.882913,150,19200,3840,launch,1
118,0.878198,150,19200,3840,launch,1
119,0.885547,150,19200,3840,launch,1
120,0.880734,150,19200,3840,launch,1
121,0.878989,150,19200,3840,launch,1
122,0.875472,150,19200,3840,launch,1
123,0.881027,150,19200,3840,launch,1
124,0.881775,150,19200,3840,launch,1
125,0.890384,150,19200,3840,launch,1
126,0.874662,150,19200,3840,launch,1
127,0.878564,150,19200,3840,launch,1
128,0.879156,150,19200,3840,launch,1
129,0.878158,150,19200,3840,launch,1
130,0.877285,150,19200,3840,launch,1
131,0.880558,150,19200,3840,launch,1
132,0.881056,150,19200,3840,launch,1
133,0.877425,150,19200,3840,launch,1
134,0.873092,150,19200,3840,launch,1
135,0.875781,150,19200,3840,launch,1
136,0.876184,150,19200,3840,launch,1
137,0.877402,150,19200,3840,launch,1
138,0.883765,150,19200,3840,launch,1
139,0.874633,150,19200,3840,launch,1
140,0.875027,150,19200,3840,launch,1
141,0.881431,150,19200,3840,launch,1
142,0.875984,150,19200,3840,launch,1
143,0.882145,150,19200,3840,launch,1
144,0.875976,150,19200,3840,launch,1
145,0.881658,150,19200,3840,launch,1
146,0.876391,150,19200,3840,launch,1
147,0.879089,150,19200,3840,launch,1
148,0.877717,150,19200,3840,launch,1
149,0.874534,150,19200,3840,launch,1
150,0.875716,150,19200,3840,launch,1
151,0.875682,150,19200,3840,launch,1
152,0.879104,150,19200,3840,launch,1
153,0.87836,150,19200,3840,launch,1
154,0.880613,150,19200,3840,launch,1
155,0.87499,150,19200,3840,launch,1
156,0.874666,150,19200,3840,launch,1
157,0.872745,150,19200,3840,launch,1
158,0.875037,150,19200,3840,launch,1
159,0.872484,150,19200,3840,launch,1
160,0.87452,150,19200,3840,launch,1
161,0.876094,150,19200,3840,launch,1
162,0.87321,150,19200,3840,launch,1
163,0.87509,150,19200,3840,launch,1
