index,time,kernel,dimension,blocksize,operation
0,0.0106086,144,3840,320,launch
1,0.0104446,144,3840,320,launch
2,0.0105816,144,3840,320,launch
3,0.0107647,144,3840,320,launch
4,0.0112643,144,3840,320,launch
5,0.0114478,144,3840,320,launch
6,0.0116144,144,3840,320,launch
7,0.0116247,144,3840,320,launch
8,0.01162,144,3840,320,launch
9,0.011647,144,3840,320,launch
10,0.011621,144,3840,320,launch
11,0.0117082,144,3840,320,launch
12,0.0117102,144,3840,320,launch
13,0.0117223,144,3840,320,launch
14,0.0117295,144,3840,320,launch
15,0.0117106,144,3840,320,launch
16,0.0117051,144,3840,320,launch
17,0.0117153,144,3840,320,launch
18,0.0117207,144,3840,320,launch
19,0.0117273,144,3840,320,launch
20,0.0118183,144,3840,320,launch
21,0.0118487,144,3840,320,launch
22,0.011727,144,3840,320,launch
23,0.0116749,144,3840,320,launch
24,0.0116734,144,3840,320,launch
25,0.0116669,144,3840,320,launch
26,0.0116767,144,3840,320,launch
27,0.0116668,144,3840,320,launch
28,0.0116604,144,3840,320,launch
29,0.0116668,144,3840,320,launch
30,0.0116605,144,3840,320,launch
31,0.0116444,144,3840,320,launch
32,0.011662,144,3840,320,launch
33,0.0116196,144,3840,320,launch
34,0.0116544,144,3840,320,launch
35,0.0116554,144,3840,320,launch
36,0.0116556,144,3840,320,launch
37,0.0116395,144,3840,320,launch
38,0.0116579,144,3840,320,launch
39,0.0116404,144,3840,320,launch
40,0.0115787,144,3840,320,launch
41,0.0115876,144,3840,320,launch
42,0.0114733,144,3840,320,launch
43,0.0115018,144,3840,320,launch
44,0.0116554,144,3840,320,launch
45,0.0116261,144,3840,320,launch
46,0.0116464,144,3840,320,launch
47,0.0116365,144,3840,320,launch
48,0.01165,144,3840,320,launch
49,0.0116521,144,3840,320,launch
50,0.0116539,144,3840,320,launch
51,0.0116483,144,3840,320,launch
52,0.0116627,144,3840,320,launch
53,0.0116457,144,3840,320,launch
54,0.0116452,144,3840,320,launch
55,0.0116403,144,3840,320,launch
56,0.0116368,144,3840,320,launch
57,0.0116704,144,3840,320,launch
58,0.0116429,144,3840,320,launch
59,0.0116491,144,3840,320,launch
60,0.0117062,144,3840,320,launch
61,0.0115732,144,3840,320,launch
62,0.0114851,144,3840,320,launch
63,0.0115144,144,3840,320,launch
64,0.0116675,144,3840,320,launch
65,0.0117167,144,3840,320,launch
66,0.011709,144,3840,320,launch
67,0.0117377,144,3840,320,launch
68,0.0117075,144,3840,320,launch
69,0.0117225,144,3840,320,launch
70,0.0117269,144,3840,320,launch
71,0.0116495,144,3840,320,launch
72,0.0116411,144,3840,320,launch
73,0.0116353,144,3840,320,launch
74,0.0116474,144,3840,320,launch
75,0.0116371,144,3840,320,launch
76,0.0116991,144,3840,320,launch
77,0.0117514,144,3840,320,launch
78,0.0117458,144,3840,320,launch
79,0.0117655,144,3840,320,launch
80,0.0119408,144,3840,320,launch
81,0.0118861,144,3840,320,launch
82,0.0117208,144,3840,320,launch
83,0.0117153,144,3840,320,launch
84,0.0117447,144,3840,320,launch
85,0.0117413,144,3840,320,launch
86,0.0117339,144,3840,320,launch
87,0.0117483,144,3840,320,launch
88,0.0116613,144,3840,320,launch
89,0.0116394,144,3840,320,launch
90,0.0116269,144,3840,320,launch
91,0.0116363,144,3840,320,launch
92,0.0116341,144,3840,320,launch
93,0.0116308,144,3840,320,launch
94,0.011644,144,3840,320,launch
95,0.0116559,144,3840,320,launch
96,0.0116255,144,3840,320,launch
97,0.0116478,144,3840,320,launch
98,0.011641,144,3840,320,launch
99,0.0116361,144,3840,320,launch
100,0.0117036,144,3840,320,launch
101,0.011747,144,3840,320,launch
102,0.0116236,144,3840,320,launch
103,0.0116817,144,3840,320,launch
104,0.0116508,144,3840,320,launch
105,0.0116318,144,3840,320,launch
106,0.011659,144,3840,320,launch
107,0.0116269,144,3840,320,launch
108,0.0116172,144,3840,320,launch
109,0.0116661,144,3840,320,launch
110,0.0116454,144,3840,320,launch
111,0.0116425,144,3840,320,launch
112,0.0116435,144,3840,320,launch
113,0.0116373,144,3840,320,launch
114,0.011644,144,3840,320,launch
115,0.0116619,144,3840,320,launch
116,0.0116382,144,3840,320,launch
117,0.011641,144,3840,320,launch
118,0.0116321,144,3840,320,launch
119,0.0116456,144,3840,320,launch
120,0.0116476,144,3840,320,launch
121,0.0113975,144,3840,320,launch
122,0.0113627,144,3840,320,launch
123,0.0113991,144,3840,320,launch
124,0.0116607,144,3840,320,launch
125,0.0116618,144,3840,320,launch
126,0.0116602,144,3840,320,launch
127,0.0116602,144,3840,320,launch
128,0.0116649,144,3840,320,launch
129,0.0116696,144,3840,320,launch
130,0.0116915,144,3840,320,launch
131,0.011771,144,3840,320,launch
132,0.0117712,144,3840,320,launch
133,0.0117652,144,3840,320,launch
134,0.0117599,144,3840,320,launch
135,0.0117611,144,3840,320,launch
136,0.0117749,144,3840,320,launch
137,0.0117618,144,3840,320,launch
138,0.0117561,144,3840,320,launch
139,0.0117063,144,3840,320,launch
140,0.0117225,144,3840,320,launch
141,0.0115783,144,3840,320,launch
142,0.0114656,144,3840,320,launch
143,0.0115064,144,3840,320,launch
144,0.0115618,144,3840,320,launch
145,0.0116374,144,3840,320,launch
146,0.0116303,144,3840,320,launch
147,0.011649,144,3840,320,launch
148,0.0116385,144,3840,320,launch
149,0.0116585,144,3840,320,launch
150,0.0116505,144,3840,320,launch
151,0.0116437,144,3840,320,launch
152,0.0116568,144,3840,320,launch
153,0.0116757,144,3840,320,launch
154,0.0116431,144,3840,320,launch
155,0.0116492,144,3840,320,launch
156,0.0116405,144,3840,320,launch
157,0.0116437,144,3840,320,launch
158,0.011653,144,3840,320,launch
159,0.0116609,144,3840,320,launch
160,0.011727,144,3840,320,launch
161,0.0116698,144,3840,320,launch
162,0.0114832,144,3840,320,launch
163,0.0115064,144,3840,320,launch
164,0.0114983,144,3840,320,launch
165,0.0116486,144,3840,320,launch
166,0.0116624,144,3840,320,launch
167,0.0116774,144,3840,320,launch
168,0.011677,144,3840,320,launch
169,0.0116662,144,3840,320,launch
170,0.0116664,144,3840,320,launch
171,0.0116638,144,3840,320,launch
172,0.0116656,144,3840,320,launch
173,0.0116807,144,3840,320,launch
174,0.0116546,144,3840,320,launch
175,0.0116621,144,3840,320,launch
176,0.0116649,144,3840,320,launch
177,0.0116636,144,3840,320,launch
178,0.0116644,144,3840,320,launch
179,0.0116752,144,3840,320,launch
180,0.0116299,144,3840,320,launch
181,0.0115785,144,3840,320,launch
182,0.0114802,144,3840,320,launch
183,0.0115319,144,3840,320,launch
184,0.0116394,144,3840,320,launch
185,0.0116538,144,3840,320,launch
186,0.0116512,144,3840,320,launch
187,0.0116176,144,3840,320,launch
188,0.0116469,144,3840,320,launch
189,0.0116405,144,3840,320,launch
190,0.0116565,144,3840,320,launch
191,0.0116258,144,3840,320,launch
192,0.0116364,144,3840,320,launch
193,0.0116352,144,3840,320,launch
194,0.0116275,144,3840,320,launch
195,0.0116463,144,3840,320,launch
196,0.0116403,144,3840,320,launch
197,0.011657,144,3840,320,launch
198,0.0116495,144,3840,320,launch
199,0.0116342,144,3840,320,launch
