time,kernel,dimension,blocksize,operation,
0,3.68835,99452,29440,640,launch,1
1,3.62836,99452,29440,640,launch,1
2,3.63781,99452,29440,640,launch,1
3,3.64264,99452,29440,640,launch,1
4,3.65199,99452,29440,640,launch,1
5,3.65589,99452,29440,640,launch,1
6,3.6595,99452,29440,640,launch,1
7,3.66813,99452,29440,640,launch,1
8,3.67332,99452,29440,640,launch,1
9,3.6784,99452,29440,640,launch,1
10,3.68623,99452,29440,640,launch,1
11,3.68578,99452,29440,640,launch,1
12,3.69078,99452,29440,640,launch,1
13,3.6922,99452,29440,640,launch,1
14,3.66937,99452,29440,640,launch,1
15,3.67352,99452,29440,640,launch,1
16,3.67697,99452,29440,640,launch,1
17,3.68092,99452,29440,640,launch,1
18,3.6835,99452,29440,640,launch,1
19,3.68425,99452,29440,640,launch,1
20,3.77073,99452,29440,640,launch,1
21,3.68225,99452,29440,640,launch,1
22,3.68359,99452,29440,640,launch,1
23,3.68718,99452,29440,640,launch,1
24,3.69036,99452,29440,640,launch,1
25,3.69132,99452,29440,640,launch,1
26,3.69433,99452,29440,640,launch,1
27,3.69522,99452,29440,640,launch,1
28,3.69625,99452,29440,640,launch,1
29,3.69406,99452,29440,640,launch,1
30,3.69692,99452,29440,640,launch,1
31,3.69657,99452,29440,640,launch,1
32,3.69858,99452,29440,640,launch,1
33,3.69831,99452,29440,640,launch,1
34,3.70069,99452,29440,640,launch,1
35,3.69989,99452,29440,640,launch,1
36,3.70095,99452,29440,640,launch,1
37,3.70221,99452,29440,640,launch,1
38,3.70453,99452,29440,640,launch,1
39,3.70116,99452,29440,640,launch,1
40,3.76369,99452,29440,640,launch,1
41,3.70134,99452,29440,640,launch,1
42,3.69571,99452,29440,640,launch,1
43,3.69956,99452,29440,640,launch,1
44,3.69877,99452,29440,640,launch,1
45,3.6999,99452,29440,640,launch,1
46,3.69961,99452,29440,640,launch,1
47,3.70158,99452,29440,640,launch,1
48,3.701,99452,29440,640,launch,1
49,3.70328,99452,29440,640,launch,1
50,3.70124,99452,29440,640,launch,1
51,3.70154,99452,29440,640,launch,1
52,3.70159,99452,29440,640,launch,1
53,3.70216,99452,29440,640,launch,1
54,3.70225,99452,29440,640,launch,1
55,3.70145,99452,29440,640,launch,1
56,3.70316,99452,29440,640,launch,1
57,3.70235,99452,29440,640,launch,1
58,3.70344,99452,29440,640,launch,1
59,3.70331,99452,29440,640,launch,1
