index,time,kernel,dimension,blocksize,operation
0,0.000529108,25,1280,256,launch
1,0.000502969,25,1280,256,launch
2,0.000501917,25,1280,256,launch
3,0.000502418,25,1280,256,launch
4,0.000501666,25,1280,256,launch
5,0.000502738,25,1280,256,launch
6,0.000665095,25,1280,256,launch
7,0.000501195,25,1280,256,launch
8,0.000502788,25,1280,256,launch
9,0.000502087,25,1280,256,launch
10,0.000502598,25,1280,256,launch
11,0.000502117,25,1280,256,launch
12,0.000502427,25,1280,256,launch
13,0.000502027,25,1280,256,launch
14,0.000501997,25,1280,256,launch
15,0.000502568,25,1280,256,launch
16,0.000502247,25,1280,256,launch
17,0.000501115,25,1280,256,launch
18,0.000502608,25,1280,256,launch
19,0.00050311,25,1280,256,launch
20,0.000516044,25,1280,256,launch
21,0.000502968,25,1280,256,launch
22,0.000502758,25,1280,256,launch
23,0.000502228,25,1280,256,launch
24,0.000501686,25,1280,256,launch
25,0.00050359,25,1280,256,launch
26,0.000502758,25,1280,256,launch
27,0.000502077,25,1280,256,launch
28,0.000502859,25,1280,256,launch
29,0.000502307,25,1280,256,launch
30,0.000502979,25,1280,256,launch
31,0.000503159,25,1280,256,launch
32,0.000502799,25,1280,256,launch
33,0.000504111,25,1280,256,launch
34,0.000501486,25,1280,256,launch
35,0.000502659,25,1280,256,launch
36,0.000503239,25,1280,256,launch
37,0.000503219,25,1280,256,launch
38,0.000502548,25,1280,256,launch
39,0.000503429,25,1280,256,launch
40,0.000516625,25,1280,256,launch
41,0.000503981,25,1280,256,launch
42,0.000503721,25,1280,256,launch
43,0.000504532,25,1280,256,launch
44,0.00050361,25,1280,256,launch
45,0.000505023,25,1280,256,launch
46,0.000503821,25,1280,256,launch
47,0.000502698,25,1280,256,launch
48,0.00050342,25,1280,256,launch
49,0.000504061,25,1280,256,launch
50,0.000504321,25,1280,256,launch
51,0.000505052,25,1280,256,launch
52,0.00050358,25,1280,256,launch
53,0.000504261,25,1280,256,launch
54,0.000502668,25,1280,256,launch
55,0.00050359,25,1280,256,launch
56,0.000503951,25,1280,256,launch
57,0.0005033,25,1280,256,launch
58,0.000503901,25,1280,256,launch
59,0.000502788,25,1280,256,launch
60,0.000516074,25,1280,256,launch
61,0.000504181,25,1280,256,launch
62,0.000504823,25,1280,256,launch
63,0.000503701,25,1280,256,launch
64,0.00050374,25,1280,256,launch
65,0.000503169,25,1280,256,launch
66,0.000502808,25,1280,256,launch
67,0.000504632,25,1280,256,launch
68,0.000504081,25,1280,256,launch
69,0.00050355,25,1280,256,launch
70,0.000503299,25,1280,256,launch
71,0.00050361,25,1280,256,launch
72,0.000503279,25,1280,256,launch
73,0.000503089,25,1280,256,launch
74,0.000506054,25,1280,256,launch
75,0.000506225,25,1280,256,launch
76,0.000506064,25,1280,256,launch
77,0.000508139,25,1280,256,launch
78,0.000507908,25,1280,256,launch
79,0.000509682,25,1280,256,launch
80,0.000519991,25,1280,256,launch
81,0.000507648,25,1280,256,launch
82,0.000507047,25,1280,256,launch
83,0.000508279,25,1280,256,launch
84,0.000507307,25,1280,256,launch
85,0.000507868,25,1280,256,launch
86,0.000507748,25,1280,256,launch
87,0.000507387,25,1280,256,launch
88,0.000508168,25,1280,256,launch
89,0.000508039,25,1280,256,launch
90,0.000508329,25,1280,256,launch
91,0.000508209,25,1280,256,launch
92,0.000507658,25,1280,256,launch
93,0.000506616,25,1280,256,launch
94,0.000507738,25,1280,256,launch
95,0.000507598,25,1280,256,launch
96,0.000506796,25,1280,256,launch
97,0.00050856,25,1280,256,launch
98,0.000507738,25,1280,256,launch
99,0.000506596,25,1280,256,launch
100,0.000521203,25,1280,256,launch
101,0.00050879,25,1280,256,launch
102,0.000508099,25,1280,256,launch
103,0.000507577,25,1280,256,launch
104,0.000507628,25,1280,256,launch
105,0.000509111,25,1280,256,launch
106,0.000512296,25,1280,256,launch
107,0.000508039,25,1280,256,launch
108,0.000507908,25,1280,256,launch
109,0.000507628,25,1280,256,launch
110,0.000507708,25,1280,256,launch
111,0.000511264,25,1280,256,launch
112,0.000511394,25,1280,256,launch
113,0.000512247,25,1280,256,launch
114,0.00051421,25,1280,256,launch
115,0.000512758,25,1280,256,launch
116,0.00051427,25,1280,256,launch
117,0.000511946,25,1280,256,launch
118,0.00051428,25,1280,256,launch
119,0.000512557,25,1280,256,launch
120,0.000526723,25,1280,256,launch
121,0.000512657,25,1280,256,launch
122,0.000513408,25,1280,256,launch
123,0.000513038,25,1280,256,launch
124,0.000513399,25,1280,256,launch
125,0.000513649,25,1280,256,launch
126,0.00051404,25,1280,256,launch
127,0.000512396,25,1280,256,launch
128,0.000513048,25,1280,256,launch
129,0.000514331,25,1280,256,launch
130,0.000513629,25,1280,256,launch
131,0.000513118,25,1280,256,launch
132,0.000511455,25,1280,256,launch
133,0.000513098,25,1280,256,launch
134,0.000512056,25,1280,256,launch
135,0.000512387,25,1280,256,launch
136,0.000512366,25,1280,256,launch
137,0.000512367,25,1280,256,launch
138,0.000512336,25,1280,256,launch
139,0.000512858,25,1280,256,launch
140,0.000525561,25,1280,256,launch
141,0.000514341,25,1280,256,launch
142,0.000513629,25,1280,256,launch
143,0.000514531,25,1280,256,launch
144,0.000513629,25,1280,256,launch
145,0.00051414,25,1280,256,launch
146,0.000513749,25,1280,256,launch
147,0.00051398,25,1280,256,launch
148,0.00051423,25,1280,256,launch
149,0.000513669,25,1280,256,launch
150,0.000513058,25,1280,256,launch
151,0.000513519,25,1280,256,launch
152,0.000513629,25,1280,256,launch
153,0.000513238,25,1280,256,launch
154,0.000513208,25,1280,256,launch
155,0.000513429,25,1280,256,launch
156,0.000515072,25,1280,256,launch
157,0.000513418,25,1280,256,launch
158,0.000518698,25,1280,256,launch
159,0.000513859,25,1280,256,launch
160,0.00052455,25,1280,256,launch
161,0.000513048,25,1280,256,launch
162,0.000512998,25,1280,256,launch
163,0.000512687,25,1280,256,launch
164,0.000513299,25,1280,256,launch
165,0.000513749,25,1280,256,launch
166,0.000512737,25,1280,256,launch
167,0.000513779,25,1280,256,launch
168,0.000513619,25,1280,256,launch
169,0.000513098,25,1280,256,launch
170,0.000512897,25,1280,256,launch
171,0.000513449,25,1280,256,launch
172,0.000512447,25,1280,256,launch
173,0.00051433,25,1280,256,launch
174,0.000513689,25,1280,256,launch
175,0.000512798,25,1280,256,launch
176,0.000512477,25,1280,256,launch
177,0.00051398,25,1280,256,launch
178,0.000512957,25,1280,256,launch
179,0.00051391,25,1280,256,launch
180,0.00052446,25,1280,256,launch
181,0.000512326,25,1280,256,launch
182,0.000511895,25,1280,256,launch
183,0.000512096,25,1280,256,launch
184,0.000512908,25,1280,256,launch
185,0.000512577,25,1280,256,launch
186,0.000512497,25,1280,256,launch
187,0.000514831,25,1280,256,launch
188,0.000516294,25,1280,256,launch
189,0.000516334,25,1280,256,launch
190,0.000515522,25,1280,256,launch
191,0.000516284,25,1280,256,launch
192,0.000515662,25,1280,256,launch
193,0.000515272,25,1280,256,launch
194,0.000516555,25,1280,256,launch
195,0.000515833,25,1280,256,launch
196,0.000515693,25,1280,256,launch
197,0.000515773,25,1280,256,launch
198,0.000515373,25,1280,256,launch
199,0.000515051,25,1280,256,launch
