index,time,kernel,dimension,blocksize,operation,cudagraph
0,2.70325,9,26880,8960,launch,0
1,2.74522,9,26880,8960,launch,0
2,2.69747,9,26880,8960,launch,0
3,2.74091,9,26880,8960,launch,0
4,2.69244,9,26880,8960,launch,0
5,2.64608,9,26880,8960,launch,0
6,2.67764,9,26880,8960,launch,0
7,2.73488,9,26880,8960,launch,0
8,2.68126,9,26880,8960,launch,0
9,2.67766,9,26880,8960,launch,0
10,2.69106,9,26880,8960,launch,0
11,2.66609,9,26880,8960,launch,0
12,2.68126,9,26880,8960,launch,0
13,2.6958,9,26880,8960,launch,0
14,2.71194,9,26880,8960,launch,0
15,2.76783,9,26880,8960,launch,0
16,2.69258,9,26880,8960,launch,0
17,2.70776,9,26880,8960,launch,0
18,2.71998,9,26880,8960,launch,0
19,2.69706,9,26880,8960,launch,0
20,2.69309,9,26880,8960,launch,0
21,2.74954,9,26880,8960,launch,0
22,2.77501,9,26880,8960,launch,0
23,2.7165,9,26880,8960,launch,0
24,2.74601,9,26880,8960,launch,0
25,2.70065,9,26880,8960,launch,0
26,2.71985,9,26880,8960,launch,0
27,2.77896,9,26880,8960,launch,0
28,2.72291,9,26880,8960,launch,0
29,2.73143,9,26880,8960,launch,0
30,2.72439,9,26880,8960,launch,0
31,2.81683,9,26880,8960,launch,0
32,2.77932,9,26880,8960,launch,0
33,2.7422,9,26880,8960,launch,0
34,2.70886,9,26880,8960,launch,0
35,2.75337,9,26880,8960,launch,0
36,2.74895,9,26880,8960,launch,0
37,2.70913,9,26880,8960,launch,0
38,2.72493,9,26880,8960,launch,0
39,2.83046,9,26880,8960,launch,0
40,2.71043,9,26880,8960,launch,0
41,2.74343,9,26880,8960,launch,0
42,2.71444,9,26880,8960,launch,0
43,2.73806,9,26880,8960,launch,0
44,2.71412,9,26880,8960,launch,0
45,2.72549,9,26880,8960,launch,0
46,2.72286,9,26880,8960,launch,0
47,2.73759,9,26880,8960,launch,0
48,2.71473,9,26880,8960,launch,0
49,2.71565,9,26880,8960,launch,0
50,2.8012,9,26880,8960,launch,0
51,2.73985,9,26880,8960,launch,0
52,2.73056,9,26880,8960,launch,0
53,2.71445,9,26880,8960,launch,0
54,2.77319,9,26880,8960,launch,0
55,2.71189,9,26880,8960,launch,0
56,2.84232,9,26880,8960,launch,0
