index,time,kernel,dimension,blocksize
0,3.09357,529,29440,1280
1,3.10931,529,29440,1280
2,3.1171,529,29440,1280
3,3.1208,529,29440,1280
4,3.12539,529,29440,1280
5,3.12993,529,29440,1280
6,3.13531,529,29440,1280
7,3.13826,529,29440,1280
8,3.14005,529,29440,1280
9,3.14385,529,29440,1280
10,3.146,529,29440,1280
11,3.15028,529,29440,1280
12,3.15157,529,29440,1280
13,3.1548,529,29440,1280
14,3.15612,529,29440,1280
15,3.15884,529,29440,1280
16,3.16064,529,29440,1280
17,3.16189,529,29440,1280
18,3.16466,529,29440,1280
19,3.16554,529,29440,1280
20,3.16586,529,29440,1280
21,3.16795,529,29440,1280
22,3.16863,529,29440,1280
23,3.172,529,29440,1280
24,3.17011,529,29440,1280
25,3.17193,529,29440,1280
26,3.17272,529,29440,1280
27,3.17602,529,29440,1280
28,3.17528,529,29440,1280
29,3.17439,529,29440,1280
30,3.17343,529,29440,1280
31,3.17688,529,29440,1280
32,3.17742,529,29440,1280
33,3.17576,529,29440,1280
34,3.17666,529,29440,1280
35,3.17723,529,29440,1280
36,3.17844,529,29440,1280
37,3.17753,529,29440,1280
38,3.17797,529,29440,1280
39,3.17866,529,29440,1280
40,3.17687,529,29440,1280
41,3.17919,529,29440,1280
42,3.17871,529,29440,1280
43,3.18174,529,29440,1280
44,3.17907,529,29440,1280
45,3.17904,529,29440,1280
46,3.17588,529,29440,1280
47,3.17785,529,29440,1280
48,3.17765,529,29440,1280
49,3.17702,529,29440,1280
50,3.17861,529,29440,1280
51,3.17681,529,29440,1280
52,3.17735,529,29440,1280
53,3.17638,529,29440,1280
54,3.17705,529,29440,1280
55,3.17503,529,29440,1280
56,3.17603,529,29440,1280
57,3.17883,529,29440,1280
58,3.17665,529,29440,1280
59,3.17677,529,29440,1280
60,3.17494,529,29440,1280
61,3.177,529,29440,1280
62,3.17475,529,29440,1280
63,3.17616,529,29440,1280
64,3.17654,529,29440,1280
65,3.17423,529,29440,1280
66,3.17545,529,29440,1280
67,3.17362,529,29440,1280
68,3.17448,529,29440,1280
69,3.17575,529,29440,1280
70,3.17583,529,29440,1280
71,3.17269,529,29440,1280
72,3.17333,529,29440,1280
73,3.17469,529,29440,1280
74,3.17154,529,29440,1280
75,3.17244,529,29440,1280
76,3.17335,529,29440,1280
77,3.17353,529,29440,1280
78,3.17259,529,29440,1280
79,3.17196,529,29440,1280
80,3.17278,529,29440,1280
81,3.17273,529,29440,1280
82,3.17266,529,29440,1280
83,3.17168,529,29440,1280
84,3.17234,529,29440,1280
85,3.17173,529,29440,1280
86,3.1705,529,29440,1280
87,3.17364,529,29440,1280
88,3.17128,529,29440,1280
89,3.17312,529,29440,1280
90,3.17068,529,29440,1280
91,3.17124,529,29440,1280
92,3.17161,529,29440,1280
93,3.17367,529,29440,1280
94,3.1722,529,29440,1280
95,3.17314,529,29440,1280
96,3.17296,529,29440,1280
97,3.17021,529,29440,1280
98,3.17425,529,29440,1280
99,3.17389,529,29440,1280
100,3.17337,529,29440,1280
101,3.17194,529,29440,1280
102,3.17252,529,29440,1280
103,3.17391,529,29440,1280
104,3.17243,529,29440,1280
105,3.17386,529,29440,1280
106,3.17418,529,29440,1280
107,3.17295,529,29440,1280
108,3.17217,529,29440,1280
109,3.17278,529,29440,1280
110,3.17413,529,29440,1280
111,3.17119,529,29440,1280
112,3.17292,529,29440,1280
113,3.17446,529,29440,1280
114,3.17292,529,29440,1280
115,3.17179,529,29440,1280
116,3.17568,529,29440,1280
117,3.17389,529,29440,1280
118,3.17238,529,29440,1280
119,3.17178,529,29440,1280
120,3.1736,529,29440,1280
121,3.17442,529,29440,1280
122,3.17452,529,29440,1280
123,3.17186,529,29440,1280
124,3.17275,529,29440,1280
125,3.1738,529,29440,1280
126,3.17378,529,29440,1280
127,3.17267,529,29440,1280
128,3.1723,529,29440,1280
129,3.17299,529,29440,1280
130,3.17259,529,29440,1280
131,3.17081,529,29440,1280
132,3.17168,529,29440,1280
133,3.17334,529,29440,1280
134,3.17198,529,29440,1280
135,3.17116,529,29440,1280
136,3.17313,529,29440,1280
137,3.17191,529,29440,1280
138,3.1728,529,29440,1280
139,3.17173,529,29440,1280
140,3.17165,529,29440,1280
141,3.17285,529,29440,1280
142,3.17252,529,29440,1280
143,3.1705,529,29440,1280
144,3.17238,529,29440,1280
145,3.17315,529,29440,1280
146,3.17353,529,29440,1280
147,3.17158,529,29440,1280
148,3.17417,529,29440,1280
149,3.17168,529,29440,1280
150,3.17126,529,29440,1280
151,3.17299,529,29440,1280
152,3.17111,529,29440,1280
153,3.17032,529,29440,1280
154,3.17095,529,29440,1280
155,3.1715,529,29440,1280
156,3.17252,529,29440,1280
157,3.17037,529,29440,1280
158,3.16992,529,29440,1280
159,3.16929,529,29440,1280
160,3.16962,529,29440,1280
161,3.16993,529,29440,1280
162,3.17188,529,29440,1280
163,3.16935,529,29440,1280
164,3.16737,529,29440,1280
165,3.17043,529,29440,1280
166,3.1687,529,29440,1280
167,3.16779,529,29440,1280
168,3.16732,529,29440,1280
169,3.17046,529,29440,1280
170,3.16962,529,29440,1280
171,3.16899,529,29440,1280
172,3.16714,529,29440,1280
173,3.16974,529,29440,1280
174,3.16803,529,29440,1280
175,3.16954,529,29440,1280
176,3.17126,529,29440,1280
177,3.1679,529,29440,1280
178,3.16772,529,29440,1280
179,3.16732,529,29440,1280
180,3.16762,529,29440,1280
181,3.16863,529,29440,1280
182,3.16644,529,29440,1280
183,3.16929,529,29440,1280
184,3.16678,529,29440,1280
185,3.16875,529,29440,1280
186,3.16765,529,29440,1280
187,3.1673,529,29440,1280
188,3.1668,529,29440,1280
189,3.16663,529,29440,1280
190,3.16841,529,29440,1280
191,3.16654,529,29440,1280
192,3.16778,529,29440,1280
193,3.16929,529,29440,1280
194,3.16645,529,29440,1280
195,3.16664,529,29440,1280
196,3.16636,529,29440,1280
197,3.16562,529,29440,1280
198,3.16629,529,29440,1280
199,3.1679,529,29440,1280
index,time,kernel,dimension,blocksize
0,5.1538,52900,29440,128
1,5.17773,52900,29440,128
2,5.18361,52900,29440,128
3,5.19414,52900,29440,128
4,5.20466,52900,29440,128
5,5.21186,52900,29440,128
6,5.21892,52900,29440,128
7,5.22536,52900,29440,128
8,5.23055,52900,29440,128
9,5.23584,52900,29440,128
10,5.23852,52900,29440,128
11,5.24074,52900,29440,128
12,5.24528,52900,29440,128
13,5.24782,52900,29440,128
14,5.2498,52900,29440,128
15,5.2534,52900,29440,128
