index,time,kernel,dimension,blocksize
0,6.76821,900,38400,1280
1,6.79999,900,38400,1280
2,6.81603,900,38400,1280
3,6.84319,900,38400,1280
4,6.86523,900,38400,1280
5,6.88285,900,38400,1280
6,6.89879,900,38400,1280
7,6.91254,900,38400,1280
8,6.92376,900,38400,1280
9,6.93362,900,38400,1280
10,6.94342,900,38400,1280
11,6.95217,900,38400,1280
12,6.9562,900,38400,1280
13,6.96245,900,38400,1280
14,6.96217,900,38400,1280
15,6.96546,900,38400,1280
16,6.96487,900,38400,1280
17,6.96759,900,38400,1280
18,6.96818,900,38400,1280
19,6.9649,900,38400,1280
20,6.96708,900,38400,1280
21,6.96513,900,38400,1280
22,6.96527,900,38400,1280
23,6.96084,900,38400,1280
24,6.9616,900,38400,1280
25,6.9609,900,38400,1280
26,6.95663,900,38400,1280
27,6.95771,900,38400,1280
28,6.95386,900,38400,1280
29,6.95219,900,38400,1280
30,6.94883,900,38400,1280
31,6.95146,900,38400,1280
32,6.94924,900,38400,1280
33,6.94575,900,38400,1280
34,6.94577,900,38400,1280
35,6.94518,900,38400,1280
36,6.94085,900,38400,1280
37,6.94423,900,38400,1280
38,6.94018,900,38400,1280
39,6.94001,900,38400,1280
40,6.93867,900,38400,1280
41,6.93514,900,38400,1280
42,6.9362,900,38400,1280
43,6.93446,900,38400,1280
44,6.93626,900,38400,1280
45,6.93339,900,38400,1280
46,6.93221,900,38400,1280
47,6.93297,900,38400,1280
48,6.93377,900,38400,1280
49,6.93508,900,38400,1280
50,6.93478,900,38400,1280
51,6.93174,900,38400,1280
52,6.93309,900,38400,1280
53,6.93186,900,38400,1280
54,6.93318,900,38400,1280
55,6.93313,900,38400,1280
56,6.9312,900,38400,1280
57,6.93168,900,38400,1280
58,6.93145,900,38400,1280
59,6.93238,900,38400,1280
60,6.93059,900,38400,1280
61,6.93279,900,38400,1280
62,6.93283,900,38400,1280
63,6.93365,900,38400,1280
64,6.93216,900,38400,1280
65,6.92991,900,38400,1280
66,6.93312,900,38400,1280
67,6.93276,900,38400,1280
68,6.9325,900,38400,1280
69,6.93337,900,38400,1280
70,6.93283,900,38400,1280
71,6.92991,900,38400,1280
72,6.93186,900,38400,1280
73,6.9316,900,38400,1280
74,6.93181,900,38400,1280
75,6.93087,900,38400,1280
76,6.93198,900,38400,1280
77,6.93199,900,38400,1280
78,6.93126,900,38400,1280
79,6.93181,900,38400,1280
80,6.93178,900,38400,1280
81,6.93214,900,38400,1280
82,6.93136,900,38400,1280
83,6.92992,900,38400,1280
84,6.93097,900,38400,1280
85,6.93184,900,38400,1280
86,6.93063,900,38400,1280
87,6.93164,900,38400,1280
88,6.93212,900,38400,1280
89,6.93106,900,38400,1280
90,6.93196,900,38400,1280
91,6.93188,900,38400,1280
92,6.93179,900,38400,1280
93,6.93247,900,38400,1280
94,6.92969,900,38400,1280
95,6.93302,900,38400,1280
96,6.93102,900,38400,1280
97,6.93263,900,38400,1280
98,6.93116,900,38400,1280
99,6.93324,900,38400,1280
100,6.93133,900,38400,1280
101,6.93404,900,38400,1280
102,6.93294,900,38400,1280
103,6.92955,900,38400,1280
104,6.93172,900,38400,1280
105,6.93067,900,38400,1280
106,6.93119,900,38400,1280
107,6.93182,900,38400,1280
108,6.93016,900,38400,1280
109,6.93137,900,38400,1280
110,6.93248,900,38400,1280
111,6.93064,900,38400,1280
112,6.93113,900,38400,1280
113,6.93116,900,38400,1280
114,6.9309,900,38400,1280
115,6.93245,900,38400,1280
116,6.9312,900,38400,1280
117,6.93356,900,38400,1280
118,6.92956,900,38400,1280
119,6.93184,900,38400,1280
120,6.9319,900,38400,1280
121,6.93135,900,38400,1280
122,6.93224,900,38400,1280
123,6.93173,900,38400,1280
124,6.93357,900,38400,1280
125,6.9331,900,38400,1280
126,6.92967,900,38400,1280
127,6.93223,900,38400,1280
128,6.93083,900,38400,1280
129,6.92896,900,38400,1280
130,6.93143,900,38400,1280
131,6.93138,900,38400,1280
132,6.92989,900,38400,1280
133,6.92889,900,38400,1280
134,6.93171,900,38400,1280
135,6.92946,900,38400,1280
136,6.93092,900,38400,1280
137,6.92997,900,38400,1280
138,6.93093,900,38400,1280
139,6.93038,900,38400,1280
140,6.93103,900,38400,1280
141,6.9322,900,38400,1280
142,6.93033,900,38400,1280
143,6.9322,900,38400,1280
144,6.93159,900,38400,1280
145,6.93142,900,38400,1280
146,6.9302,900,38400,1280
147,6.93296,900,38400,1280
148,6.93199,900,38400,1280
149,6.9321,900,38400,1280
150,6.93268,900,38400,1280
151,6.932,900,38400,1280
152,6.93411,900,38400,1280
153,6.93135,900,38400,1280
154,6.93344,900,38400,1280
155,6.93463,900,38400,1280
156,6.93075,900,38400,1280
157,6.93159,900,38400,1280
158,6.93179,900,38400,1280
159,6.93083,900,38400,1280
160,6.93176,900,38400,1280
161,6.92883,900,38400,1280
162,6.93009,900,38400,1280
163,6.93195,900,38400,1280
164,6.93048,900,38400,1280
165,6.93092,900,38400,1280
166,6.93082,900,38400,1280
167,6.93104,900,38400,1280
168,6.93078,900,38400,1280
169,6.92966,900,38400,1280
170,6.92921,900,38400,1280
171,6.9291,900,38400,1280
172,6.93116,900,38400,1280
173,6.93031,900,38400,1280
174,6.93015,900,38400,1280
175,6.93012,900,38400,1280
176,6.93532,900,38400,1280
177,6.93072,900,38400,1280
178,6.93261,900,38400,1280
179,6.93111,900,38400,1280
180,6.93315,900,38400,1280
181,6.93155,900,38400,1280
182,6.93297,900,38400,1280
183,6.9336,900,38400,1280
184,6.93238,900,38400,1280
185,6.93262,900,38400,1280
186,6.93103,900,38400,1280
187,6.93311,900,38400,1280
188,6.93251,900,38400,1280
189,6.93119,900,38400,1280
190,6.93325,900,38400,1280
191,6.92921,900,38400,1280
192,6.9303,900,38400,1280
193,6.93007,900,38400,1280
194,6.92904,900,38400,1280
195,6.93007,900,38400,1280
196,6.93111,900,38400,1280
197,6.93014,900,38400,1280
198,6.93278,900,38400,1280
199,6.92958,900,38400,1280
index,time,kernel,dimension,blocksize
0,11.3026,90000,38400,128
1,11.3641,90000,38400,128
2,11.4167,90000,38400,128
3,11.4599,90000,38400,128
4,11.4907,90000,38400,128
5,11.5121,90000,38400,128
6,11.5283,90000,38400,128
7,11.5422,90000,38400,128
8,11.5519,90000,38400,128
9,11.5619,90000,38400,128
10,11.5617,90000,38400,128
11,11.5633,90000,38400,128
12,11.5619,90000,38400,128
13,11.5603,90000,38400,128
14,11.5609,90000,38400,128
15,11.5576,90000,38400,128
16,11.5582,90000,38400,128
17,11.5553,90000,38400,128
18,11.5566,90000,38400,128
19,11.5508,90000,38400,128
20,11.552,90000,38400,128
21,11.5485,90000,38400,128
22,11.5438,90000,38400,128
23,11.5416,90000,38400,128
24,11.5406,90000,38400,128
25,11.5398,90000,38400,128
26,11.54,90000,38400,128
27,11.5377,90000,38400,128
28,11.5386,90000,38400,128
29,11.5347,90000,38400,128
30,11.5368,90000,38400,128
31,11.5369,90000,38400,128
32,11.5369,90000,38400,128
33,11.5385,90000,38400,128
34,11.5357,90000,38400,128
35,11.5372,90000,38400,128
36,11.5383,90000,38400,128
37,11.5368,90000,38400,128
38,11.5373,90000,38400,128
39,11.5373,90000,38400,128
40,11.5352,90000,38400,128
41,11.5356,90000,38400,128
42,11.5361,90000,38400,128
43,11.5373,90000,38400,128
44,11.5384,90000,38400,128
45,11.5382,90000,38400,128
46,11.5363,90000,38400,128
47,11.5378,90000,38400,128
48,11.5359,90000,38400,128
49,11.5364,90000,38400,128
50,11.5376,90000,38400,128
51,11.5357,90000,38400,128
52,11.5374,90000,38400,128
53,11.5351,90000,38400,128
54,11.538,90000,38400,128
55,11.5353,90000,38400,128
56,11.539,90000,38400,128
57,11.5387,90000,38400,128
58,11.5382,90000,38400,128
59,11.5356,90000,38400,128
60,11.5358,90000,38400,128
61,11.5379,90000,38400,128
62,11.5387,90000,38400,128
63,11.5394,90000,38400,128
64,11.5387,90000,38400,128
65,11.5373,90000,38400,128
66,11.5404,90000,38400,128
67,11.5389,90000,38400,128
68,11.5386,90000,38400,128
69,11.5396,90000,38400,128
70,11.5392,90000,38400,128
71,11.5405,90000,38400,128
72,11.5386,90000,38400,128
73,11.5386,90000,38400,128
74,11.538,90000,38400,128
75,11.5388,90000,38400,128
76,11.5378,90000,38400,128
77,11.5371,90000,38400,128
78,11.5374,90000,38400,128
79,11.5401,90000,38400,128
80,11.5391,90000,38400,128
81,11.5386,90000,38400,128
82,11.5372,90000,38400,128
83,11.5384,90000,38400,128
84,11.5376,90000,38400,128
85,11.5368,90000,38400,128
86,11.5401,90000,38400,128
87,11.5397,90000,38400,128
88,11.5369,90000,38400,128
89,11.5391,90000,38400,128
90,11.5382,90000,38400,128
91,11.5383,90000,38400,128
92,11.5379,90000,38400,128
93,11.54,90000,38400,128
94,11.5364,90000,38400,128
95,11.5394,90000,38400,128
96,11.5389,90000,38400,128
97,11.5402,90000,38400,128
98,11.5379,90000,38400,128
99,11.5387,90000,38400,128
100,11.5374,90000,38400,128
101,11.5388,90000,38400,128
102,11.537,90000,38400,128
103,11.5389,90000,38400,128
104,11.5397,90000,38400,128
105,11.5381,90000,38400,128
106,11.5371,90000,38400,128
107,11.5386,90000,38400,128
108,11.5368,90000,38400,128
109,11.5373,90000,38400,128
110,11.5366,90000,38400,128
111,11.5367,90000,38400,128
112,11.5381,90000,38400,128
113,11.537,90000,38400,128
114,11.535,90000,38400,128
115,11.5384,90000,38400,128
116,11.5364,90000,38400,128
117,11.5386,90000,38400,128
118,11.5365,90000,38400,128
119,11.5369,90000,38400,128
120,11.538,90000,38400,128
121,11.536,90000,38400,128
122,11.5363,90000,38400,128
123,11.5382,90000,38400,128
124,11.5358,90000,38400,128
125,11.5376,90000,38400,128
126,11.5374,90000,38400,128
127,11.5395,90000,38400,128
128,11.5391,90000,38400,128
129,11.5381,90000,38400,128
130,11.5384,90000,38400,128
131,11.5395,90000,38400,128
132,11.5383,90000,38400,128
133,11.5383,90000,38400,128
134,11.5374,90000,38400,128
135,11.5359,90000,38400,128
136,11.5367,90000,38400,128
137,11.536,90000,38400,128
138,11.5374,90000,38400,128
139,11.5374,90000,38400,128
140,11.5391,90000,38400,128
141,11.536,90000,38400,128
142,11.5373,90000,38400,128
143,11.538,90000,38400,128
144,11.5354,90000,38400,128
145,11.538,90000,38400,128
146,11.5356,90000,38400,128
147,11.5391,90000,38400,128
148,11.5383,90000,38400,128
149,11.5385,90000,38400,128
150,11.5391,90000,38400,128
151,11.538,90000,38400,128
152,11.5376,90000,38400,128
153,11.5366,90000,38400,128
154,11.5382,90000,38400,128
155,11.5361,90000,38400,128
156,11.5361,90000,38400,128
157,11.5365,90000,38400,128
158,11.5392,90000,38400,128
159,11.5383,90000,38400,128
160,11.5389,90000,38400,128
161,11.5371,90000,38400,128
162,11.5405,90000,38400,128
163,11.5367,90000,38400,128
164,11.5403,90000,38400,128
165,11.538,90000,38400,128
166,11.5394,90000,38400,128
167,11.5362,90000,38400,128
168,11.5375,90000,38400,128
169,11.5386,90000,38400,128
170,11.5358,90000,38400,128
171,11.5373,90000,38400,128
172,11.537,90000,38400,128
173,11.542,90000,38400,128
174,11.5368,90000,38400,128
175,11.5369,90000,38400,128
176,11.5355,90000,38400,128
177,11.5369,90000,38400,128
178,11.5364,90000,38400,128
179,11.5375,90000,38400,128
180,11.5385,90000,38400,128
181,11.5374,90000,38400,128
182,11.5386,90000,38400,128
183,11.5363,90000,38400,128
184,11.5392,90000,38400,128
185,11.5364,90000,38400,128
186,11.5371,90000,38400,128
187,11.5366,90000,38400,128
188,11.5355,90000,38400,128
189,11.5366,90000,38400,128
190,11.5354,90000,38400,128
191,11.5385,90000,38400,128
192,11.5338,90000,38400,128
193,11.537,90000,38400,128
194,11.5356,90000,38400,128
195,11.5373,90000,38400,128
196,11.5371,90000,38400,128
197,11.5368,90000,38400,128
198,11.535,90000,38400,128
199,11.5363,90000,38400,128
index,time,kernel,dimension,blocksize
0,8.87656,22500,38400,256
1,8.93501,22500,38400,256
2,8.97664,22500,38400,256
3,9.0104,22500,38400,256
4,9.03618,22500,38400,256
5,9.05761,22500,38400,256
6,9.07748,22500,38400,256
7,9.09082,22500,38400,256
8,9.10354,22500,38400,256
9,9.11632,22500,38400,256
10,9.12052,22500,38400,256
11,9.12925,22500,38400,256
12,9.12898,22500,38400,256
13,9.13203,22500,38400,256
14,9.12955,22500,38400,256
15,9.12891,22500,38400,256
16,9.1304,22500,38400,256
17,9.12565,22500,38400,256
18,9.12111,22500,38400,256
19,9.12017,22500,38400,256
20,9.11946,22500,38400,256
21,9.1173,22500,38400,256
22,9.11441,22500,38400,256
23,9.11795,22500,38400,256
24,9.1122,22500,38400,256
25,9.1088,22500,38400,256
26,9.10692,22500,38400,256
27,9.10555,22500,38400,256
28,9.10647,22500,38400,256
29,9.10683,22500,38400,256
30,9.10164,22500,38400,256
31,9.10553,22500,38400,256
32,9.10374,22500,38400,256
33,9.10048,22500,38400,256
34,9.10429,22500,38400,256
35,9.10286,22500,38400,256
