index,time,kernel,dimension,blocksize
0,0.855481,225,19200,1280
1,0.872199,225,19200,1280
2,0.870297,225,19200,1280
3,0.870972,225,19200,1280
4,0.872102,225,19200,1280
5,0.87203,225,19200,1280
6,0.871213,225,19200,1280
7,0.871411,225,19200,1280
8,0.872112,225,19200,1280
9,0.872873,225,19200,1280
10,0.873329,225,19200,1280
11,0.873401,225,19200,1280
12,0.873569,225,19200,1280
13,0.874471,225,19200,1280
14,0.87309,225,19200,1280
15,0.87526,225,19200,1280
16,0.875833,225,19200,1280
17,0.873896,225,19200,1280
18,0.875451,225,19200,1280
19,0.87652,225,19200,1280
20,0.87474,225,19200,1280
21,0.874715,225,19200,1280
22,0.875898,225,19200,1280
23,0.875125,225,19200,1280
24,0.876512,225,19200,1280
25,0.876358,225,19200,1280
26,0.876393,225,19200,1280
27,0.87581,225,19200,1280
28,0.876326,225,19200,1280
29,0.877568,225,19200,1280
30,0.877114,225,19200,1280
31,0.876742,225,19200,1280
32,0.878211,225,19200,1280
33,0.876299,225,19200,1280
34,0.876664,225,19200,1280
35,0.878038,225,19200,1280
36,0.87682,225,19200,1280
37,0.877749,225,19200,1280
38,0.877369,225,19200,1280
39,0.878438,225,19200,1280
40,0.87788,225,19200,1280
41,0.879001,225,19200,1280
42,0.87833,225,19200,1280
43,0.876961,225,19200,1280
44,0.878039,225,19200,1280
45,0.877819,225,19200,1280
46,0.879496,225,19200,1280
47,0.87802,225,19200,1280
48,0.87825,225,19200,1280
49,0.879145,225,19200,1280
50,0.878293,225,19200,1280
51,0.879021,225,19200,1280
52,0.879244,225,19200,1280
53,0.879248,225,19200,1280
54,0.878222,225,19200,1280
55,0.879241,225,19200,1280
56,0.878939,225,19200,1280
57,0.879789,225,19200,1280
58,0.87964,225,19200,1280
59,0.878713,225,19200,1280
60,0.879685,225,19200,1280
61,0.87873,225,19200,1280
62,0.879497,225,19200,1280
63,0.879228,225,19200,1280
64,0.879732,225,19200,1280
65,0.879935,225,19200,1280
66,0.878976,225,19200,1280
67,0.880524,225,19200,1280
68,0.879268,225,19200,1280
69,0.879503,225,19200,1280
70,0.878552,225,19200,1280
71,0.880761,225,19200,1280
72,0.880276,225,19200,1280
73,0.879744,225,19200,1280
74,0.880368,225,19200,1280
75,0.880804,225,19200,1280
76,0.880267,225,19200,1280
77,0.880768,225,19200,1280
78,0.880787,225,19200,1280
79,0.880776,225,19200,1280
80,0.880751,225,19200,1280
81,0.880756,225,19200,1280
82,0.880713,225,19200,1280
83,0.880734,225,19200,1280
84,0.880755,225,19200,1280
85,0.880792,225,19200,1280
86,0.880781,225,19200,1280
87,0.880742,225,19200,1280
88,0.880775,225,19200,1280
89,0.880752,225,19200,1280
90,0.880744,225,19200,1280
91,0.88076,225,19200,1280
92,0.880755,225,19200,1280
93,0.880771,225,19200,1280
94,0.880771,225,19200,1280
95,0.88074,225,19200,1280
96,0.880801,225,19200,1280
97,0.880753,225,19200,1280
98,0.880746,225,19200,1280
99,0.880756,225,19200,1280
100,0.880737,225,19200,1280
101,0.880759,225,19200,1280
102,0.880749,225,19200,1280
103,0.880794,225,19200,1280
104,0.881498,225,19200,1280
105,0.880876,225,19200,1280
106,0.881732,225,19200,1280
107,0.880443,225,19200,1280
108,0.88238,225,19200,1280
109,0.880539,225,19200,1280
110,0.880785,225,19200,1280
111,0.881103,225,19200,1280
112,0.88149,225,19200,1280
113,0.88202,225,19200,1280
114,0.880771,225,19200,1280
115,0.881618,225,19200,1280
116,0.881789,225,19200,1280
117,0.881746,225,19200,1280
118,0.882025,225,19200,1280
119,0.881734,225,19200,1280
120,0.880787,225,19200,1280
121,0.88171,225,19200,1280
122,0.882212,225,19200,1280
123,0.882053,225,19200,1280
124,0.882046,225,19200,1280
125,0.882021,225,19200,1280
126,0.881778,225,19200,1280
127,0.881996,225,19200,1280
128,0.881875,225,19200,1280
129,0.880935,225,19200,1280
130,0.882239,225,19200,1280
131,0.881999,225,19200,1280
132,0.882019,225,19200,1280
133,0.882382,225,19200,1280
134,0.881585,225,19200,1280
135,0.882276,225,19200,1280
136,0.8818,225,19200,1280
137,0.881998,225,19200,1280
138,0.882022,225,19200,1280
139,0.880293,225,19200,1280
140,0.882114,225,19200,1280
141,0.881861,225,19200,1280
142,0.881469,225,19200,1280
