index,time,kernel,dimension,blocksize
0,2.33699,441,26880,1280
0,2.60091,1764,26880,640
0,3.29574,11025,26880,256
0,3.37227,7056,26880,320
0,3.96896,44100,26880,128
0,7.87282,176400,26880,64
1,2.34247,441,26880,1280
1,2.62322,1764,26880,640
1,3.31049,11025,26880,256
1,3.38636,7056,26880,320
1,3.98463,44100,26880,128
1,7.89598,176400,26880,64
2,2.34746,441,26880,1280
2,2.61985,1764,26880,640
2,3.31953,11025,26880,256
2,3.3927,7056,26880,320
2,3.99014,44100,26880,128
2,7.9151,176400,26880,64
3,2.35218,441,26880,1280
3,2.62732,1764,26880,640
3,3.32412,11025,26880,256
3,3.39845,7056,26880,320
3,3.99778,44100,26880,128
3,7.92816,176400,26880,64
4,2.35329,441,26880,1280
4,2.62886,1764,26880,640
4,3.32812,11025,26880,256
4,3.40404,7056,26880,320
4,4.00228,44100,26880,128
4,7.93653,176400,26880,64
5,2.35693,441,26880,1280
5,2.63285,1764,26880,640
5,3.33044,11025,26880,256
5,3.40782,7056,26880,320
5,4.0077,44100,26880,128
5,7.95145,176400,26880,64
6,2.35832,441,26880,1280
6,2.63476,1764,26880,640
6,3.33628,11025,26880,256
6,3.41305,7056,26880,320
6,4.01106,44100,26880,128
6,7.95166,176400,26880,64
7,2.35972,441,26880,1280
7,2.63931,1764,26880,640
7,3.33676,11025,26880,256
7,3.41644,7056,26880,320
7,4.01764,44100,26880,128
7,7.95157,176400,26880,64
8,2.3645,441,26880,1280
8,2.64117,1764,26880,640
8,3.34084,11025,26880,256
8,3.42021,7056,26880,320
8,4.02053,44100,26880,128
8,7.95415,176400,26880,64
9,2.36709,441,26880,1280
9,2.64448,1764,26880,640
9,3.3463,11025,26880,256
9,3.422,7056,26880,320
9,4.02377,44100,26880,128
9,7.95902,176400,26880,64
10,2.36765,441,26880,1280
10,2.64449,1764,26880,640
10,3.34849,11025,26880,256
10,3.42527,7056,26880,320
10,4.02523,44100,26880,128
10,7.96178,176400,26880,64
11,2.36957,441,26880,1280
11,2.64873,1764,26880,640
11,3.34996,11025,26880,256
11,3.42815,7056,26880,320
11,4.03056,44100,26880,128
11,7.96288,176400,26880,64
12,2.37091,441,26880,1280
12,2.65197,1764,26880,640
12,3.35198,11025,26880,256
12,3.43233,7056,26880,320
12,4.03229,44100,26880,128
12,7.96662,176400,26880,64
13,2.37192,441,26880,1280
13,2.64996,1764,26880,640
13,3.35322,11025,26880,256
13,3.43249,7056,26880,320
13,4.03298,44100,26880,128
13,7.96749,176400,26880,64
14,2.37443,441,26880,1280
14,2.65547,1764,26880,640
14,3.35784,11025,26880,256
14,3.43736,7056,26880,320
14,4.03581,44100,26880,128
14,7.96981,176400,26880,64
15,2.37625,441,26880,1280
15,2.6547,1764,26880,640
15,3.35553,11025,26880,256
15,3.43522,7056,26880,320
15,4.03688,44100,26880,128
15,7.97211,176400,26880,64
16,2.37578,441,26880,1280
16,2.65595,1764,26880,640
16,3.35801,11025,26880,256
16,3.44221,7056,26880,320
16,4.03852,44100,26880,128
16,7.97257,176400,26880,64
17,2.37941,441,26880,1280
17,2.66038,1764,26880,640
17,3.36041,11025,26880,256
17,3.4406,7056,26880,320
17,4.04033,44100,26880,128
17,7.97461,176400,26880,64
18,2.37834,441,26880,1280
18,2.66087,1764,26880,640
18,3.35824,11025,26880,256
18,3.44422,7056,26880,320
18,4.04183,44100,26880,128
18,7.97459,176400,26880,64
19,2.3818,441,26880,1280
19,2.65941,1764,26880,640
19,3.36113,11025,26880,256
19,3.4439,7056,26880,320
