index,time,kernel,dimension,blocksize
0,0.565227,169,16640,1280
1,0.574139,169,16640,1280
2,0.573004,169,16640,1280
3,0.573501,169,16640,1280
4,0.574679,169,16640,1280
5,0.574141,169,16640,1280
6,0.574978,169,16640,1280
7,0.574143,169,16640,1280
8,0.575099,169,16640,1280
9,0.575219,169,16640,1280
10,0.574218,169,16640,1280
11,0.576124,169,16640,1280
12,0.575109,169,16640,1280
13,0.576137,169,16640,1280
14,0.575912,169,16640,1280
15,0.575471,169,16640,1280
16,0.575384,169,16640,1280
17,0.575963,169,16640,1280
18,0.575529,169,16640,1280
19,0.576116,169,16640,1280
20,0.576124,169,16640,1280
21,0.575934,169,16640,1280
22,0.576536,169,16640,1280
23,0.575524,169,16640,1280
24,0.577123,169,16640,1280
25,0.57542,169,16640,1280
26,0.57619,169,16640,1280
27,0.578131,169,16640,1280
28,0.57525,169,16640,1280
29,0.579381,169,16640,1280
30,0.574361,169,16640,1280
31,0.578326,169,16640,1280
32,0.577009,169,16640,1280
33,0.576733,169,16640,1280
34,0.579322,169,16640,1280
35,0.575858,169,16640,1280
36,0.579774,169,16640,1280
37,0.576147,169,16640,1280
38,0.578376,169,16640,1280
39,0.577401,169,16640,1280
40,0.577369,169,16640,1280
41,0.578884,169,16640,1280
42,0.576101,169,16640,1280
43,0.578491,169,16640,1280
44,0.578032,169,16640,1280
45,0.576973,169,16640,1280
46,0.57887,169,16640,1280
47,0.576152,169,16640,1280
48,0.579249,169,16640,1280
49,0.577839,169,16640,1280
50,0.576933,169,16640,1280
51,0.579528,169,16640,1280
52,0.576135,169,16640,1280
53,0.579809,169,16640,1280
54,0.576963,169,16640,1280
55,0.579427,169,16640,1280
56,0.577323,169,16640,1280
57,0.578519,169,16640,1280
58,0.579342,169,16640,1280
59,0.57636,169,16640,1280
60,0.578461,169,16640,1280
61,0.579186,169,16640,1280
62,0.576298,169,16640,1280
63,0.579844,169,16640,1280
64,0.577501,169,16640,1280
65,0.578457,169,16640,1280
66,0.579655,169,16640,1280
67,0.576469,169,16640,1280
68,0.580802,169,16640,1280
69,0.576618,169,16640,1280
70,0.579775,169,16640,1280
71,0.578481,169,16640,1280
72,0.579613,169,16640,1280
73,0.580398,169,16640,1280
74,0.577048,169,16640,1280
75,0.58157,169,16640,1280
76,0.576853,169,16640,1280
77,0.579778,169,16640,1280
78,0.578745,169,16640,1280
79,0.578149,169,16640,1280
80,0.581401,169,16640,1280
81,0.577577,169,16640,1280
82,0.5792,169,16640,1280
83,0.578387,169,16640,1280
84,0.579436,169,16640,1280
85,0.580764,169,16640,1280
86,0.578574,169,16640,1280
87,0.579836,169,16640,1280
88,0.579238,169,16640,1280
89,0.578703,169,16640,1280
90,0.580297,169,16640,1280
91,0.578746,169,16640,1280
92,0.57927,169,16640,1280
93,0.578465,169,16640,1280
94,0.579259,169,16640,1280
95,0.579807,169,16640,1280
96,0.579553,169,16640,1280
97,0.579996,169,16640,1280
98,0.58001,169,16640,1280
99,0.579395,169,16640,1280
100,0.578837,169,16640,1280
101,0.578437,169,16640,1280
102,0.58118,169,16640,1280
103,0.578362,169,16640,1280
104,0.580125,169,16640,1280
105,0.579851,169,16640,1280
106,0.577842,169,16640,1280
107,0.581572,169,16640,1280
108,0.578378,169,16640,1280
109,0.579859,169,16640,1280
110,0.580029,169,16640,1280
111,0.577837,169,16640,1280
112,0.580541,169,16640,1280
113,0.578916,169,16640,1280
114,0.579981,169,16640,1280
115,0.579814,169,16640,1280
116,0.578401,169,16640,1280
117,0.58113,169,16640,1280
118,0.578523,169,16640,1280
119,0.58107,169,16640,1280
120,0.579486,169,16640,1280
121,0.578461,169,16640,1280
122,0.580876,169,16640,1280
123,0.579112,169,16640,1280
124,0.580835,169,16640,1280
125,0.579056,169,16640,1280
126,0.579697,169,16640,1280
127,0.580097,169,16640,1280
128,0.580121,169,16640,1280
129,0.580175,169,16640,1280
130,0.57933,169,16640,1280
131,0.580116,169,16640,1280
132,0.580588,169,16640,1280
133,0.580765,169,16640,1280
134,0.578808,169,16640,1280
135,0.57948,169,16640,1280
136,0.580691,169,16640,1280
137,0.579607,169,16640,1280
138,0.579134,169,16640,1280
139,0.579989,169,16640,1280
140,0.579215,169,16640,1280
141,0.579857,169,16640,1280
142,0.58091,169,16640,1280
143,0.579249,169,16640,1280
144,0.580614,169,16640,1280
145,0.578645,169,16640,1280
146,0.580593,169,16640,1280
147,0.581136,169,16640,1280
148,0.579076,169,16640,1280
149,0.581707,169,16640,1280
150,0.578455,169,16640,1280
151,0.580726,169,16640,1280
152,0.581097,169,16640,1280
153,0.5797,169,16640,1280
154,0.580261,169,16640,1280
155,0.57981,169,16640,1280
156,0.57922,169,16640,1280
157,0.581344,169,16640,1280
158,0.578864,169,16640,1280
159,0.580497,169,16640,1280
160,0.579795,169,16640,1280
161,0.580277,169,16640,1280
162,0.580707,169,16640,1280
163,0.580709,169,16640,1280
164,0.580179,169,16640,1280
165,0.579323,169,16640,1280
166,0.581836,169,16640,1280
167,0.579033,169,16640,1280
168,0.580993,169,16640,1280
169,0.580451,169,16640,1280
170,0.580368,169,16640,1280
171,0.580601,169,16640,1280
172,0.579578,169,16640,1280
173,0.581228,169,16640,1280
174,0.57932,169,16640,1280
175,0.581752,169,16640,1280
176,0.579712,169,16640,1280
177,0.5808,169,16640,1280
178,0.58211,169,16640,1280
179,0.57958,169,16640,1280
180,0.580349,169,16640,1280
181,0.580037,169,16640,1280
182,0.580826,169,16640,1280
183,0.581516,169,16640,1280
184,0.579712,169,16640,1280
185,0.581567,169,16640,1280
186,0.580365,169,16640,1280
187,0.581083,169,16640,1280
188,0.580779,169,16640,1280
189,0.580519,169,16640,1280
190,0.580839,169,16640,1280
191,0.580177,169,16640,1280
192,0.581273,169,16640,1280
193,0.580971,169,16640,1280
194,0.580032,169,16640,1280
195,0.580079,169,16640,1280
196,0.580219,169,16640,1280
197,0.579426,169,16640,1280
198,0.581005,169,16640,1280
199,0.580904,169,16640,1280
index,time,kernel,dimension,blocksize
0,1.0378,16900,16640,128
1,1.04191,16900,16640,128
2,1.04277,16900,16640,128
3,1.04297,16900,16640,128
4,1.04391,16900,16640,128
5,1.04445,16900,16640,128
6,1.04464,16900,16640,128
7,1.04374,16900,16640,128
8,1.04549,16900,16640,128
9,1.04478,16900,16640,128
10,1.04582,16900,16640,128
11,1.04626,16900,16640,128
12,1.04625,16900,16640,128
13,1.04528,16900,16640,128
14,1.04602,16900,16640,128
15,1.04682,16900,16640,128
16,1.04647,16900,16640,128
17,1.04723,16900,16640,128
18,1.04707,16900,16640,128
19,1.0479,16900,16640,128
20,1.04749,16900,16640,128
21,1.04745,16900,16640,128
22,1.04765,16900,16640,128
23,1.04866,16900,16640,128
24,1.04889,16900,16640,128
25,1.04824,16900,16640,128
26,1.04845,16900,16640,128
27,1.04816,16900,16640,128
28,1.04884,16900,16640,128
29,1.04795,16900,16640,128
30,1.0492,16900,16640,128
31,1.04805,16900,16640,128
32,1.0487,16900,16640,128
33,1.04829,16900,16640,128
34,1.04959,16900,16640,128
35,1.04828,16900,16640,128
36,1.04956,16900,16640,128
37,1.0496,16900,16640,128
38,1.04999,16900,16640,128
39,1.05004,16900,16640,128
40,1.05015,16900,16640,128
41,1.04935,16900,16640,128
42,1.04928,16900,16640,128
43,1.04932,16900,16640,128
44,1.05013,16900,16640,128
45,1.05006,16900,16640,128
46,1.04931,16900,16640,128
47,1.0494,16900,16640,128
48,1.05017,16900,16640,128
49,1.04993,16900,16640,128
50,1.05042,16900,16640,128
51,1.04997,16900,16640,128
52,1.04955,16900,16640,128
53,1.05013,16900,16640,128
54,1.05011,16900,16640,128
55,1.05048,16900,16640,128
56,1.05107,16900,16640,128
57,1.04984,16900,16640,128
58,1.05027,16900,16640,128
59,1.05067,16900,16640,128
60,1.05035,16900,16640,128
61,1.05057,16900,16640,128
62,1.05084,16900,16640,128
63,1.05081,16900,16640,128
64,1.04949,16900,16640,128
65,1.05033,16900,16640,128
66,1.05053,16900,16640,128
67,1.05084,16900,16640,128
68,1.05064,16900,16640,128
69,1.05119,16900,16640,128
70,1.05049,16900,16640,128
71,1.05108,16900,16640,128
72,1.05074,16900,16640,128
73,1.05076,16900,16640,128
74,1.05099,16900,16640,128
75,1.05093,16900,16640,128
76,1.05113,16900,16640,128
77,1.05097,16900,16640,128
78,1.05099,16900,16640,128
79,1.05165,16900,16640,128
80,1.05078,16900,16640,128
81,1.05115,16900,16640,128
82,1.05074,16900,16640,128
83,1.0507,16900,16640,128
84,1.05136,16900,16640,128
85,1.05134,16900,16640,128
86,1.05072,16900,16640,128
87,1.05092,16900,16640,128
88,1.05063,16900,16640,128
89,1.0507,16900,16640,128
90,1.05112,16900,16640,128
91,1.05128,16900,16640,128
92,1.05132,16900,16640,128
93,1.05053,16900,16640,128
94,1.05119,16900,16640,128
95,1.05122,16900,16640,128
96,1.05155,16900,16640,128
97,1.0511,16900,16640,128
98,1.05133,16900,16640,128
99,1.05067,16900,16640,128
100,1.05137,16900,16640,128
101,1.05152,16900,16640,128
102,1.05114,16900,16640,128
103,1.05219,16900,16640,128
104,1.05095,16900,16640,128
105,1.05169,16900,16640,128
106,1.05164,16900,16640,128
107,1.05048,16900,16640,128
108,1.05182,16900,16640,128
109,1.05042,16900,16640,128
110,1.05126,16900,16640,128
111,1.05189,16900,16640,128
112,1.0517,16900,16640,128
113,1.05112,16900,16640,128
114,1.0512,16900,16640,128
115,1.0519,16900,16640,128
116,1.0516,16900,16640,128
117,1.05167,16900,16640,128
118,1.05173,16900,16640,128
119,1.05184,16900,16640,128
120,1.05121,16900,16640,128
121,1.05212,16900,16640,128
122,1.05179,16900,16640,128
123,1.05151,16900,16640,128
124,1.05178,16900,16640,128
125,1.05148,16900,16640,128
126,1.05136,16900,16640,128
127,1.05242,16900,16640,128
128,1.05143,16900,16640,128
129,1.05103,16900,16640,128
130,1.05168,16900,16640,128
131,1.05051,16900,16640,128
