index,time,kernel,dimension,blocksize
0,0.341348,121,14080,1280
1,0.34492,121,14080,1280
2,0.350865,121,14080,1280
3,0.346751,121,14080,1280
4,0.34611,121,14080,1280
5,0.351915,121,14080,1280
6,0.34772,121,14080,1280
7,0.346097,121,14080,1280
8,0.351545,121,14080,1280
9,0.347519,121,14080,1280
10,0.347521,121,14080,1280
11,0.350484,121,14080,1280
12,0.348622,121,14080,1280
13,0.348534,121,14080,1280
14,0.348756,121,14080,1280
15,0.348262,121,14080,1280
16,0.350468,121,14080,1280
17,0.348418,121,14080,1280
18,0.347697,121,14080,1280
19,0.350552,121,14080,1280
20,0.348702,121,14080,1280
21,0.347919,121,14080,1280
22,0.350838,121,14080,1280
23,0.348507,121,14080,1280
24,0.348766,121,14080,1280
25,0.350891,121,14080,1280
26,0.348972,121,14080,1280
27,0.349111,121,14080,1280
28,0.349794,121,14080,1280
29,0.348997,121,14080,1280
30,0.35003,121,14080,1280
31,0.35017,121,14080,1280
32,0.34891,121,14080,1280
33,0.3509,121,14080,1280
34,0.349151,121,14080,1280
35,0.348647,121,14080,1280
36,0.351045,121,14080,1280
37,0.349129,121,14080,1280
38,0.350002,121,14080,1280
39,0.350159,121,14080,1280
40,0.348621,121,14080,1280
41,0.351052,121,14080,1280
42,0.349174,121,14080,1280
43,0.349157,121,14080,1280
44,0.351382,121,14080,1280
45,0.348776,121,14080,1280
46,0.349267,121,14080,1280
47,0.351672,121,14080,1280
48,0.348899,121,14080,1280
49,0.34882,121,14080,1280
50,0.351256,121,14080,1280
51,0.34916,121,14080,1280
52,0.350571,121,14080,1280
53,0.35073,121,14080,1280
54,0.349162,121,14080,1280
55,0.350866,121,14080,1280
56,0.35034,121,14080,1280
57,0.350141,121,14080,1280
58,0.349991,121,14080,1280
59,0.350125,121,14080,1280
60,0.350495,121,14080,1280
61,0.350882,121,14080,1280
62,0.349663,121,14080,1280
63,0.349167,121,14080,1280
64,0.352036,121,14080,1280
65,0.349731,121,14080,1280
66,0.349761,121,14080,1280
67,0.351761,121,14080,1280
68,0.349154,121,14080,1280
69,0.351096,121,14080,1280
70,0.351293,121,14080,1280
71,0.348883,121,14080,1280
72,0.350985,121,14080,1280
73,0.35143,121,14080,1280
74,0.349002,121,14080,1280
75,0.351425,121,14080,1280
76,0.350499,121,14080,1280
77,0.349881,121,14080,1280
78,0.351872,121,14080,1280
79,0.349809,121,14080,1280
80,0.350349,121,14080,1280
81,0.351334,121,14080,1280
82,0.349533,121,14080,1280
83,0.351592,121,14080,1280
84,0.351125,121,14080,1280
85,0.349147,121,14080,1280
86,0.350857,121,14080,1280
87,0.351696,121,14080,1280
88,0.349788,121,14080,1280
89,0.351584,121,14080,1280
90,0.34929,121,14080,1280
91,0.351361,121,14080,1280
92,0.350556,121,14080,1280
93,0.349166,121,14080,1280
94,0.351993,121,14080,1280
95,0.349654,121,14080,1280
96,0.350635,121,14080,1280
97,0.352605,121,14080,1280
98,0.349795,121,14080,1280
99,0.350369,121,14080,1280
100,0.351647,121,14080,1280
101,0.35072,121,14080,1280
102,0.3504,121,14080,1280
103,0.351323,121,14080,1280
104,0.351002,121,14080,1280
105,0.350213,121,14080,1280
106,0.350509,121,14080,1280
107,0.350066,121,14080,1280
108,0.351545,121,14080,1280
109,0.350907,121,14080,1280
110,0.349178,121,14080,1280
111,0.352586,121,14080,1280
112,0.351521,121,14080,1280
113,0.350242,121,14080,1280
114,0.35144,121,14080,1280
115,0.350312,121,14080,1280
116,0.349758,121,14080,1280
117,0.352185,121,14080,1280
118,0.350665,121,14080,1280
119,0.350633,121,14080,1280
120,0.351672,121,14080,1280
121,0.350585,121,14080,1280
122,0.350523,121,14080,1280
123,0.352267,121,14080,1280
124,0.350403,121,14080,1280
125,0.351442,121,14080,1280
126,0.350352,121,14080,1280
127,0.350317,121,14080,1280
128,0.352541,121,14080,1280
129,0.351395,121,14080,1280
130,0.349938,121,14080,1280
131,0.352755,121,14080,1280
132,0.351126,121,14080,1280
133,0.349788,121,14080,1280
134,0.352885,121,14080,1280
135,0.349271,121,14080,1280
136,0.351134,121,14080,1280
137,0.352522,121,14080,1280
138,0.349675,121,14080,1280
139,0.35171,121,14080,1280
140,0.351799,121,14080,1280
141,0.34984,121,14080,1280
142,0.352202,121,14080,1280
143,0.350794,121,14080,1280
144,0.349497,121,14080,1280
145,0.353025,121,14080,1280
146,0.350688,121,14080,1280
147,0.350873,121,14080,1280
148,0.353342,121,14080,1280
149,0.349997,121,14080,1280
150,0.35048,121,14080,1280
151,0.353502,121,14080,1280
152,0.34918,121,14080,1280
153,0.351499,121,14080,1280
154,0.352683,121,14080,1280
155,0.34917,121,14080,1280
156,0.353406,121,14080,1280
157,0.352089,121,14080,1280
158,0.349433,121,14080,1280
159,0.352793,121,14080,1280
160,0.351645,121,14080,1280
161,0.350282,121,14080,1280
162,0.352552,121,14080,1280
163,0.350804,121,14080,1280
164,0.351394,121,14080,1280
165,0.353229,121,14080,1280
166,0.350169,121,14080,1280
167,0.350672,121,14080,1280
168,0.352893,121,14080,1280
169,0.350601,121,14080,1280
170,0.351046,121,14080,1280
171,0.352766,121,14080,1280
172,0.350346,121,14080,1280
173,0.351642,121,14080,1280
174,0.352461,121,14080,1280
175,0.349787,121,14080,1280
176,0.351382,121,14080,1280
177,0.352322,121,14080,1280
178,0.35038,121,14080,1280
179,0.352974,121,14080,1280
180,0.351214,121,14080,1280
181,0.349752,121,14080,1280
182,0.352665,121,14080,1280
183,0.351165,121,14080,1280
184,0.351077,121,14080,1280
185,0.352149,121,14080,1280
186,0.351125,121,14080,1280
187,0.350454,121,14080,1280
188,0.352341,121,14080,1280
189,0.351426,121,14080,1280
190,0.351079,121,14080,1280
191,0.351782,121,14080,1280
192,0.351828,121,14080,1280
193,0.351311,121,14080,1280
194,0.351586,121,14080,1280
195,0.350749,121,14080,1280
196,0.351511,121,14080,1280
197,0.352249,121,14080,1280
198,0.351098,121,14080,1280
199,0.351053,121,14080,1280
index,time,kernel,dimension,blocksize
0,0.634569,12100,14080,128
1,0.647589,12100,14080,128
2,0.64289,12100,14080,128
3,0.644029,12100,14080,128
4,0.645381,12100,14080,128
5,0.64347,12100,14080,128
