index,time,kernel,dimension,blocksize
0,6.11218,841,37120,1280
1,6.14497,841,37120,1280
2,6.14599,841,37120,1280
3,6.16687,841,37120,1280
4,6.18621,841,37120,1280
5,6.20401,841,37120,1280
6,6.21844,841,37120,1280
7,6.23018,841,37120,1280
8,6.23939,841,37120,1280
9,6.24969,841,37120,1280
10,6.257,841,37120,1280
11,6.26331,841,37120,1280
12,6.27086,841,37120,1280
13,6.27388,841,37120,1280
14,6.27835,841,37120,1280
15,6.27837,841,37120,1280
16,6.27993,841,37120,1280
17,6.2838,841,37120,1280
18,6.28206,841,37120,1280
19,6.28281,841,37120,1280
20,6.28342,841,37120,1280
21,6.28083,841,37120,1280
22,6.28086,841,37120,1280
23,6.27566,841,37120,1280
24,6.27887,841,37120,1280
25,6.27533,841,37120,1280
26,6.27733,841,37120,1280
27,6.27651,841,37120,1280
28,6.27527,841,37120,1280
29,6.27321,841,37120,1280
30,6.27154,841,37120,1280
31,6.27044,841,37120,1280
32,6.27019,841,37120,1280
33,6.26739,841,37120,1280
34,6.26606,841,37120,1280
35,6.26592,841,37120,1280
36,6.26726,841,37120,1280
37,6.26312,841,37120,1280
38,6.26232,841,37120,1280
39,6.25995,841,37120,1280
40,6.26236,841,37120,1280
41,6.26137,841,37120,1280
42,6.2578,841,37120,1280
43,6.25616,841,37120,1280
44,6.2551,841,37120,1280
45,6.25492,841,37120,1280
46,6.25538,841,37120,1280
47,6.25445,841,37120,1280
48,6.25478,841,37120,1280
49,6.25268,841,37120,1280
50,6.25376,841,37120,1280
51,6.25495,841,37120,1280
52,6.25358,841,37120,1280
53,6.25402,841,37120,1280
54,6.25348,841,37120,1280
55,6.25352,841,37120,1280
56,6.25276,841,37120,1280
57,6.25238,841,37120,1280
58,6.25219,841,37120,1280
59,6.25401,841,37120,1280
60,6.25237,841,37120,1280
61,6.25241,841,37120,1280
62,6.25054,841,37120,1280
63,6.25341,841,37120,1280
64,6.25153,841,37120,1280
65,6.25203,841,37120,1280
66,6.25208,841,37120,1280
67,6.25373,841,37120,1280
68,6.25241,841,37120,1280
69,6.25085,841,37120,1280
70,6.25302,841,37120,1280
71,6.2535,841,37120,1280
72,6.25191,841,37120,1280
73,6.25208,841,37120,1280
74,6.25281,841,37120,1280
75,6.25176,841,37120,1280
76,6.25081,841,37120,1280
77,6.25249,841,37120,1280
78,6.25092,841,37120,1280
79,6.25161,841,37120,1280
80,6.25271,841,37120,1280
81,6.25148,841,37120,1280
82,6.25159,841,37120,1280
83,6.25256,841,37120,1280
84,6.25149,841,37120,1280
85,6.2525,841,37120,1280
86,6.25128,841,37120,1280
87,6.25147,841,37120,1280
88,6.25212,841,37120,1280
89,6.25117,841,37120,1280
90,6.25319,841,37120,1280
91,6.2518,841,37120,1280
92,6.25055,841,37120,1280
93,6.25385,841,37120,1280
94,6.24957,841,37120,1280
95,6.25214,841,37120,1280
96,6.25426,841,37120,1280
97,6.25263,841,37120,1280
98,6.25188,841,37120,1280
99,6.25293,841,37120,1280
100,6.25319,841,37120,1280
101,6.25116,841,37120,1280
102,6.2511,841,37120,1280
103,6.25243,841,37120,1280
104,6.25167,841,37120,1280
105,6.25053,841,37120,1280
106,6.25056,841,37120,1280
107,6.25413,841,37120,1280
108,6.25357,841,37120,1280
109,6.25086,841,37120,1280
110,6.25107,841,37120,1280
111,6.25162,841,37120,1280
112,6.25288,841,37120,1280
113,6.24914,841,37120,1280
114,6.25093,841,37120,1280
115,6.25182,841,37120,1280
116,6.25297,841,37120,1280
117,6.25004,841,37120,1280
118,6.25186,841,37120,1280
119,6.25227,841,37120,1280
120,6.24997,841,37120,1280
121,6.25322,841,37120,1280
122,6.25297,841,37120,1280
123,6.25258,841,37120,1280
124,6.25268,841,37120,1280
125,6.25434,841,37120,1280
126,6.25319,841,37120,1280
127,6.24913,841,37120,1280
128,6.25448,841,37120,1280
129,6.2523,841,37120,1280
130,6.25237,841,37120,1280
131,6.25389,841,37120,1280
132,6.25545,841,37120,1280
133,6.25155,841,37120,1280
134,6.25323,841,37120,1280
135,6.25376,841,37120,1280
136,6.25198,841,37120,1280
137,6.25329,841,37120,1280
138,6.25269,841,37120,1280
139,6.25537,841,37120,1280
140,6.25176,841,37120,1280
141,6.25532,841,37120,1280
142,6.2537,841,37120,1280
143,6.2496,841,37120,1280
144,6.25254,841,37120,1280
145,6.25276,841,37120,1280
146,6.25108,841,37120,1280
147,6.25303,841,37120,1280
148,6.25614,841,37120,1280
149,6.25184,841,37120,1280
150,6.25283,841,37120,1280
151,6.25561,841,37120,1280
152,6.2521,841,37120,1280
153,6.25107,841,37120,1280
154,6.25473,841,37120,1280
155,6.25144,841,37120,1280
156,6.2528,841,37120,1280
157,6.25457,841,37120,1280
158,6.2515,841,37120,1280
159,6.25258,841,37120,1280
160,6.25487,841,37120,1280
161,6.25261,841,37120,1280
162,6.25168,841,37120,1280
163,6.25354,841,37120,1280
164,6.25276,841,37120,1280
165,6.24964,841,37120,1280
166,6.25355,841,37120,1280
167,6.25361,841,37120,1280
168,6.25125,841,37120,1280
169,6.25242,841,37120,1280
170,6.25133,841,37120,1280
171,6.25251,841,37120,1280
172,6.25308,841,37120,1280
173,6.25194,841,37120,1280
174,6.25485,841,37120,1280
175,6.25136,841,37120,1280
176,6.25193,841,37120,1280
177,6.25182,841,37120,1280
178,6.25251,841,37120,1280
179,6.24966,841,37120,1280
180,6.25265,841,37120,1280
181,6.25061,841,37120,1280
182,6.25243,841,37120,1280
183,6.25295,841,37120,1280
184,6.25739,841,37120,1280
185,6.25181,841,37120,1280
186,6.25071,841,37120,1280
187,6.25163,841,37120,1280
188,6.25407,841,37120,1280
189,6.25518,841,37120,1280
190,6.25082,841,37120,1280
191,6.2522,841,37120,1280
192,6.2544,841,37120,1280
193,6.25179,841,37120,1280
194,6.2524,841,37120,1280
195,6.25317,841,37120,1280
196,6.25056,841,37120,1280
197,6.25295,841,37120,1280
198,6.25423,841,37120,1280
199,6.25194,841,37120,1280
index,time,kernel,dimension,blocksize
0,10.1732,84100,37120,128
1,10.2332,84100,37120,128
2,10.2752,84100,37120,128
3,10.3103,84100,37120,128
4,10.3353,84100,37120,128
5,10.3538,84100,37120,128
6,10.3704,84100,37120,128
7,10.3863,84100,37120,128
8,10.3897,84100,37120,128
9,10.4031,84100,37120,128
10,10.4071,84100,37120,128
11,10.4104,84100,37120,128
12,10.4089,84100,37120,128
13,10.407,84100,37120,128
14,10.4042,84100,37120,128
15,10.4043,84100,37120,128
16,10.4002,84100,37120,128
17,10.3939,84100,37120,128
18,10.3955,84100,37120,128
19,10.391,84100,37120,128
20,10.3892,84100,37120,128
21,10.3891,84100,37120,128
22,10.3879,84100,37120,128
23,10.3847,84100,37120,128
24,10.3832,84100,37120,128
25,10.3798,84100,37120,128
26,10.3794,84100,37120,128
27,10.3785,84100,37120,128
28,10.3794,84100,37120,128
29,10.3795,84100,37120,128
30,10.3789,84100,37120,128
31,10.3766,84100,37120,128
32,10.3769,84100,37120,128
33,10.3759,84100,37120,128
34,10.3763,84100,37120,128
35,10.3781,84100,37120,128
36,10.3761,84100,37120,128
37,10.374,84100,37120,128
38,10.3746,84100,37120,128
39,10.3746,84100,37120,128
40,10.3756,84100,37120,128
41,10.3748,84100,37120,128
42,10.3742,84100,37120,128
43,10.3741,84100,37120,128
44,10.3755,84100,37120,128
45,10.3742,84100,37120,128
46,10.3738,84100,37120,128
47,10.3759,84100,37120,128
48,10.3739,84100,37120,128
49,10.3743,84100,37120,128
50,10.375,84100,37120,128
51,10.3733,84100,37120,128
52,10.374,84100,37120,128
53,10.3717,84100,37120,128
54,10.3732,84100,37120,128
55,10.3734,84100,37120,128
56,10.3737,84100,37120,128
57,10.3731,84100,37120,128
58,10.3734,84100,37120,128
59,10.3738,84100,37120,128
60,10.3736,84100,37120,128
61,10.3739,84100,37120,128
62,10.3731,84100,37120,128
63,10.3741,84100,37120,128
64,10.3742,84100,37120,128
65,10.3741,84100,37120,128
66,10.3744,84100,37120,128
67,10.3753,84100,37120,128
68,10.3769,84100,37120,128
69,10.376,84100,37120,128
70,10.3741,84100,37120,128
71,10.3742,84100,37120,128
72,10.3739,84100,37120,128
73,10.3736,84100,37120,128
74,10.3733,84100,37120,128
75,10.3731,84100,37120,128
76,10.375,84100,37120,128
77,10.3751,84100,37120,128
78,10.3728,84100,37120,128
79,10.3749,84100,37120,128
80,10.3745,84100,37120,128
81,10.3741,84100,37120,128
82,10.3756,84100,37120,128
83,10.3743,84100,37120,128
84,10.3738,84100,37120,128
85,10.3754,84100,37120,128
86,10.3758,84100,37120,128
87,10.3776,84100,37120,128
88,10.3762,84100,37120,128
89,10.3756,84100,37120,128
90,10.3747,84100,37120,128
91,10.3763,84100,37120,128
92,10.3745,84100,37120,128
93,10.3758,84100,37120,128
94,10.3755,84100,37120,128
95,10.3758,84100,37120,128
96,10.3729,84100,37120,128
97,10.3746,84100,37120,128
98,10.3745,84100,37120,128
99,10.3755,84100,37120,128
100,10.3744,84100,37120,128
101,10.3751,84100,37120,128
102,10.3747,84100,37120,128
103,10.3745,84100,37120,128
104,10.3741,84100,37120,128
105,10.3742,84100,37120,128
106,10.374,84100,37120,128
107,10.3778,84100,37120,128
108,10.3722,84100,37120,128
109,10.3746,84100,37120,128
110,10.3741,84100,37120,128
111,10.3726,84100,37120,128
112,10.3749,84100,37120,128
113,10.3765,84100,37120,128
114,10.3766,84100,37120,128
115,10.3742,84100,37120,128
116,10.3743,84100,37120,128
117,10.3734,84100,37120,128
118,10.3742,84100,37120,128
119,10.3744,84100,37120,128
120,10.3753,84100,37120,128
121,10.3734,84100,37120,128
122,10.3745,84100,37120,128
123,10.3746,84100,37120,128
124,10.3764,84100,37120,128
125,10.3764,84100,37120,128
126,10.376,84100,37120,128
127,10.3743,84100,37120,128
128,10.3742,84100,37120,128
129,10.3736,84100,37120,128
130,10.3754,84100,37120,128
131,10.3756,84100,37120,128
132,10.3762,84100,37120,128
133,10.3753,84100,37120,128
134,10.3762,84100,37120,128
135,10.376,84100,37120,128
136,10.3751,84100,37120,128
137,10.3742,84100,37120,128
138,10.3742,84100,37120,128
139,10.3746,84100,37120,128
140,10.3759,84100,37120,128
141,10.3735,84100,37120,128
142,10.3747,84100,37120,128
143,10.3756,84100,37120,128
144,10.3755,84100,37120,128
145,10.3755,84100,37120,128
146,10.3752,84100,37120,128
147,10.3741,84100,37120,128
148,10.3758,84100,37120,128
149,10.3753,84100,37120,128
150,10.375,84100,37120,128
151,10.3748,84100,37120,128
152,10.375,84100,37120,128
153,10.3748,84100,37120,128
154,10.3745,84100,37120,128
155,10.3761,84100,37120,128
156,10.3781,84100,37120,128
157,10.3734,84100,37120,128
158,10.3793,84100,37120,128
159,10.3734,84100,37120,128
160,10.3735,84100,37120,128
161,10.3735,84100,37120,128
162,10.3722,84100,37120,128
163,10.3727,84100,37120,128
164,10.3723,84100,37120,128
165,10.373,84100,37120,128
166,10.3722,84100,37120,128
167,10.3721,84100,37120,128
168,10.3743,84100,37120,128
169,10.3716,84100,37120,128
170,10.3731,84100,37120,128
171,10.372,84100,37120,128
172,10.3734,84100,37120,128
173,10.3712,84100,37120,128
174,10.3739,84100,37120,128
175,10.372,84100,37120,128
176,10.3733,84100,37120,128
177,10.3728,84100,37120,128
178,10.3732,84100,37120,128
179,10.375,84100,37120,128
180,10.3733,84100,37120,128
181,10.3727,84100,37120,128
182,10.3727,84100,37120,128
183,10.3734,84100,37120,128
184,10.3726,84100,37120,128
185,10.3734,84100,37120,128
186,10.374,84100,37120,128
187,10.3732,84100,37120,128
188,10.3735,84100,37120,128
189,10.3746,84100,37120,128
190,10.3743,84100,37120,128
191,10.3752,84100,37120,128
192,10.3736,84100,37120,128
193,10.3739,84100,37120,128
194,10.3749,84100,37120,128
195,10.3751,84100,37120,128
196,10.3767,84100,37120,128
197,10.3754,84100,37120,128
198,10.3736,84100,37120,128
199,10.3734,84100,37120,128
index,time,kernel,dimension,blocksize
0,7.99043,21025,37120,256
1,8.04066,21025,37120,256
2,8.07068,21025,37120,256
3,8.09977,21025,37120,256
4,8.11835,21025,37120,256
5,8.14309,21025,37120,256
6,8.15835,21025,37120,256
7,8.17178,21025,37120,256
8,8.18478,21025,37120,256
9,8.19376,21025,37120,256
10,8.19937,21025,37120,256
11,8.20458,21025,37120,256
12,8.21024,21025,37120,256
13,8.20997,21025,37120,256
14,8.21036,21025,37120,256
15,8.21174,21025,37120,256
16,8.21144,21025,37120,256
17,8.21089,21025,37120,256
18,8.21087,21025,37120,256
19,8.2082,21025,37120,256
20,8.20693,21025,37120,256
21,8.20564,21025,37120,256
22,8.19967,21025,37120,256
23,8.19917,21025,37120,256
24,8.19689,21025,37120,256
25,8.19673,21025,37120,256
26,8.1959,21025,37120,256
27,8.1918,21025,37120,256
28,8.19266,21025,37120,256
29,8.18977,21025,37120,256
30,8.18908,21025,37120,256
31,8.18373,21025,37120,256
32,8.18703,21025,37120,256
33,8.18351,21025,37120,256
34,8.18514,21025,37120,256
35,8.18421,21025,37120,256
36,8.18466,21025,37120,256
37,8.18156,21025,37120,256
38,8.18016,21025,37120,256
39,8.18351,21025,37120,256
40,8.18017,21025,37120,256
41,8.18237,21025,37120,256
42,8.18448,21025,37120,256
43,8.18326,21025,37120,256
44,8.18465,21025,37120,256
45,8.18231,21025,37120,256
46,8.18643,21025,37120,256
47,8.18484,21025,37120,256
48,8.18275,21025,37120,256
49,8.18284,21025,37120,256
50,8.18315,21025,37120,256
51,8.18522,21025,37120,256
52,8.18422,21025,37120,256
53,8.18434,21025,37120,256
54,8.18213,21025,37120,256
55,8.18579,21025,37120,256
56,8.18496,21025,37120,256
57,8.18122,21025,37120,256
58,8.18447,21025,37120,256
59,8.18449,21025,37120,256
60,8.18532,21025,37120,256
61,8.18537,21025,37120,256
62,8.18454,21025,37120,256
63,8.18375,21025,37120,256
64,8.18365,21025,37120,256
65,8.18571,21025,37120,256
66,8.18653,21025,37120,256
67,8.18428,21025,37120,256
68,8.18358,21025,37120,256
69,8.18546,21025,37120,256
70,8.18447,21025,37120,256
71,8.18682,21025,37120,256
72,8.18524,21025,37120,256
73,8.18574,21025,37120,256
