index,time,kernel,dimension,blocksize
0,1.74724,361,24320,1280
1,1.76023,361,24320,1280
2,1.76399,361,24320,1280
3,1.76395,361,24320,1280
4,1.76546,361,24320,1280
5,1.76467,361,24320,1280
6,1.76806,361,24320,1280
7,1.76977,361,24320,1280
8,1.77042,361,24320,1280
9,1.76886,361,24320,1280
10,1.77396,361,24320,1280
11,1.77435,361,24320,1280
12,1.77573,361,24320,1280
13,1.77486,361,24320,1280
14,1.77592,361,24320,1280
15,1.77609,361,24320,1280
16,1.77825,361,24320,1280
17,1.78126,361,24320,1280
18,1.77791,361,24320,1280
19,1.78181,361,24320,1280
20,1.78158,361,24320,1280
21,1.78116,361,24320,1280
22,1.78321,361,24320,1280
23,1.78288,361,24320,1280
24,1.78479,361,24320,1280
25,1.78291,361,24320,1280
26,1.78481,361,24320,1280
27,1.78475,361,24320,1280
28,1.78487,361,24320,1280
29,1.78557,361,24320,1280
30,1.78627,361,24320,1280
31,1.78656,361,24320,1280
32,1.78636,361,24320,1280
33,1.7868,361,24320,1280
34,1.78627,361,24320,1280
35,1.78701,361,24320,1280
36,1.78757,361,24320,1280
37,1.78912,361,24320,1280
38,1.78728,361,24320,1280
39,1.7881,361,24320,1280
40,1.78809,361,24320,1280
41,1.7896,361,24320,1280
42,1.79042,361,24320,1280
43,1.78996,361,24320,1280
44,1.78877,361,24320,1280
45,1.79013,361,24320,1280
46,1.79086,361,24320,1280
47,1.7908,361,24320,1280
48,1.7909,361,24320,1280
49,1.78882,361,24320,1280
50,1.79055,361,24320,1280
51,1.79255,361,24320,1280
52,1.79177,361,24320,1280
53,1.79157,361,24320,1280
54,1.79162,361,24320,1280
55,1.79092,361,24320,1280
56,1.78937,361,24320,1280
57,1.79192,361,24320,1280
58,1.7918,361,24320,1280
59,1.79255,361,24320,1280
60,1.79146,361,24320,1280
61,1.79041,361,24320,1280
62,1.79215,361,24320,1280
63,1.79187,361,24320,1280
64,1.79076,361,24320,1280
65,1.79138,361,24320,1280
66,1.79228,361,24320,1280
67,1.7921,361,24320,1280
68,1.79135,361,24320,1280
69,1.79143,361,24320,1280
70,1.79298,361,24320,1280
71,1.79132,361,24320,1280
72,1.79076,361,24320,1280
73,1.79274,361,24320,1280
74,1.79311,361,24320,1280
75,1.79204,361,24320,1280
76,1.79133,361,24320,1280
77,1.79172,361,24320,1280
78,1.79227,361,24320,1280
79,1.79151,361,24320,1280
80,1.79141,361,24320,1280
81,1.79217,361,24320,1280
82,1.7905,361,24320,1280
83,1.79211,361,24320,1280
84,1.79076,361,24320,1280
85,1.79183,361,24320,1280
86,1.79116,361,24320,1280
87,1.79067,361,24320,1280
88,1.79127,361,24320,1280
89,1.79159,361,24320,1280
90,1.79255,361,24320,1280
91,1.79016,361,24320,1280
92,1.79209,361,24320,1280
93,1.79102,361,24320,1280
94,1.7917,361,24320,1280
95,1.79111,361,24320,1280
96,1.78978,361,24320,1280
97,1.79113,361,24320,1280
98,1.79182,361,24320,1280
99,1.79089,361,24320,1280
100,1.79146,361,24320,1280
101,1.79111,361,24320,1280
102,1.7887,361,24320,1280
103,1.7912,361,24320,1280
104,1.79043,361,24320,1280
105,1.79131,361,24320,1280
106,1.79092,361,24320,1280
107,1.79306,361,24320,1280
108,1.79003,361,24320,1280
109,1.79006,361,24320,1280
110,1.79148,361,24320,1280
111,1.79095,361,24320,1280
112,1.7902,361,24320,1280
113,1.79035,361,24320,1280
114,1.79009,361,24320,1280
115,1.79119,361,24320,1280
116,1.79229,361,24320,1280
117,1.79012,361,24320,1280
118,1.78947,361,24320,1280
119,1.78976,361,24320,1280
120,1.79078,361,24320,1280
121,1.78983,361,24320,1280
122,1.79034,361,24320,1280
123,1.78863,361,24320,1280
124,1.79195,361,24320,1280
125,1.79164,361,24320,1280
126,1.78955,361,24320,1280
127,1.79039,361,24320,1280
128,1.79094,361,24320,1280
129,1.79026,361,24320,1280
130,1.79159,361,24320,1280
131,1.78959,361,24320,1280
132,1.79083,361,24320,1280
133,1.79095,361,24320,1280
134,1.79071,361,24320,1280
135,1.79077,361,24320,1280
136,1.79037,361,24320,1280
137,1.79101,361,24320,1280
138,1.78963,361,24320,1280
139,1.79058,361,24320,1280
140,1.79073,361,24320,1280
141,1.79095,361,24320,1280
142,1.79046,361,24320,1280
143,1.79054,361,24320,1280
144,1.79047,361,24320,1280
145,1.78915,361,24320,1280
146,1.79127,361,24320,1280
147,1.7914,361,24320,1280
148,1.79078,361,24320,1280
149,1.79015,361,24320,1280
150,1.78942,361,24320,1280
151,1.78959,361,24320,1280
152,1.78958,361,24320,1280
153,1.7906,361,24320,1280
154,1.79017,361,24320,1280
155,1.78973,361,24320,1280
156,1.7905,361,24320,1280
157,1.79041,361,24320,1280
158,1.79017,361,24320,1280
159,1.79057,361,24320,1280
160,1.78907,361,24320,1280
161,1.7895,361,24320,1280
162,1.79094,361,24320,1280
163,1.79122,361,24320,1280
164,1.79081,361,24320,1280
165,1.78913,361,24320,1280
166,1.79171,361,24320,1280
167,1.79151,361,24320,1280
168,1.79045,361,24320,1280
169,1.79189,361,24320,1280
170,1.78959,361,24320,1280
171,1.79054,361,24320,1280
172,1.78975,361,24320,1280
173,1.79198,361,24320,1280
174,1.79039,361,24320,1280
175,1.78903,361,24320,1280
176,1.79136,361,24320,1280
177,1.79076,361,24320,1280
178,1.78966,361,24320,1280
179,1.78993,361,24320,1280
180,1.78999,361,24320,1280
181,1.79238,361,24320,1280
182,1.79153,361,24320,1280
183,1.78821,361,24320,1280
184,1.78983,361,24320,1280
185,1.7906,361,24320,1280
186,1.79068,361,24320,1280
187,1.79155,361,24320,1280
188,1.78943,361,24320,1280
189,1.79082,361,24320,1280
190,1.7895,361,24320,1280
191,1.79103,361,24320,1280
192,1.79118,361,24320,1280
193,1.7917,361,24320,1280
194,1.78921,361,24320,1280
195,1.79118,361,24320,1280
196,1.79071,361,24320,1280
197,1.79171,361,24320,1280
198,1.79047,361,24320,1280
199,1.79067,361,24320,1280
index,time,kernel,dimension,blocksize
0,2.9777,36100,24320,128
1,2.98732,36100,24320,128
2,2.98952,36100,24320,128
3,2.99472,36100,24320,128
4,2.99832,36100,24320,128
5,3.00012,36100,24320,128
6,3.00274,36100,24320,128
7,3.00491,36100,24320,128
8,3.00629,36100,24320,128
9,3.00893,36100,24320,128
10,3.01,36100,24320,128
11,3.0129,36100,24320,128
12,3.01395,36100,24320,128
13,3.01561,36100,24320,128
14,3.01684,36100,24320,128
15,3.01779,36100,24320,128
16,3.01926,36100,24320,128
17,3.0193,36100,24320,128
18,3.01967,36100,24320,128
19,3.02052,36100,24320,128
20,3.02272,36100,24320,128
21,3.02288,36100,24320,128
22,3.0235,36100,24320,128
23,3.02379,36100,24320,128
24,3.02605,36100,24320,128
25,3.02657,36100,24320,128
26,3.02549,36100,24320,128
27,3.02719,36100,24320,128
28,3.02694,36100,24320,128
29,3.02666,36100,24320,128
30,3.0279,36100,24320,128
31,3.02798,36100,24320,128
32,3.02862,36100,24320,128
33,3.02906,36100,24320,128
34,3.03029,36100,24320,128
35,3.02867,36100,24320,128
36,3.02973,36100,24320,128
37,3.02992,36100,24320,128
38,3.02898,36100,24320,128
39,3.03051,36100,24320,128
40,3.03094,36100,24320,128
41,3.03109,36100,24320,128
42,3.03084,36100,24320,128
43,3.03176,36100,24320,128
44,3.03072,36100,24320,128
45,3.03206,36100,24320,128
46,3.03057,36100,24320,128
47,3.03213,36100,24320,128
48,3.03135,36100,24320,128
49,3.03267,36100,24320,128
50,3.03305,36100,24320,128
51,3.03236,36100,24320,128
52,3.03233,36100,24320,128
53,3.03232,36100,24320,128
54,3.0323,36100,24320,128
55,3.03293,36100,24320,128
56,3.03246,36100,24320,128
57,3.03281,36100,24320,128
58,3.0325,36100,24320,128
59,3.03366,36100,24320,128
60,3.03349,36100,24320,128
61,3.03296,36100,24320,128
62,3.03267,36100,24320,128
63,3.03309,36100,24320,128
64,3.03391,36100,24320,128
65,3.0332,36100,24320,128
66,3.03198,36100,24320,128
67,3.03444,36100,24320,128
68,3.03356,36100,24320,128
69,3.03345,36100,24320,128
70,3.03343,36100,24320,128
71,3.03445,36100,24320,128
72,3.03449,36100,24320,128
73,3.03452,36100,24320,128
74,3.03369,36100,24320,128
75,3.0345,36100,24320,128
76,3.03313,36100,24320,128
77,3.03424,36100,24320,128
78,3.03418,36100,24320,128
79,3.03357,36100,24320,128
80,3.03533,36100,24320,128
81,3.03259,36100,24320,128
82,3.0343,36100,24320,128
83,3.03293,36100,24320,128
84,3.03431,36100,24320,128
85,3.03435,36100,24320,128
86,3.03268,36100,24320,128
87,3.03364,36100,24320,128
88,3.03406,36100,24320,128
89,3.03469,36100,24320,128
90,3.03385,36100,24320,128
91,3.03541,36100,24320,128
92,3.03388,36100,24320,128
93,3.03479,36100,24320,128
94,3.03426,36100,24320,128
95,3.03347,36100,24320,128
96,3.03373,36100,24320,128
97,3.03391,36100,24320,128
98,3.03455,36100,24320,128
99,3.03361,36100,24320,128
100,3.03453,36100,24320,128
101,3.03372,36100,24320,128
102,3.03439,36100,24320,128
103,3.03481,36100,24320,128
104,3.03368,36100,24320,128
105,3.03355,36100,24320,128
106,3.03439,36100,24320,128
107,3.03411,36100,24320,128
108,3.03451,36100,24320,128
109,3.03509,36100,24320,128
110,3.0325,36100,24320,128
111,3.03494,36100,24320,128
112,3.03424,36100,24320,128
113,3.03342,36100,24320,128
114,3.03413,36100,24320,128
115,3.034,36100,24320,128
116,3.0338,36100,24320,128
117,3.03336,36100,24320,128
118,3.03278,36100,24320,128
119,3.03329,36100,24320,128
120,3.03339,36100,24320,128
121,3.03382,36100,24320,128
122,3.03407,36100,24320,128
123,3.03421,36100,24320,128
124,3.03267,36100,24320,128
125,3.03334,36100,24320,128
126,3.03377,36100,24320,128
127,3.03352,36100,24320,128
128,3.03338,36100,24320,128
129,3.03331,36100,24320,128
130,3.03377,36100,24320,128
131,3.03252,36100,24320,128
132,3.03322,36100,24320,128
133,3.03536,36100,24320,128
134,3.03388,36100,24320,128
135,3.03337,36100,24320,128
136,3.03316,36100,24320,128
137,3.03308,36100,24320,128
138,3.03362,36100,24320,128
139,3.03305,36100,24320,128
140,3.03335,36100,24320,128
141,3.03358,36100,24320,128
142,3.033,36100,24320,128
143,3.03437,36100,24320,128
144,3.03254,36100,24320,128
145,3.03351,36100,24320,128
146,3.03371,36100,24320,128
147,3.03487,36100,24320,128
148,3.03384,36100,24320,128
149,3.03406,36100,24320,128
150,3.03318,36100,24320,128
151,3.03444,36100,24320,128
152,3.03303,36100,24320,128
153,3.03395,36100,24320,128
154,3.03456,36100,24320,128
155,3.03289,36100,24320,128
156,3.03489,36100,24320,128
