time,kernel,dimension,blocksize,operation,
0,2.08302,2,24320,24320,launch,1
1,1.99248,2,24320,24320,launch,1
2,1.99681,2,24320,24320,launch,1
3,1.99682,2,24320,24320,launch,1
4,1.99753,2,24320,24320,launch,1
5,2.00081,2,24320,24320,launch,1
6,2.02081,2,24320,24320,launch,1
7,2.00581,2,24320,24320,launch,1
8,2.00603,2,24320,24320,launch,1
9,2.00603,2,24320,24320,launch,1
10,2.00912,2,24320,24320,launch,1
11,2.01136,2,24320,24320,launch,1
12,2.04136,2,24320,24320,launch,1
13,2.01482,2,24320,24320,launch,1
14,2.01322,2,24320,24320,launch,1
15,2.09677,2,24320,24320,launch,1
16,2.02996,2,24320,24320,launch,1
17,2.02173,2,24320,24320,launch,1
18,2.0187,2,24320,24320,launch,1
19,2.02586,2,24320,24320,launch,1
20,2.02673,2,24320,24320,launch,1
21,2.02568,2,24320,24320,launch,1
22,2.0278,2,24320,24320,launch,1
23,2.03002,2,24320,24320,launch,1
24,2.03252,2,24320,24320,launch,1
25,2.02798,2,24320,24320,launch,1
26,2.02101,2,24320,24320,launch,1
27,2.02662,2,24320,24320,launch,1
28,2.05367,2,24320,24320,launch,1
29,2.02592,2,24320,24320,launch,1
30,2.02961,2,24320,24320,launch,1
31,2.03089,2,24320,24320,launch,1
32,2.06215,2,24320,24320,launch,1
33,2.05696,2,24320,24320,launch,1
34,2.06711,2,24320,24320,launch,1
35,2.03715,2,24320,24320,launch,1
36,2.08024,2,24320,24320,launch,1
37,2.06945,2,24320,24320,launch,1
38,2.05495,2,24320,24320,launch,1
39,2.09637,2,24320,24320,launch,1
40,2.05751,2,24320,24320,launch,1
41,2.05851,2,24320,24320,launch,1
42,2.05099,2,24320,24320,launch,1
43,2.10012,2,24320,24320,launch,1
44,2.07388,2,24320,24320,launch,1
45,2.04631,2,24320,24320,launch,1
46,2.08818,2,24320,24320,launch,1
47,2.04625,2,24320,24320,launch,1
48,2.06758,2,24320,24320,launch,1
49,2.07943,2,24320,24320,launch,1
50,2.07085,2,24320,24320,launch,1
51,2.09614,2,24320,24320,launch,1
52,2.08573,2,24320,24320,launch,1
53,2.08625,2,24320,24320,launch,1
54,2.08416,2,24320,24320,launch,1
55,2.10118,2,24320,24320,launch,1
56,2.13121,2,24320,24320,launch,1
57,2.07549,2,24320,24320,launch,1
58,2.08933,2,24320,24320,launch,1
59,2.09652,2,24320,24320,launch,1
60,2.07462,2,24320,24320,launch,1
61,2.08899,2,24320,24320,launch,1
62,2.08793,2,24320,24320,launch,1
63,2.07475,2,24320,24320,launch,1
64,2.1068,2,24320,24320,launch,1
65,2.0889,2,24320,24320,launch,1
66,2.10622,2,24320,24320,launch,1
67,2.0765,2,24320,24320,launch,1
68,2.11263,2,24320,24320,launch,1
69,2.10527,2,24320,24320,launch,1
70,2.08805,2,24320,24320,launch,1
71,2.10761,2,24320,24320,launch,1
72,2.12681,2,24320,24320,launch,1
73,2.07147,2,24320,24320,launch,1
74,2.1234,2,24320,24320,launch,1
75,2.10903,2,24320,24320,launch,1
76,2.0999,2,24320,24320,launch,1
77,2.08532,2,24320,24320,launch,1
78,2.07584,2,24320,24320,launch,1
79,2.09225,2,24320,24320,launch,1
80,2.10131,2,24320,24320,launch,1
81,2.10215,2,24320,24320,launch,1
82,2.09258,2,24320,24320,launch,1
83,2.10155,2,24320,24320,launch,1
84,2.10654,2,24320,24320,launch,1
85,2.12288,2,24320,24320,launch,1
86,2.09782,2,24320,24320,launch,1
87,2.13825,2,24320,24320,launch,1
88,2.08133,2,24320,24320,launch,1
89,2.11213,2,24320,24320,launch,1
90,2.10573,2,24320,24320,launch,1
91,2.10206,2,24320,24320,launch,1
92,2.11542,2,24320,24320,launch,1
93,2.09769,2,24320,24320,launch,1
94,2.1071,2,24320,24320,launch,1
95,2.10215,2,24320,24320,launch,1
96,2.11484,2,24320,24320,launch,1
97,2.0757,2,24320,24320,launch,1
98,2.11421,2,24320,24320,launch,1
99,2.08655,2,24320,24320,launch,1
100,2.10438,2,24320,24320,launch,1
101,2.09159,2,24320,24320,launch,1
102,2.10995,2,24320,24320,launch,1
103,2.09919,2,24320,24320,launch,1
104,2.10981,2,24320,24320,launch,1
105,2.11351,2,24320,24320,launch,1
106,2.10381,2,24320,24320,launch,1
107,2.0904,2,24320,24320,launch,1
108,2.12316,2,24320,24320,launch,1
109,2.10022,2,24320,24320,launch,1
110,2.08014,2,24320,24320,launch,1
111,2.11658,2,24320,24320,launch,1
112,2.11149,2,24320,24320,launch,1
113,2.09266,2,24320,24320,launch,1
114,2.086,2,24320,24320,launch,1
115,2.09015,2,24320,24320,launch,1
116,2.08042,2,24320,24320,launch,1
117,2.10311,2,24320,24320,launch,1
118,2.09332,2,24320,24320,launch,1
119,2.08493,2,24320,24320,launch,1
120,2.11695,2,24320,24320,launch,1
121,2.1153,2,24320,24320,launch,1
122,2.10713,2,24320,24320,launch,1
123,2.10891,2,24320,24320,launch,1
124,2.09872,2,24320,24320,launch,1
125,2.11579,2,24320,24320,launch,1
126,2.07535,2,24320,24320,launch,1
127,2.12531,2,24320,24320,launch,1
128,2.06351,2,24320,24320,launch,1
129,2.06083,2,24320,24320,launch,1
130,2.1058,2,24320,24320,launch,1
131,2.11858,2,24320,24320,launch,1
132,2.09187,2,24320,24320,launch,1
133,2.06749,2,24320,24320,launch,1
134,2.10525,2,24320,24320,launch,1
135,2.0807,2,24320,24320,launch,1
136,2.09037,2,24320,24320,launch,1
137,2.06352,2,24320,24320,launch,1
138,2.11508,2,24320,24320,launch,1
139,2.11182,2,24320,24320,launch,1
140,2.11331,2,24320,24320,launch,1
141,2.08075,2,24320,24320,launch,1
142,2.06078,2,24320,24320,launch,1
143,2.11675,2,24320,24320,launch,1
144,2.0901,2,24320,24320,launch,1
145,2.07629,2,24320,24320,launch,1
146,2.07509,2,24320,24320,launch,1
147,2.08619,2,24320,24320,launch,1
148,2.09,2,24320,24320,launch,1
149,2.09827,2,24320,24320,launch,1
150,2.08989,2,24320,24320,launch,1
151,2.09061,2,24320,24320,launch,1
152,2.13244,2,24320,24320,launch,1
153,2.11868,2,24320,24320,launch,1
154,2.08155,2,24320,24320,launch,1
155,2.06109,2,24320,24320,launch,1
