time,kernel,dimension,blocksize,operation,
0,7.13043,27900,38400,1280,launch,1
1,7.1639,27900,38400,1280,launch,1
2,7.18756,27900,38400,1280,launch,1
3,7.20295,27900,38400,1280,launch,1
4,7.22746,27900,38400,1280,launch,1
5,7.24376,27900,38400,1280,launch,1
6,7.26147,27900,38400,1280,launch,1
7,7.27877,27900,38400,1280,launch,1
8,7.28865,27900,38400,1280,launch,1
9,7.30133,27900,38400,1280,launch,1
10,7.29744,27900,38400,1280,launch,1
11,7.2915,27900,38400,1280,launch,1
12,7.29142,27900,38400,1280,launch,1
13,7.29105,27900,38400,1280,launch,1
14,7.29375,27900,38400,1280,launch,1
15,7.29616,27900,38400,1280,launch,1
16,7.29891,27900,38400,1280,launch,1
17,7.30651,27900,38400,1280,launch,1
18,7.30617,27900,38400,1280,launch,1
19,7.31311,27900,38400,1280,launch,1
20,7.3043,27900,38400,1280,launch,1
21,7.31627,27900,38400,1280,launch,1
22,7.31618,27900,38400,1280,launch,1
23,7.32433,27900,38400,1280,launch,1
24,7.32685,27900,38400,1280,launch,1
25,7.32646,27900,38400,1280,launch,1
26,7.32923,27900,38400,1280,launch,1
27,7.33311,27900,38400,1280,launch,1
28,7.33093,27900,38400,1280,launch,1
29,7.32939,27900,38400,1280,launch,1
30,7.33054,27900,38400,1280,launch,1
31,7.33082,27900,38400,1280,launch,1
32,7.33089,27900,38400,1280,launch,1
33,7.32577,27900,38400,1280,launch,1
34,7.33018,27900,38400,1280,launch,1
35,7.32733,27900,38400,1280,launch,1
36,7.32989,27900,38400,1280,launch,1
37,7.3301,27900,38400,1280,launch,1
38,7.32913,27900,38400,1280,launch,1
39,7.32115,27900,38400,1280,launch,1
40,7.30955,27900,38400,1280,launch,1
41,7.317,27900,38400,1280,launch,1
42,7.32221,27900,38400,1280,launch,1
43,7.32035,27900,38400,1280,launch,1
44,7.32483,27900,38400,1280,launch,1
45,7.322,27900,38400,1280,launch,1
46,7.31801,27900,38400,1280,launch,1
47,7.32275,27900,38400,1280,launch,1
48,7.32321,27900,38400,1280,launch,1
49,7.32273,27900,38400,1280,launch,1
50,7.32374,27900,38400,1280,launch,1
51,7.32379,27900,38400,1280,launch,1
52,7.32647,27900,38400,1280,launch,1
53,7.32301,27900,38400,1280,launch,1
54,7.32206,27900,38400,1280,launch,1
55,7.32581,27900,38400,1280,launch,1
56,7.32031,27900,38400,1280,launch,1
57,7.32309,27900,38400,1280,launch,1
58,7.32037,27900,38400,1280,launch,1
59,7.32059,27900,38400,1280,launch,1
