time,kernel,dimension,blocksize,operation,
0,3.01562,2,25600,25600,launch,1
1,2.45035,2,25600,25600,launch,1
2,2.34122,2,25600,25600,launch,1
3,2.95549,2,25600,25600,launch,1
4,2.47131,2,25600,25600,launch,1
5,2.32807,2,25600,25600,launch,1
6,2.32143,2,25600,25600,launch,1
7,2.32753,2,25600,25600,launch,1
8,2.32479,2,25600,25600,launch,1
9,2.33298,2,25600,25600,launch,1
10,2.3343,2,25600,25600,launch,1
11,2.7046,2,25600,25600,launch,1
12,2.75999,2,25600,25600,launch,1
13,2.91184,2,25600,25600,launch,1
14,2.41518,2,25600,25600,launch,1
15,3.032,2,25600,25600,launch,1
16,2.73378,2,25600,25600,launch,1
17,2.89601,2,25600,25600,launch,1
18,2.69166,2,25600,25600,launch,1
19,2.7435,2,25600,25600,launch,1
20,2.94053,2,25600,25600,launch,1
21,2.71192,2,25600,25600,launch,1
22,2.90555,2,25600,25600,launch,1
23,2.71038,2,25600,25600,launch,1
24,2.77836,2,25600,25600,launch,1
25,2.74129,2,25600,25600,launch,1
26,2.75913,2,25600,25600,launch,1
27,2.69076,2,25600,25600,launch,1
28,2.65272,2,25600,25600,launch,1
29,2.87155,2,25600,25600,launch,1
30,2.97382,2,25600,25600,launch,1
31,2.96239,2,25600,25600,launch,1
32,2.84832,2,25600,25600,launch,1
33,2.79286,2,25600,25600,launch,1
34,2.97036,2,25600,25600,launch,1
35,2.98571,2,25600,25600,launch,1
36,2.73105,2,25600,25600,launch,1
37,2.77063,2,25600,25600,launch,1
38,2.92684,2,25600,25600,launch,1
39,2.74876,2,25600,25600,launch,1
40,3.00331,2,25600,25600,launch,1
41,2.98987,2,25600,25600,launch,1
42,2.59159,2,25600,25600,launch,1
43,2.98427,2,25600,25600,launch,1
44,3.00945,2,25600,25600,launch,1
45,3.04071,2,25600,25600,launch,1
46,2.76407,2,25600,25600,launch,1
47,2.64589,2,25600,25600,launch,1
48,2.99398,2,25600,25600,launch,1
49,2.91833,2,25600,25600,launch,1
50,2.41618,2,25600,25600,launch,1
51,2.86787,2,25600,25600,launch,1
52,3.0533,2,25600,25600,launch,1
53,2.90149,2,25600,25600,launch,1
54,2.80197,2,25600,25600,launch,1
55,2.99797,2,25600,25600,launch,1
56,2.49551,2,25600,25600,launch,1
57,2.72535,2,25600,25600,launch,1
58,2.7349,2,25600,25600,launch,1
59,2.73383,2,25600,25600,launch,1
60,2.86353,2,25600,25600,launch,1
61,2.79096,2,25600,25600,launch,1
62,2.86449,2,25600,25600,launch,1
63,3.00924,2,25600,25600,launch,1
64,3.00708,2,25600,25600,launch,1
65,2.66331,2,25600,25600,launch,1
66,2.88437,2,25600,25600,launch,1
67,2.66747,2,25600,25600,launch,1
68,3.05959,2,25600,25600,launch,1
69,3.03869,2,25600,25600,launch,1
70,3.04778,2,25600,25600,launch,1
71,3.05298,2,25600,25600,launch,1
72,2.41494,2,25600,25600,launch,1
73,2.82075,2,25600,25600,launch,1
74,2.89543,2,25600,25600,launch,1
75,2.71002,2,25600,25600,launch,1
76,2.88497,2,25600,25600,launch,1
77,2.44122,2,25600,25600,launch,1
78,2.94935,2,25600,25600,launch,1
79,2.70223,2,25600,25600,launch,1
80,2.94078,2,25600,25600,launch,1
81,2.90584,2,25600,25600,launch,1
82,2.78001,2,25600,25600,launch,1
83,2.93948,2,25600,25600,launch,1
84,2.41842,2,25600,25600,launch,1
85,2.55381,2,25600,25600,launch,1
86,3.03147,2,25600,25600,launch,1
87,2.74214,2,25600,25600,launch,1
88,2.82467,2,25600,25600,launch,1
89,2.9496,2,25600,25600,launch,1
90,2.77285,2,25600,25600,launch,1
91,2.77817,2,25600,25600,launch,1
92,2.61646,2,25600,25600,launch,1
93,2.67927,2,25600,25600,launch,1
94,2.90024,2,25600,25600,launch,1
95,2.78702,2,25600,25600,launch,1
96,2.95339,2,25600,25600,launch,1
97,3.01059,2,25600,25600,launch,1
98,2.69288,2,25600,25600,launch,1
99,3.03422,2,25600,25600,launch,1
100,3.03191,2,25600,25600,launch,1
101,2.39936,2,25600,25600,launch,1
102,2.79253,2,25600,25600,launch,1
103,3.03378,2,25600,25600,launch,1
104,2.39736,2,25600,25600,launch,1
105,3.0592,2,25600,25600,launch,1
106,2.6686,2,25600,25600,launch,1
107,2.88815,2,25600,25600,launch,1
108,2.64793,2,25600,25600,launch,1
109,2.74598,2,25600,25600,launch,1
110,2.7085,2,25600,25600,launch,1
111,2.43411,2,25600,25600,launch,1
112,2.84147,2,25600,25600,launch,1
113,2.65248,2,25600,25600,launch,1
114,2.46323,2,25600,25600,launch,1
115,2.90633,2,25600,25600,launch,1
116,2.95177,2,25600,25600,launch,1
117,2.97568,2,25600,25600,launch,1
118,2.90594,2,25600,25600,launch,1
119,2.76597,2,25600,25600,launch,1
120,2.92382,2,25600,25600,launch,1
121,2.96893,2,25600,25600,launch,1
122,2.69798,2,25600,25600,launch,1
123,3.02579,2,25600,25600,launch,1
124,2.41102,2,25600,25600,launch,1
125,2.84119,2,25600,25600,launch,1
126,3.04159,2,25600,25600,launch,1
127,2.67093,2,25600,25600,launch,1
128,2.92994,2,25600,25600,launch,1
129,2.68872,2,25600,25600,launch,1
130,2.70574,2,25600,25600,launch,1
131,2.64229,2,25600,25600,launch,1
132,2.78736,2,25600,25600,launch,1
133,2.99788,2,25600,25600,launch,1
134,2.58394,2,25600,25600,launch,1
135,2.92099,2,25600,25600,launch,1
136,2.64388,2,25600,25600,launch,1
137,2.66573,2,25600,25600,launch,1
138,2.93445,2,25600,25600,launch,1
139,2.68671,2,25600,25600,launch,1
140,2.88783,2,25600,25600,launch,1
141,2.71456,2,25600,25600,launch,1
142,2.63235,2,25600,25600,launch,1
143,2.87496,2,25600,25600,launch,1
144,2.98324,2,25600,25600,launch,1
145,2.67686,2,25600,25600,launch,1
146,2.46515,2,25600,25600,launch,1
147,2.76971,2,25600,25600,launch,1
148,2.63055,2,25600,25600,launch,1
149,2.85734,2,25600,25600,launch,1
150,2.89245,2,25600,25600,launch,1
151,2.68466,2,25600,25600,launch,1
152,2.88072,2,25600,25600,launch,1
153,2.41168,2,25600,25600,launch,1
154,2.44942,2,25600,25600,launch,1
155,2.95935,2,25600,25600,launch,1
156,2.75971,2,25600,25600,launch,1
157,2.98683,2,25600,25600,launch,1
158,2.91817,2,25600,25600,launch,1
159,2.639,2,25600,25600,launch,1
160,2.65571,2,25600,25600,launch,1
161,2.68616,2,25600,25600,launch,1
162,2.81055,2,25600,25600,launch,1
163,2.69847,2,25600,25600,launch,1
164,2.93002,2,25600,25600,launch,1
165,2.59799,2,25600,25600,launch,1
166,2.69754,2,25600,25600,launch,1
167,2.97506,2,25600,25600,launch,1
168,2.70396,2,25600,25600,launch,1
169,2.686,2,25600,25600,launch,1
170,2.7478,2,25600,25600,launch,1
171,2.96886,2,25600,25600,launch,1
172,2.42891,2,25600,25600,launch,1
173,2.77625,2,25600,25600,launch,1
174,2.88119,2,25600,25600,launch,1
175,2.78324,2,25600,25600,launch,1
176,2.89862,2,25600,25600,launch,1
177,2.40044,2,25600,25600,launch,1
178,2.85801,2,25600,25600,launch,1
179,2.92455,2,25600,25600,launch,1
180,2.95986,2,25600,25600,launch,1
181,3.01372,2,25600,25600,launch,1
182,2.65418,2,25600,25600,launch,1
