time,kernel,dimension,blocksize,operation,
0,0.000150043,2,25600,25600,graphApiYesDependency,1
1,1.7663e-05,2,25600,25600,graphApiYesDependency,1
2,1.7593e-05,2,25600,25600,graphApiYesDependency,1
3,1.6642e-05,2,25600,25600,graphApiYesDependency,1
4,2.1601e-05,2,25600,25600,graphApiYesDependency,1
5,1.6611e-05,2,25600,25600,graphApiYesDependency,1
6,1.557e-05,2,25600,25600,graphApiYesDependency,1
7,1.6421e-05,2,25600,25600,graphApiYesDependency,1
8,2.12e-05,2,25600,25600,graphApiYesDependency,1
9,1.59e-05,2,25600,25600,graphApiYesDependency,1
