time,kernel,dimension,blocksize,operation,
0,2.69409,36,26880,8960,launch,1
1,2.70795,36,26880,8960,launch,1
2,2.70854,36,26880,8960,launch,1
3,2.72483,36,26880,8960,launch,1
4,2.71296,36,26880,8960,launch,1
5,2.73002,36,26880,8960,launch,1
6,2.7152,36,26880,8960,launch,1
7,2.71982,36,26880,8960,launch,1
8,2.73622,36,26880,8960,launch,1
9,2.73933,36,26880,8960,launch,1
10,2.74285,36,26880,8960,launch,1
11,2.75595,36,26880,8960,launch,1
12,2.7655,36,26880,8960,launch,1
13,2.76289,36,26880,8960,launch,1
14,2.77222,36,26880,8960,launch,1
15,2.82051,36,26880,8960,launch,1
16,2.77973,36,26880,8960,launch,1
17,2.80755,36,26880,8960,launch,1
18,2.78365,36,26880,8960,launch,1
19,2.78865,36,26880,8960,launch,1
20,2.80385,36,26880,8960,launch,1
21,2.84921,36,26880,8960,launch,1
22,2.85169,36,26880,8960,launch,1
23,2.83944,36,26880,8960,launch,1
24,2.79089,36,26880,8960,launch,1
25,2.79188,36,26880,8960,launch,1
26,2.83055,36,26880,8960,launch,1
27,2.78925,36,26880,8960,launch,1
28,2.79284,36,26880,8960,launch,1
29,2.83418,36,26880,8960,launch,1
30,2.78097,36,26880,8960,launch,1
31,2.8031,36,26880,8960,launch,1
32,2.84155,36,26880,8960,launch,1
33,2.84857,36,26880,8960,launch,1
34,2.82486,36,26880,8960,launch,1
35,2.79953,36,26880,8960,launch,1
36,2.79716,36,26880,8960,launch,1
37,2.80765,36,26880,8960,launch,1
38,2.80011,36,26880,8960,launch,1
39,2.8014,36,26880,8960,launch,1
40,2.80728,36,26880,8960,launch,1
41,2.8066,36,26880,8960,launch,1
42,2.82203,36,26880,8960,launch,1
43,2.83988,36,26880,8960,launch,1
44,2.8148,36,26880,8960,launch,1
45,2.83757,36,26880,8960,launch,1
46,2.81871,36,26880,8960,launch,1
47,2.81381,36,26880,8960,launch,1
48,2.8323,36,26880,8960,launch,1
49,2.86019,36,26880,8960,launch,1
50,2.80714,36,26880,8960,launch,1
51,2.80591,36,26880,8960,launch,1
52,2.8274,36,26880,8960,launch,1
53,2.82744,36,26880,8960,launch,1
54,2.82528,36,26880,8960,launch,1
55,2.81667,36,26880,8960,launch,1
56,2.80139,36,26880,8960,launch,1
57,2.77726,36,26880,8960,launch,1
58,2.82326,36,26880,8960,launch,1
59,2.82102,36,26880,8960,launch,1
60,2.80497,36,26880,8960,launch,1
61,2.80713,36,26880,8960,launch,1
62,2.77811,36,26880,8960,launch,1
63,2.80297,36,26880,8960,launch,1
64,2.79671,36,26880,8960,launch,1
65,2.79151,36,26880,8960,launch,1
66,2.85502,36,26880,8960,launch,1
67,2.85395,36,26880,8960,launch,1
68,2.81114,36,26880,8960,launch,1
69,2.81186,36,26880,8960,launch,1
70,2.8192,36,26880,8960,launch,1
71,2.80796,36,26880,8960,launch,1
72,2.83496,36,26880,8960,launch,1
73,2.8384,36,26880,8960,launch,1
74,2.80129,36,26880,8960,launch,1
75,2.82984,36,26880,8960,launch,1
76,2.85197,36,26880,8960,launch,1
77,2.78016,36,26880,8960,launch,1
78,2.83831,36,26880,8960,launch,1
79,2.82774,36,26880,8960,launch,1
80,2.82568,36,26880,8960,launch,1
81,2.79627,36,26880,8960,launch,1
82,2.82866,36,26880,8960,launch,1
83,2.79373,36,26880,8960,launch,1
84,2.8053,36,26880,8960,launch,1
85,2.80305,36,26880,8960,launch,1
86,2.82919,36,26880,8960,launch,1
87,2.82387,36,26880,8960,launch,1
88,2.806,36,26880,8960,launch,1
89,2.81108,36,26880,8960,launch,1
90,2.84032,36,26880,8960,launch,1
91,2.83427,36,26880,8960,launch,1
92,2.78901,36,26880,8960,launch,1
93,2.80692,36,26880,8960,launch,1
94,2.82081,36,26880,8960,launch,1
95,2.78217,36,26880,8960,launch,1
96,2.79557,36,26880,8960,launch,1
97,2.8026,36,26880,8960,launch,1
98,2.82323,36,26880,8960,launch,1
99,2.82366,36,26880,8960,launch,1
100,2.82406,36,26880,8960,launch,1
101,2.84308,36,26880,8960,launch,1
102,2.82676,36,26880,8960,launch,1
103,2.82477,36,26880,8960,launch,1
104,2.81545,36,26880,8960,launch,1
