index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,2.94367,1,26880,26880,launch,0
1,3.25087,1,26880,26880,launch,0
2,3.09475,1,26880,26880,launch,0
3,3.12978,1,26880,26880,launch,0
4,2.89022,1,26880,26880,launch,0
5,3.17475,1,26880,26880,launch,0
6,3.02593,1,26880,26880,launch,0
7,2.68565,1,26880,26880,launch,0
8,3.19903,1,26880,26880,launch,0
9,2.98442,1,26880,26880,launch,0
10,3.04771,1,26880,26880,launch,0
11,3.34591,1,26880,26880,launch,0
12,2.77538,1,26880,26880,launch,0
13,3.35382,1,26880,26880,launch,0
14,2.73133,1,26880,26880,launch,0
15,3.16475,1,26880,26880,launch,0
16,2.77165,1,26880,26880,launch,0
17,3.25957,1,26880,26880,launch,0
18,3.48044,1,26880,26880,launch,0
19,2.81913,1,26880,26880,launch,0
20,3.23897,1,26880,26880,launch,0
21,2.82425,1,26880,26880,launch,0
22,3.22536,1,26880,26880,launch,0
23,2.8884,1,26880,26880,launch,0
24,2.76421,1,26880,26880,launch,0
25,3.16541,1,26880,26880,launch,0
26,2.71598,1,26880,26880,launch,0
27,2.90576,1,26880,26880,launch,0
28,3.40276,1,26880,26880,launch,0
29,3.20421,1,26880,26880,launch,0
30,2.89084,1,26880,26880,launch,0
31,3.15333,1,26880,26880,launch,0
32,3.12115,1,26880,26880,launch,0
33,2.71833,1,26880,26880,launch,0
34,2.71599,1,26880,26880,launch,0
35,2.71518,1,26880,26880,launch,0
36,3.34138,1,26880,26880,launch,0
37,2.75049,1,26880,26880,launch,0
38,3.14204,1,26880,26880,launch,0
39,3.12828,1,26880,26880,launch,0
40,2.88619,1,26880,26880,launch,0
41,3.27689,1,26880,26880,launch,0
42,3.12112,1,26880,26880,launch,0
43,3.37687,1,26880,26880,launch,0
44,3.13291,1,26880,26880,launch,0
45,3.13239,1,26880,26880,launch,0
46,3.11706,1,26880,26880,launch,0
47,3.41708,1,26880,26880,launch,0
48,2.75189,1,26880,26880,launch,0
49,3.27039,1,26880,26880,launch,0
50,2.90523,1,26880,26880,launch,0
51,3.46381,1,26880,26880,launch,0
52,3.17731,1,26880,26880,launch,0
53,2.72002,1,26880,26880,launch,0
54,3.08609,1,26880,26880,launch,0
55,2.76807,1,26880,26880,launch,0
56,3.35613,1,26880,26880,launch,0
57,3.20878,1,26880,26880,launch,0
58,2.9193,1,26880,26880,launch,0
59,3.32815,1,26880,26880,launch,0
60,2.82222,1,26880,26880,launch,0
61,3.38023,1,26880,26880,launch,0
62,2.71958,1,26880,26880,launch,0
63,3.26049,1,26880,26880,launch,0
