index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.0329105,1,6400,6400,launch,0
1,0.0344456,1,6400,6400,launch,0
2,0.0353821,1,6400,6400,launch,0
3,0.0353813,1,6400,6400,launch,0
4,0.0353822,1,6400,6400,launch,0
5,0.0353811,1,6400,6400,launch,0
6,0.0353808,1,6400,6400,launch,0
7,0.0353826,1,6400,6400,launch,0
8,0.0353817,1,6400,6400,launch,0
9,0.0353809,1,6400,6400,launch,0
10,0.0353816,1,6400,6400,launch,0
11,0.0353822,1,6400,6400,launch,0
12,0.0353812,1,6400,6400,launch,0
13,0.0353807,1,6400,6400,launch,0
14,0.0353813,1,6400,6400,launch,0
15,0.0353802,1,6400,6400,launch,0
16,0.0353812,1,6400,6400,launch,0
17,0.0353806,1,6400,6400,launch,0
18,0.0353814,1,6400,6400,launch,0
19,0.035385,1,6400,6400,launch,0
20,0.0353808,1,6400,6400,launch,0
21,0.0353817,1,6400,6400,launch,0
22,0.0353814,1,6400,6400,launch,0
23,0.0353806,1,6400,6400,launch,0
24,0.0353846,1,6400,6400,launch,0
25,0.0373264,1,6400,6400,launch,0
26,0.0396603,1,6400,6400,launch,0
27,0.0379496,1,6400,6400,launch,0
28,0.0369759,1,6400,6400,launch,0
29,0.0365202,1,6400,6400,launch,0
30,0.0363357,1,6400,6400,launch,0
31,0.0362986,1,6400,6400,launch,0
32,0.0369738,1,6400,6400,launch,0
33,0.0377044,1,6400,6400,launch,0
34,0.036949,1,6400,6400,launch,0
35,0.0360431,1,6400,6400,launch,0
36,0.0358497,1,6400,6400,launch,0
37,0.0356804,1,6400,6400,launch,0
38,0.0353777,1,6400,6400,launch,0
39,0.0354482,1,6400,6400,launch,0
40,0.0362043,1,6400,6400,launch,0
41,0.0372936,1,6400,6400,launch,0
42,0.0370684,1,6400,6400,launch,0
43,0.0363214,1,6400,6400,launch,0
44,0.0358504,1,6400,6400,launch,0
45,0.0358476,1,6400,6400,launch,0
46,0.0353789,1,6400,6400,launch,0
47,0.035379,1,6400,6400,launch,0
48,0.0359181,1,6400,6400,launch,0
49,0.0373088,1,6400,6400,launch,0
50,0.0369918,1,6400,6400,launch,0
51,0.0366116,1,6400,6400,launch,0
52,0.0359076,1,6400,6400,launch,0
53,0.0358499,1,6400,6400,launch,0
54,0.0358813,1,6400,6400,launch,0
55,0.0363292,1,6400,6400,launch,0
56,0.0365144,1,6400,6400,launch,0
57,0.0376759,1,6400,6400,launch,0
58,0.0379524,1,6400,6400,launch,0
59,0.0374286,1,6400,6400,launch,0
60,0.0364738,1,6400,6400,launch,0
61,0.0358481,1,6400,6400,launch,0
62,0.0358483,1,6400,6400,launch,0
63,0.0354575,1,6400,6400,launch,0
64,0.0354514,1,6400,6400,launch,0
65,0.0360598,1,6400,6400,launch,0
66,0.0376578,1,6400,6400,launch,0
67,0.0375183,1,6400,6400,launch,0
68,0.0371799,1,6400,6400,launch,0
69,0.0363344,1,6400,6400,launch,0
70,0.0358504,1,6400,6400,launch,0
71,0.0358491,1,6400,6400,launch,0
72,0.0353909,1,6400,6400,launch,0
73,0.0355067,1,6400,6400,launch,0
74,0.0358508,1,6400,6400,launch,0
75,0.0358486,1,6400,6400,launch,0
76,0.0358468,1,6400,6400,launch,0
77,0.0358462,1,6400,6400,launch,0
78,0.0354919,1,6400,6400,launch,0
79,0.0356766,1,6400,6400,launch,0
80,0.0358511,1,6400,6400,launch,0
81,0.0358501,1,6400,6400,launch,0
82,0.0358501,1,6400,6400,launch,0
83,0.0359051,1,6400,6400,launch,0
84,0.0363387,1,6400,6400,launch,0
85,0.0363375,1,6400,6400,launch,0
86,0.0363372,1,6400,6400,launch,0
87,0.0363367,1,6400,6400,launch,0
88,0.0363361,1,6400,6400,launch,0
89,0.0363065,1,6400,6400,launch,0
90,0.0358502,1,6400,6400,launch,0
91,0.0358496,1,6400,6400,launch,0
92,0.0355757,1,6400,6400,launch,0
93,0.0359061,1,6400,6400,launch,0
94,0.0363343,1,6400,6400,launch,0
95,0.0363356,1,6400,6400,launch,0
96,0.036166,1,6400,6400,launch,0
97,0.0358499,1,6400,6400,launch,0
98,0.0362634,1,6400,6400,launch,0
99,0.0373164,1,6400,6400,launch,0
100,0.0369767,1,6400,6400,launch,0
101,0.0366117,1,6400,6400,launch,0
102,0.0359393,1,6400,6400,launch,0
103,0.0358485,1,6400,6400,launch,0
104,0.0358506,1,6400,6400,launch,0
105,0.0358487,1,6400,6400,launch,0
106,0.0358484,1,6400,6400,launch,0
107,0.03585,1,6400,6400,launch,0
108,0.035849,1,6400,6400,launch,0
109,0.0358511,1,6400,6400,launch,0
110,0.0358501,1,6400,6400,launch,0
111,0.0358509,1,6400,6400,launch,0
112,0.0358493,1,6400,6400,launch,0
113,0.0358496,1,6400,6400,launch,0
114,0.0358507,1,6400,6400,launch,0
115,0.0358491,1,6400,6400,launch,0
116,0.0358505,1,6400,6400,launch,0
117,0.0358502,1,6400,6400,launch,0
118,0.0358498,1,6400,6400,launch,0
119,0.0358492,1,6400,6400,launch,0
120,0.0359834,1,6400,6400,launch,0
121,0.0363369,1,6400,6400,launch,0
122,0.0363358,1,6400,6400,launch,0
123,0.0363375,1,6400,6400,launch,0
124,0.0358662,1,6400,6400,launch,0
125,0.0358503,1,6400,6400,launch,0
126,0.0359265,1,6400,6400,launch,0
127,0.0363349,1,6400,6400,launch,0
128,0.0363353,1,6400,6400,launch,0
129,0.0361458,1,6400,6400,launch,0
130,0.0358499,1,6400,6400,launch,0
131,0.0358496,1,6400,6400,launch,0
132,0.0358491,1,6400,6400,launch,0
133,0.0358486,1,6400,6400,launch,0
134,0.0358509,1,6400,6400,launch,0
135,0.0358512,1,6400,6400,launch,0
136,0.0358507,1,6400,6400,launch,0
137,0.0358498,1,6400,6400,launch,0
138,0.0358509,1,6400,6400,launch,0
139,0.0358525,1,6400,6400,launch,0
140,0.0358516,1,6400,6400,launch,0
141,0.0358493,1,6400,6400,launch,0
142,0.0358502,1,6400,6400,launch,0
143,0.0358511,1,6400,6400,launch,0
144,0.0358499,1,6400,6400,launch,0
145,0.0358497,1,6400,6400,launch,0
146,0.0358656,1,6400,6400,launch,0
147,0.0363339,1,6400,6400,launch,0
148,0.0365521,1,6400,6400,launch,0
149,0.0376565,1,6400,6400,launch,0
150,0.0381889,1,6400,6400,launch,0
151,0.0373759,1,6400,6400,launch,0
152,0.0360399,1,6400,6400,launch,0
153,0.0358491,1,6400,6400,launch,0
154,0.0358506,1,6400,6400,launch,0
155,0.0358485,1,6400,6400,launch,0
156,0.0358487,1,6400,6400,launch,0
157,0.0358499,1,6400,6400,launch,0
158,0.0358493,1,6400,6400,launch,0
159,0.0358492,1,6400,6400,launch,0
160,0.0358476,1,6400,6400,launch,0
161,0.0358497,1,6400,6400,launch,0
162,0.0358484,1,6400,6400,launch,0
163,0.0358498,1,6400,6400,launch,0
164,0.0358477,1,6400,6400,launch,0
165,0.0358499,1,6400,6400,launch,0
166,0.0358491,1,6400,6400,launch,0
167,0.0358493,1,6400,6400,launch,0
168,0.035851,1,6400,6400,launch,0
169,0.0358487,1,6400,6400,launch,0
170,0.0358482,1,6400,6400,launch,0
171,0.0358493,1,6400,6400,launch,0
172,0.035849,1,6400,6400,launch,0
173,0.0358489,1,6400,6400,launch,0
174,0.0359331,1,6400,6400,launch,0
175,0.0363357,1,6400,6400,launch,0
176,0.0364903,1,6400,6400,launch,0
177,0.0368356,1,6400,6400,launch,0
