index,time,kernel,dimension,blocksize,operation,cudagraph
0,8.18789,72900,34560,128,launch,0
1,8.22647,72900,34560,128,launch,0
2,8.25342,72900,34560,128,launch,0
3,8.27776,72900,34560,128,launch,0
4,8.30007,72900,34560,128,launch,0
5,8.31195,72900,34560,128,launch,0
6,8.32215,72900,34560,128,launch,0
7,8.33491,72900,34560,128,launch,0
8,8.34106,72900,34560,128,launch,0
9,8.34881,72900,34560,128,launch,0
10,8.35669,72900,34560,128,launch,0
11,8.35965,72900,34560,128,launch,0
12,8.36188,72900,34560,128,launch,0
13,8.36434,72900,34560,128,launch,0
14,8.36616,72900,34560,128,launch,0
15,8.36675,72900,34560,128,launch,0
16,8.36617,72900,34560,128,launch,0
17,8.36614,72900,34560,128,launch,0
18,8.36469,72900,34560,128,launch,0
19,8.36233,72900,34560,128,launch,0
20,8.36449,72900,34560,128,launch,0
21,8.36101,72900,34560,128,launch,0
22,8.36226,72900,34560,128,launch,0
23,8.35874,72900,34560,128,launch,0
24,8.35822,72900,34560,128,launch,0
25,8.35528,72900,34560,128,launch,0
26,8.35534,72900,34560,128,launch,0
27,8.35448,72900,34560,128,launch,0
28,8.35155,72900,34560,128,launch,0
29,8.35082,72900,34560,128,launch,0
30,8.34991,72900,34560,128,launch,0
31,8.35045,72900,34560,128,launch,0
32,8.34967,72900,34560,128,launch,0
33,8.34779,72900,34560,128,launch,0
34,8.35217,72900,34560,128,launch,0
35,8.35186,72900,34560,128,launch,0
36,8.34908,72900,34560,128,launch,0
37,8.3477,72900,34560,128,launch,0
38,8.34947,72900,34560,128,launch,0
39,8.3497,72900,34560,128,launch,0
40,8.35045,72900,34560,128,launch,0
41,8.34718,72900,34560,128,launch,0
42,8.3486,72900,34560,128,launch,0
43,8.34897,72900,34560,128,launch,0
44,8.34771,72900,34560,128,launch,0
45,8.34778,72900,34560,128,launch,0
46,8.34762,72900,34560,128,launch,0
47,8.34837,72900,34560,128,launch,0
48,8.34932,72900,34560,128,launch,0
49,8.34851,72900,34560,128,launch,0
50,8.34733,72900,34560,128,launch,0
51,8.34707,72900,34560,128,launch,0
52,8.34819,72900,34560,128,launch,0
53,8.34612,72900,34560,128,launch,0
54,8.34807,72900,34560,128,launch,0
55,8.34784,72900,34560,128,launch,0
56,8.3474,72900,34560,128,launch,0
57,8.34668,72900,34560,128,launch,0
58,8.35002,72900,34560,128,launch,0
59,8.34621,72900,34560,128,launch,0
60,8.34787,72900,34560,128,launch,0
61,8.3479,72900,34560,128,launch,0
62,8.34736,72900,34560,128,launch,0
63,8.34742,72900,34560,128,launch,0
64,8.34899,72900,34560,128,launch,0
65,8.34761,72900,34560,128,launch,0
66,8.34761,72900,34560,128,launch,0
67,8.34809,72900,34560,128,launch,0
68,8.34575,72900,34560,128,launch,0
69,8.34871,72900,34560,128,launch,0
70,8.34729,72900,34560,128,launch,0
71,8.34742,72900,34560,128,launch,0
72,8.34862,72900,34560,128,launch,0
73,8.34716,72900,34560,128,launch,0
74,8.34757,72900,34560,128,launch,0
75,8.34968,72900,34560,128,launch,0
76,8.34863,72900,34560,128,launch,0
77,8.3482,72900,34560,128,launch,0
78,8.34968,72900,34560,128,launch,0
79,8.35042,72900,34560,128,launch,0
80,8.34745,72900,34560,128,launch,0
81,8.34792,72900,34560,128,launch,0
82,8.35099,72900,34560,128,launch,0
83,8.35068,72900,34560,128,launch,0
84,8.35044,72900,34560,128,launch,0
85,8.35131,72900,34560,128,launch,0
86,8.34826,72900,34560,128,launch,0
87,8.35137,72900,34560,128,launch,0
88,8.35113,72900,34560,128,launch,0
89,8.34901,72900,34560,128,launch,0
90,8.35171,72900,34560,128,launch,0
91,8.34941,72900,34560,128,launch,0
92,8.35079,72900,34560,128,launch,0
93,8.34998,72900,34560,128,launch,0
94,8.34813,72900,34560,128,launch,0
95,8.34995,72900,34560,128,launch,0
96,8.3497,72900,34560,128,launch,0
97,8.34863,72900,34560,128,launch,0
98,8.34917,72900,34560,128,launch,0
99,8.34963,72900,34560,128,launch,0
100,8.34768,72900,34560,128,launch,0
101,8.35046,72900,34560,128,launch,0
102,8.34819,72900,34560,128,launch,0
103,8.34923,72900,34560,128,launch,0
104,8.34856,72900,34560,128,launch,0
105,8.34894,72900,34560,128,launch,0
106,8.35171,72900,34560,128,launch,0
107,8.34944,72900,34560,128,launch,0
108,8.34803,72900,34560,128,launch,0
109,8.35114,72900,34560,128,launch,0
110,8.35221,72900,34560,128,launch,0
111,8.34844,72900,34560,128,launch,0
112,8.35217,72900,34560,128,launch,0
113,8.34996,72900,34560,128,launch,0
114,8.35011,72900,34560,128,launch,0
115,8.34876,72900,34560,128,launch,0
116,8.35095,72900,34560,128,launch,0
117,8.35057,72900,34560,128,launch,0
118,8.35044,72900,34560,128,launch,0
119,8.34876,72900,34560,128,launch,0
120,8.35149,72900,34560,128,launch,0
121,8.34956,72900,34560,128,launch,0
122,8.35013,72900,34560,128,launch,0
123,8.3483,72900,34560,128,launch,0
124,8.34674,72900,34560,128,launch,0
125,8.3499,72900,34560,128,launch,0
126,8.35051,72900,34560,128,launch,0
127,8.34956,72900,34560,128,launch,0
128,8.34657,72900,34560,128,launch,0
129,8.34688,72900,34560,128,launch,0
130,8.34678,72900,34560,128,launch,0
131,8.34622,72900,34560,128,launch,0
132,8.34783,72900,34560,128,launch,0
133,8.34704,72900,34560,128,launch,0
134,8.34758,72900,34560,128,launch,0
135,8.34836,72900,34560,128,launch,0
136,8.34729,72900,34560,128,launch,0
137,8.34941,72900,34560,128,launch,0
138,8.34654,72900,34560,128,launch,0
139,8.3472,72900,34560,128,launch,0
140,8.34659,72900,34560,128,launch,0
141,8.34743,72900,34560,128,launch,0
142,8.34756,72900,34560,128,launch,0
143,8.34692,72900,34560,128,launch,0
144,8.34821,72900,34560,128,launch,0
145,8.34659,72900,34560,128,launch,0
146,8.34723,72900,34560,128,launch,0
147,8.34546,72900,34560,128,launch,0
148,8.34769,72900,34560,128,launch,0
149,8.34751,72900,34560,128,launch,0
150,8.34692,72900,34560,128,launch,0
151,8.3487,72900,34560,128,launch,0
152,8.34714,72900,34560,128,launch,0
153,8.34703,72900,34560,128,launch,0
154,8.3474,72900,34560,128,launch,0
155,8.3488,72900,34560,128,launch,0
156,8.34799,72900,34560,128,launch,0
157,8.34915,72900,34560,128,launch,0
158,8.34643,72900,34560,128,launch,0
159,8.34828,72900,34560,128,launch,0
160,8.34731,72900,34560,128,launch,0
161,8.34937,72900,34560,128,launch,0
162,8.34741,72900,34560,128,launch,0
163,8.34616,72900,34560,128,launch,0
164,8.34693,72900,34560,128,launch,0
165,8.34787,72900,34560,128,launch,0
166,8.34659,72900,34560,128,launch,0
167,8.346,72900,34560,128,launch,0
168,8.34715,72900,34560,128,launch,0
169,8.34655,72900,34560,128,launch,0
170,8.34901,72900,34560,128,launch,0
171,8.34468,72900,34560,128,launch,0
172,8.34609,72900,34560,128,launch,0
173,8.34786,72900,34560,128,launch,0
174,8.34757,72900,34560,128,launch,0
175,8.34583,72900,34560,128,launch,0
176,8.34825,72900,34560,128,launch,0
177,8.34662,72900,34560,128,launch,0
178,8.34665,72900,34560,128,launch,0
179,8.34889,72900,34560,128,launch,0
180,8.34776,72900,34560,128,launch,0
181,8.34845,72900,34560,128,launch,0
182,8.34684,72900,34560,128,launch,0
183,8.34833,72900,34560,128,launch,0
184,8.34831,72900,34560,128,launch,0
185,8.34989,72900,34560,128,launch,0
186,8.34627,72900,34560,128,launch,0
187,8.34817,72900,34560,128,launch,0
188,8.34901,72900,34560,128,launch,0
189,8.34856,72900,34560,128,launch,0
190,8.34963,72900,34560,128,launch,0
191,8.34778,72900,34560,128,launch,0
192,8.35022,72900,34560,128,launch,0
193,8.3497,72900,34560,128,launch,0
