index,time,kernel,dimension,blocksize,operation,cudagraph
0,1.63456,1296,23040,640,launch,0
1,1.65669,1296,23040,640,launch,0
2,1.65148,1296,23040,640,launch,0
3,1.6553,1296,23040,640,launch,0
4,1.65622,1296,23040,640,launch,0
5,1.65711,1296,23040,640,launch,0
6,1.6574,1296,23040,640,launch,0
7,1.66074,1296,23040,640,launch,0
8,1.6614,1296,23040,640,launch,0
9,1.66092,1296,23040,640,launch,0
10,1.66436,1296,23040,640,launch,0
11,1.66404,1296,23040,640,launch,0
12,1.66566,1296,23040,640,launch,0
13,1.66596,1296,23040,640,launch,0
14,1.66634,1296,23040,640,launch,0
15,1.66881,1296,23040,640,launch,0
16,1.66849,1296,23040,640,launch,0
17,1.66904,1296,23040,640,launch,0
18,1.66997,1296,23040,640,launch,0
19,1.67126,1296,23040,640,launch,0
20,1.67259,1296,23040,640,launch,0
21,1.67103,1296,23040,640,launch,0
22,1.67297,1296,23040,640,launch,0
23,1.67408,1296,23040,640,launch,0
24,1.67364,1296,23040,640,launch,0
25,1.67348,1296,23040,640,launch,0
26,1.67549,1296,23040,640,launch,0
27,1.67673,1296,23040,640,launch,0
28,1.67614,1296,23040,640,launch,0
29,1.67608,1296,23040,640,launch,0
30,1.67791,1296,23040,640,launch,0
31,1.67821,1296,23040,640,launch,0
32,1.67575,1296,23040,640,launch,0
33,1.68115,1296,23040,640,launch,0
34,1.67812,1296,23040,640,launch,0
35,1.67789,1296,23040,640,launch,0
36,1.68092,1296,23040,640,launch,0
37,1.68119,1296,23040,640,launch,0
38,1.67895,1296,23040,640,launch,0
39,1.68131,1296,23040,640,launch,0
40,1.68114,1296,23040,640,launch,0
41,1.67961,1296,23040,640,launch,0
42,1.68291,1296,23040,640,launch,0
43,1.68326,1296,23040,640,launch,0
44,1.67989,1296,23040,640,launch,0
45,1.68274,1296,23040,640,launch,0
46,1.68409,1296,23040,640,launch,0
47,1.68255,1296,23040,640,launch,0
48,1.68156,1296,23040,640,launch,0
49,1.68185,1296,23040,640,launch,0
50,1.68494,1296,23040,640,launch,0
51,1.6821,1296,23040,640,launch,0
52,1.68322,1296,23040,640,launch,0
