time,kernel,dimension,blocksize,operation,
0,0.529159,2,38400,38400,graphApiYesDependency,1
1,0.000331706,2,38400,38400,graphApiYesDependency,1
2,0.000625321,2,38400,38400,graphApiYesDependency,1
3,0.000526144,2,38400,38400,graphApiYesDependency,1
4,0.000562562,2,38400,38400,graphApiYesDependency,1
5,0.000547033,2,38400,38400,graphApiYesDependency,1
6,0.000932881,2,38400,38400,graphApiYesDependency,1
7,0.000515022,2,38400,38400,graphApiYesDependency,1
8,0.000384987,2,38400,38400,graphApiYesDependency,1
9,0.000541793,2,38400,38400,graphApiYesDependency,1
