time,kernel,dimension,blocksize,operation,
0,0.0375911,12,6400,3200,launch,1
1,0.038752,12,6400,3200,launch,1
2,0.0387489,12,6400,3200,launch,1
3,0.0387483,12,6400,3200,launch,1
4,0.0387491,12,6400,3200,launch,1
5,0.0374106,12,6400,3200,launch,1
6,0.0331972,12,6400,3200,launch,1
7,0.032956,12,6400,3200,launch,1
8,0.0329566,12,6400,3200,launch,1
9,0.0329595,12,6400,3200,launch,1
10,0.032957,12,6400,3200,launch,1
11,0.0329583,12,6400,3200,launch,1
12,0.0329583,12,6400,3200,launch,1
13,0.0329585,12,6400,3200,launch,1
14,0.0329559,12,6400,3200,launch,1
15,0.0329552,12,6400,3200,launch,1
16,0.0329577,12,6400,3200,launch,1
17,0.0329613,12,6400,3200,launch,1
18,0.0329591,12,6400,3200,launch,1
19,0.0329592,12,6400,3200,launch,1
20,0.03297,12,6400,3200,launch,1
21,0.0329592,12,6400,3200,launch,1
22,0.0329599,12,6400,3200,launch,1
23,0.0329588,12,6400,3200,launch,1
24,0.0329585,12,6400,3200,launch,1
25,0.032959,12,6400,3200,launch,1
26,0.0329597,12,6400,3200,launch,1
27,0.0329601,12,6400,3200,launch,1
28,0.0329607,12,6400,3200,launch,1
29,0.0329617,12,6400,3200,launch,1
30,0.0329587,12,6400,3200,launch,1
31,0.0331268,12,6400,3200,launch,1
32,0.0337932,12,6400,3200,launch,1
33,0.0342369,12,6400,3200,launch,1
34,0.0342368,12,6400,3200,launch,1
35,0.0342253,12,6400,3200,launch,1
36,0.0339337,12,6400,3200,launch,1
37,0.0337925,12,6400,3200,launch,1
38,0.0338071,12,6400,3200,launch,1
39,0.0335147,12,6400,3200,launch,1
40,0.0331821,12,6400,3200,launch,1
41,0.0329477,12,6400,3200,launch,1
42,0.0329461,12,6400,3200,launch,1
43,0.0331317,12,6400,3200,launch,1
44,0.033381,12,6400,3200,launch,1
45,0.0333824,12,6400,3200,launch,1
46,0.0332036,12,6400,3200,launch,1
47,0.0329605,12,6400,3200,launch,1
48,0.0329612,12,6400,3200,launch,1
49,0.0329609,12,6400,3200,launch,1
50,0.0329612,12,6400,3200,launch,1
51,0.0329618,12,6400,3200,launch,1
52,0.0329629,12,6400,3200,launch,1
53,0.0329628,12,6400,3200,launch,1
54,0.0329617,12,6400,3200,launch,1
55,0.0329603,12,6400,3200,launch,1
56,0.0329586,12,6400,3200,launch,1
57,0.0329638,12,6400,3200,launch,1
58,0.0330514,12,6400,3200,launch,1
59,0.0333783,12,6400,3200,launch,1
60,0.0333875,12,6400,3200,launch,1
61,0.0334639,12,6400,3200,launch,1
62,0.0337997,12,6400,3200,launch,1
63,0.0337979,12,6400,3200,launch,1
64,0.0338013,12,6400,3200,launch,1
65,0.0338021,12,6400,3200,launch,1
66,0.0338021,12,6400,3200,launch,1
67,0.0338003,12,6400,3200,launch,1
68,0.0335242,12,6400,3200,launch,1
69,0.0333779,12,6400,3200,launch,1
70,0.0332758,12,6400,3200,launch,1
71,0.0329621,12,6400,3200,launch,1
72,0.0329585,12,6400,3200,launch,1
73,0.0329606,12,6400,3200,launch,1
74,0.0329604,12,6400,3200,launch,1
75,0.0329609,12,6400,3200,launch,1
76,0.0329604,12,6400,3200,launch,1
77,0.0329599,12,6400,3200,launch,1
78,0.0329604,12,6400,3200,launch,1
79,0.0329593,12,6400,3200,launch,1
80,0.0329707,12,6400,3200,launch,1
81,0.0329607,12,6400,3200,launch,1
82,0.0329617,12,6400,3200,launch,1
83,0.0329613,12,6400,3200,launch,1
84,0.0329619,12,6400,3200,launch,1
85,0.032961,12,6400,3200,launch,1
86,0.0333741,12,6400,3200,launch,1
87,0.0333803,12,6400,3200,launch,1
88,0.0333806,12,6400,3200,launch,1
89,0.0333793,12,6400,3200,launch,1
90,0.0334565,12,6400,3200,launch,1
91,0.0338043,12,6400,3200,launch,1
92,0.033806,12,6400,3200,launch,1
93,0.0338069,12,6400,3200,launch,1
94,0.0338069,12,6400,3200,launch,1
95,0.0338075,12,6400,3200,launch,1
96,0.0338038,12,6400,3200,launch,1
97,0.0335323,12,6400,3200,launch,1
98,0.0333803,12,6400,3200,launch,1
99,0.0332874,12,6400,3200,launch,1
100,0.0329753,12,6400,3200,launch,1
101,0.032952,12,6400,3200,launch,1
102,0.0329467,12,6400,3200,launch,1
103,0.0329465,12,6400,3200,launch,1
104,0.0333694,12,6400,3200,launch,1
105,0.0333811,12,6400,3200,launch,1
106,0.0333799,12,6400,3200,launch,1
107,0.0329756,12,6400,3200,launch,1
108,0.0329598,12,6400,3200,launch,1
109,0.0329608,12,6400,3200,launch,1
110,0.0329596,12,6400,3200,launch,1
111,0.0329592,12,6400,3200,launch,1
112,0.0329594,12,6400,3200,launch,1
113,0.0330659,12,6400,3200,launch,1
114,0.0333813,12,6400,3200,launch,1
115,0.0333828,12,6400,3200,launch,1
116,0.0333818,12,6400,3200,launch,1
117,0.0333812,12,6400,3200,launch,1
118,0.0333828,12,6400,3200,launch,1
119,0.0333833,12,6400,3200,launch,1
120,0.0333994,12,6400,3200,launch,1
121,0.0338039,12,6400,3200,launch,1
122,0.033794,12,6400,3200,launch,1
123,0.0337904,12,6400,3200,launch,1
124,0.033788,12,6400,3200,launch,1
125,0.0338007,12,6400,3200,launch,1
126,0.033806,12,6400,3200,launch,1
127,0.0338082,12,6400,3200,launch,1
128,0.0336818,12,6400,3200,launch,1
129,0.0333831,12,6400,3200,launch,1
130,0.0333801,12,6400,3200,launch,1
131,0.0332495,12,6400,3200,launch,1
132,0.0333134,12,6400,3200,launch,1
133,0.0333029,12,6400,3200,launch,1
134,0.0330458,12,6400,3200,launch,1
135,0.032959,12,6400,3200,launch,1
136,0.0329603,12,6400,3200,launch,1
137,0.0329597,12,6400,3200,launch,1
138,0.0329585,12,6400,3200,launch,1
139,0.0329593,12,6400,3200,launch,1
140,0.0329704,12,6400,3200,launch,1
141,0.032961,12,6400,3200,launch,1
142,0.0329594,12,6400,3200,launch,1
143,0.032983,12,6400,3200,launch,1
144,0.0333798,12,6400,3200,launch,1
145,0.0333795,12,6400,3200,launch,1
146,0.0333714,12,6400,3200,launch,1
147,0.0333636,12,6400,3200,launch,1
148,0.0333617,12,6400,3200,launch,1
149,0.0333827,12,6400,3200,launch,1
150,0.0338083,12,6400,3200,launch,1
151,0.0338089,12,6400,3200,launch,1
152,0.0338064,12,6400,3200,launch,1
153,0.0333859,12,6400,3200,launch,1
154,0.0334527,12,6400,3200,launch,1
155,0.0338021,12,6400,3200,launch,1
156,0.0338093,12,6400,3200,launch,1
157,0.0338062,12,6400,3200,launch,1
158,0.0338126,12,6400,3200,launch,1
159,0.0333827,12,6400,3200,launch,1
160,0.0330539,12,6400,3200,launch,1
161,0.0329577,12,6400,3200,launch,1
162,0.0333534,12,6400,3200,launch,1
163,0.0333633,12,6400,3200,launch,1
164,0.0333746,12,6400,3200,launch,1
165,0.0333857,12,6400,3200,launch,1
166,0.0333798,12,6400,3200,launch,1
167,0.0331494,12,6400,3200,launch,1
