time,kernel,dimension,blocksize,operation,
0,1.74509,47952,23040,640,launch,1
1,1.75279,47952,23040,640,launch,1
2,1.75453,47952,23040,640,launch,1
3,1.75459,47952,23040,640,launch,1
4,1.75264,47952,23040,640,launch,1
5,1.75542,47952,23040,640,launch,1
6,1.76036,47952,23040,640,launch,1
7,1.75851,47952,23040,640,launch,1
8,1.75902,47952,23040,640,launch,1
9,1.76183,47952,23040,640,launch,1
10,1.76303,47952,23040,640,launch,1
11,1.76431,47952,23040,640,launch,1
12,1.76512,47952,23040,640,launch,1
13,1.76514,47952,23040,640,launch,1
14,1.759,47952,23040,640,launch,1
15,1.75562,47952,23040,640,launch,1
16,1.75617,47952,23040,640,launch,1
17,1.75652,47952,23040,640,launch,1
18,1.75611,47952,23040,640,launch,1
19,1.75784,47952,23040,640,launch,1
20,1.76104,47952,23040,640,launch,1
21,1.7632,47952,23040,640,launch,1
22,1.76044,47952,23040,640,launch,1
23,1.76381,47952,23040,640,launch,1
24,1.75977,47952,23040,640,launch,1
25,1.76291,47952,23040,640,launch,1
26,1.76383,47952,23040,640,launch,1
27,1.76485,47952,23040,640,launch,1
28,1.76568,47952,23040,640,launch,1
29,1.7664,47952,23040,640,launch,1
30,1.76794,47952,23040,640,launch,1
31,1.76978,47952,23040,640,launch,1
32,1.7681,47952,23040,640,launch,1
33,1.76843,47952,23040,640,launch,1
34,1.76887,47952,23040,640,launch,1
35,1.76859,47952,23040,640,launch,1
36,1.77025,47952,23040,640,launch,1
37,1.76821,47952,23040,640,launch,1
38,1.77235,47952,23040,640,launch,1
39,1.77116,47952,23040,640,launch,1
40,1.77016,47952,23040,640,launch,1
41,1.7744,47952,23040,640,launch,1
42,1.77173,47952,23040,640,launch,1
43,1.773,47952,23040,640,launch,1
44,1.77015,47952,23040,640,launch,1
45,1.77209,47952,23040,640,launch,1
46,1.77454,47952,23040,640,launch,1
47,1.77357,47952,23040,640,launch,1
48,1.77322,47952,23040,640,launch,1
49,1.77452,47952,23040,640,launch,1
50,1.77329,47952,23040,640,launch,1
51,1.77391,47952,23040,640,launch,1
52,1.77462,47952,23040,640,launch,1
53,1.7733,47952,23040,640,launch,1
54,1.77311,47952,23040,640,launch,1
55,1.77838,47952,23040,640,launch,1
56,1.77382,47952,23040,640,launch,1
57,1.7755,47952,23040,640,launch,1
58,1.77605,47952,23040,640,launch,1
59,1.77492,47952,23040,640,launch,1
60,1.78353,47952,23040,640,launch,1
61,1.77932,47952,23040,640,launch,1
62,1.78327,47952,23040,640,launch,1
63,1.78011,47952,23040,640,launch,1
64,1.77913,47952,23040,640,launch,1
65,1.7814,47952,23040,640,launch,1
66,1.78106,47952,23040,640,launch,1
67,1.78135,47952,23040,640,launch,1
68,1.78052,47952,23040,640,launch,1
69,1.78113,47952,23040,640,launch,1
70,1.78228,47952,23040,640,launch,1
71,1.78261,47952,23040,640,launch,1
72,1.78204,47952,23040,640,launch,1
73,1.78174,47952,23040,640,launch,1
74,1.78385,47952,23040,640,launch,1
75,1.784,47952,23040,640,launch,1
