index,time,kernel,dimension,blocksize,operation,cudagraph
0,7.09352,12544,35840,320,launch,0
1,7.13287,12544,35840,320,launch,0
2,7.1595,12544,35840,320,launch,0
3,7.1846,12544,35840,320,launch,0
4,7.20587,12544,35840,320,launch,0
5,7.22024,12544,35840,320,launch,0
6,7.23523,12544,35840,320,launch,0
7,7.24846,12544,35840,320,launch,0
8,7.25369,12544,35840,320,launch,0
9,7.26508,12544,35840,320,launch,0
10,7.27383,12544,35840,320,launch,0
11,7.27686,12544,35840,320,launch,0
12,7.28362,12544,35840,320,launch,0
13,7.29198,12544,35840,320,launch,0
14,7.29247,12544,35840,320,launch,0
15,7.29627,12544,35840,320,launch,0
16,7.29808,12544,35840,320,launch,0
17,7.30088,12544,35840,320,launch,0
18,7.30283,12544,35840,320,launch,0
19,7.30382,12544,35840,320,launch,0
20,7.3044,12544,35840,320,launch,0
21,7.30346,12544,35840,320,launch,0
22,7.2991,12544,35840,320,launch,0
23,7.30181,12544,35840,320,launch,0
24,7.299,12544,35840,320,launch,0
25,7.29859,12544,35840,320,launch,0
26,7.30182,12544,35840,320,launch,0
27,7.29612,12544,35840,320,launch,0
28,7.29784,12544,35840,320,launch,0
29,7.29408,12544,35840,320,launch,0
30,7.29685,12544,35840,320,launch,0
31,7.29373,12544,35840,320,launch,0
32,7.29198,12544,35840,320,launch,0
33,7.29263,12544,35840,320,launch,0
34,7.29055,12544,35840,320,launch,0
35,7.28756,12544,35840,320,launch,0
36,7.28811,12544,35840,320,launch,0
37,7.28688,12544,35840,320,launch,0
38,7.28783,12544,35840,320,launch,0
39,7.28434,12544,35840,320,launch,0
40,7.28442,12544,35840,320,launch,0
41,7.28502,12544,35840,320,launch,0
42,7.28486,12544,35840,320,launch,0
43,7.28363,12544,35840,320,launch,0
44,7.28227,12544,35840,320,launch,0
45,7.28472,12544,35840,320,launch,0
46,7.28478,12544,35840,320,launch,0
47,7.2794,12544,35840,320,launch,0
48,7.28322,12544,35840,320,launch,0
49,7.2839,12544,35840,320,launch,0
50,7.28008,12544,35840,320,launch,0
