This is the Log File of datestart Time 2022-04-29 20:35:59
----- run GEMM 19200 x 19200, BS=64
Elapsed time for execution without CUDA graph:2.968563 (s)
Elapsed time for execution without CUDA graph:2.966851 (s)
Elapsed time for execution without CUDA graph:2.966619 (s)
Elapsed time for execution without CUDA graph:2.967341 (s)
Elapsed time for execution without CUDA graph:2.974277 (s)
Elapsed time for execution without CUDA graph:2.976688 (s)
Elapsed time for execution without CUDA graph:2.978222 (s)
Elapsed time for execution without CUDA graph:2.981084 (s)
Elapsed time for execution without CUDA graph:2.987705 (s)
Elapsed time for execution without CUDA graph:2.990264 (s)
Elapsed time for execution without CUDA graph:2.990339 (s)
Elapsed time for execution without CUDA graph:2.990191 (s)
Elapsed time for execution without CUDA graph:2.992764 (s)
Elapsed time for execution without CUDA graph:2.996076 (s)
Elapsed time for execution without CUDA graph:2.999513 (s)
Elapsed time for execution without CUDA graph:3.006296 (s)
Elapsed time for execution without CUDA graph:3.009344 (s)
Elapsed time for execution without CUDA graph:3.009165 (s)
Elapsed time for execution without CUDA graph:3.009116 (s)
Elapsed time for execution without CUDA graph:3.009623 (s)
Elapsed time for execution without CUDA graph:3.012694 (s)
Elapsed time for execution without CUDA graph:3.014166 (s)
Elapsed time for execution without CUDA graph:3.014579 (s)
Elapsed time for execution without CUDA graph:3.015852 (s)
Elapsed time for execution without CUDA graph:3.017086 (s)
Elapsed time for execution without CUDA graph:3.018063 (s)
Elapsed time for execution without CUDA graph:3.018546 (s)
Elapsed time for execution without CUDA graph:3.020859 (s)
Elapsed time for execution without CUDA graph:3.022179 (s)
Elapsed time for execution without CUDA graph:3.022916 (s)
Elapsed time for execution without CUDA graph:3.023788 (s)
Elapsed time for execution without CUDA graph:3.024507 (s)
Elapsed time for execution without CUDA graph:3.024575 (s)
Elapsed time for execution without CUDA graph:3.024784 (s)
Elapsed time for execution without CUDA graph:3.025588 (s)
Elapsed time for execution without CUDA graph:3.026648 (s)
Elapsed time for execution without CUDA graph:3.028045 (s)
Elapsed time for execution without CUDA graph:3.028280 (s)
Elapsed time for execution without CUDA graph:3.029767 (s)
Elapsed time for execution without CUDA graph:3.030756 (s)
Elapsed time for execution without CUDA graph:3.031340 (s)
Elapsed time for execution without CUDA graph:3.031301 (s)
Elapsed time for execution without CUDA graph:3.031392 (s)
Elapsed time for execution without CUDA graph:3.031233 (s)
Elapsed time for execution without CUDA graph:3.031411 (s)
Elapsed time for execution without CUDA graph:3.031370 (s)
Elapsed time for execution without CUDA graph:3.031535 (s)
Elapsed time for execution without CUDA graph:3.031456 (s)
Elapsed time for execution without CUDA graph:3.031553 (s)
Elapsed time for execution without CUDA graph:3.031479 (s)
Elapsed time for execution without CUDA graph:3.031442 (s)
Elapsed time for execution without CUDA graph:3.031510 (s)
Elapsed time for execution without CUDA graph:3.031576 (s)
Elapsed time for execution without CUDA graph:3.031310 (s)
Elapsed time for execution without CUDA graph:3.031320 (s)
Elapsed time for execution without CUDA graph:3.031388 (s)
Elapsed time for execution without CUDA graph:3.031299 (s)
Elapsed time for execution without CUDA graph:3.031332 (s)
Elapsed time for execution without CUDA graph:3.031261 (s)
Elapsed time for execution without CUDA graph:3.031162 (s)
Elapsed time for execution without CUDA graph:3.031250 (s)
Elapsed time for execution without CUDA graph:3.031400 (s)
Elapsed time for execution without CUDA graph:3.031413 (s)
Elapsed time for execution without CUDA graph:3.031450 (s)
Elapsed time for execution without CUDA graph:3.031447 (s)
Elapsed time for execution without CUDA graph:3.031435 (s)
Elapsed time for execution without CUDA graph:3.031367 (s)
Elapsed time for execution without CUDA graph:3.031312 (s)
Elapsed time for execution without CUDA graph:3.031241 (s)
Elapsed time for execution without CUDA graph:3.031269 (s)
Elapsed time for execution without CUDA graph:3.031199 (s)
Elapsed time for execution without CUDA graph:3.031299 (s)
Elapsed time for execution without CUDA graph:3.031328 (s)
Elapsed time for execution without CUDA graph:3.031196 (s)
Elapsed time for execution without CUDA graph:3.031116 (s)
Elapsed time for execution without CUDA graph:3.031504 (s)
Elapsed time for execution without CUDA graph:3.031546 (s)
Elapsed time for execution without CUDA graph:3.031379 (s)
Elapsed time for execution without CUDA graph:3.031456 (s)
Elapsed time for execution without CUDA graph:3.031169 (s)
Elapsed time for execution without CUDA graph:3.031247 (s)
Elapsed time for execution without CUDA graph:3.030943 (s)
Elapsed time for execution without CUDA graph:3.030955 (s)
Elapsed time for execution without CUDA graph:3.031011 (s)
Elapsed time for execution without CUDA graph:3.031134 (s)
Elapsed time for execution without CUDA graph:3.031045 (s)
Elapsed time for execution without CUDA graph:3.031262 (s)
Elapsed time for execution without CUDA graph:3.031323 (s)
Elapsed time for execution without CUDA graph:3.031197 (s)
Elapsed time for execution without CUDA graph:3.031120 (s)
