index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,2.06761,1,23040,23040,launch,0
1,1.9948,1,23040,23040,launch,0
2,1.92576,1,23040,23040,launch,0
3,1.78378,1,23040,23040,launch,0
4,2.01866,1,23040,23040,launch,0
5,1.99409,1,23040,23040,launch,0
6,2.04807,1,23040,23040,launch,0
7,2.06774,1,23040,23040,launch,0
8,1.81312,1,23040,23040,launch,0
9,1.78832,1,23040,23040,launch,0
10,1.79839,1,23040,23040,launch,0
11,1.69176,1,23040,23040,launch,0
12,1.69008,1,23040,23040,launch,0
13,1.9527,1,23040,23040,launch,0
14,1.80475,1,23040,23040,launch,0
15,1.6943,1,23040,23040,launch,0
16,1.98471,1,23040,23040,launch,0
17,1.70599,1,23040,23040,launch,0
18,1.89849,1,23040,23040,launch,0
19,1.99423,1,23040,23040,launch,0
20,1.9608,1,23040,23040,launch,0
21,1.82152,1,23040,23040,launch,0
22,1.93233,1,23040,23040,launch,0
23,1.71221,1,23040,23040,launch,0
24,2.06236,1,23040,23040,launch,0
25,1.80754,1,23040,23040,launch,0
26,2.02745,1,23040,23040,launch,0
27,1.93163,1,23040,23040,launch,0
28,1.9243,1,23040,23040,launch,0
29,1.7316,1,23040,23040,launch,0
30,1.95928,1,23040,23040,launch,0
31,1.72606,1,23040,23040,launch,0
32,1.77051,1,23040,23040,launch,0
33,1.99528,1,23040,23040,launch,0
34,1.97875,1,23040,23040,launch,0
35,1.90051,1,23040,23040,launch,0
36,1.9278,1,23040,23040,launch,0
37,1.73458,1,23040,23040,launch,0
38,1.70619,1,23040,23040,launch,0
39,1.93376,1,23040,23040,launch,0
40,1.91129,1,23040,23040,launch,0
41,1.84141,1,23040,23040,launch,0
42,1.8877,1,23040,23040,launch,0
43,2.01225,1,23040,23040,launch,0
44,1.88552,1,23040,23040,launch,0
45,1.82108,1,23040,23040,launch,0
46,1.87593,1,23040,23040,launch,0
47,1.92713,1,23040,23040,launch,0
48,1.72642,1,23040,23040,launch,0
49,1.87428,1,23040,23040,launch,0
50,1.99224,1,23040,23040,launch,0
51,1.88693,1,23040,23040,launch,0
52,1.71223,1,23040,23040,launch,0
53,1.71471,1,23040,23040,launch,0
54,1.71309,1,23040,23040,launch,0
55,1.70736,1,23040,23040,launch,0
56,1.75541,1,23040,23040,launch,0
57,2.07293,1,23040,23040,launch,0
58,2.00148,1,23040,23040,launch,0
59,1.96587,1,23040,23040,launch,0
60,1.96839,1,23040,23040,launch,0
61,1.97316,1,23040,23040,launch,0
62,1.99011,1,23040,23040,launch,0
63,1.93204,1,23040,23040,launch,0
64,1.84846,1,23040,23040,launch,0
65,2.09479,1,23040,23040,launch,0
66,1.80993,1,23040,23040,launch,0
67,1.70767,1,23040,23040,launch,0
68,1.84363,1,23040,23040,launch,0
69,1.91601,1,23040,23040,launch,0
70,1.81896,1,23040,23040,launch,0
71,1.83947,1,23040,23040,launch,0
72,1.78824,1,23040,23040,launch,0
73,2.00184,1,23040,23040,launch,0
74,1.985,1,23040,23040,launch,0
75,2.02858,1,23040,23040,launch,0
76,2.10374,1,23040,23040,launch,0
77,1.92033,1,23040,23040,launch,0
78,2.04788,1,23040,23040,launch,0
79,1.87088,1,23040,23040,launch,0
80,1.81808,1,23040,23040,launch,0
81,1.89929,1,23040,23040,launch,0
82,1.72921,1,23040,23040,launch,0
83,1.98051,1,23040,23040,launch,0
84,2.04192,1,23040,23040,launch,0
85,1.86887,1,23040,23040,launch,0
86,1.83026,1,23040,23040,launch,0
87,1.71697,1,23040,23040,launch,0
88,1.78087,1,23040,23040,launch,0
89,1.84142,1,23040,23040,launch,0
90,1.79948,1,23040,23040,launch,0
91,1.81083,1,23040,23040,launch,0
92,2.04446,1,23040,23040,launch,0
93,2.10724,1,23040,23040,launch,0
94,2.00515,1,23040,23040,launch,0
95,1.9483,1,23040,23040,launch,0
96,1.71844,1,23040,23040,launch,0
97,1.71602,1,23040,23040,launch,0
98,1.70593,1,23040,23040,launch,0
99,1.83672,1,23040,23040,launch,0
100,1.94029,1,23040,23040,launch,0
101,1.72564,1,23040,23040,launch,0
102,2.0736,1,23040,23040,launch,0
103,1.88785,1,23040,23040,launch,0
104,1.87524,1,23040,23040,launch,0
105,1.93674,1,23040,23040,launch,0
106,1.85856,1,23040,23040,launch,0
107,1.77076,1,23040,23040,launch,0
108,1.82769,1,23040,23040,launch,0
109,1.95643,1,23040,23040,launch,0
110,2.10476,1,23040,23040,launch,0
111,1.9683,1,23040,23040,launch,0
112,2.02425,1,23040,23040,launch,0
113,2.00774,1,23040,23040,launch,0
114,1.88089,1,23040,23040,launch,0
115,1.70594,1,23040,23040,launch,0
116,1.71515,1,23040,23040,launch,0
117,1.7365,1,23040,23040,launch,0
118,2.07603,1,23040,23040,launch,0
119,1.89494,1,23040,23040,launch,0
120,1.9265,1,23040,23040,launch,0
121,1.89955,1,23040,23040,launch,0
122,1.90904,1,23040,23040,launch,0
123,1.83814,1,23040,23040,launch,0
124,2.10327,1,23040,23040,launch,0
125,1.94973,1,23040,23040,launch,0
126,1.84226,1,23040,23040,launch,0
127,1.8559,1,23040,23040,launch,0
128,1.78283,1,23040,23040,launch,0
129,1.92628,1,23040,23040,launch,0
130,1.75951,1,23040,23040,launch,0
131,2.0125,1,23040,23040,launch,0
132,2.08764,1,23040,23040,launch,0
133,1.77391,1,23040,23040,launch,0
134,1.94344,1,23040,23040,launch,0
135,2.04737,1,23040,23040,launch,0
136,1.83165,1,23040,23040,launch,0
137,1.83699,1,23040,23040,launch,0
138,1.94474,1,23040,23040,launch,0
139,1.92447,1,23040,23040,launch,0
140,1.92783,1,23040,23040,launch,0
141,2.05697,1,23040,23040,launch,0
142,1.92045,1,23040,23040,launch,0
143,1.85033,1,23040,23040,launch,0
144,2.01809,1,23040,23040,launch,0
145,1.85095,1,23040,23040,launch,0
146,1.94693,1,23040,23040,launch,0
147,1.88916,1,23040,23040,launch,0
148,1.9438,1,23040,23040,launch,0
149,1.96289,1,23040,23040,launch,0
150,1.71164,1,23040,23040,launch,0
151,1.82017,1,23040,23040,launch,0
152,1.71851,1,23040,23040,launch,0
153,1.70759,1,23040,23040,launch,0
154,1.7323,1,23040,23040,launch,0
155,1.73019,1,23040,23040,launch,0
156,1.70457,1,23040,23040,launch,0
157,1.8629,1,23040,23040,launch,0
158,1.98226,1,23040,23040,launch,0
159,1.89776,1,23040,23040,launch,0
160,1.72279,1,23040,23040,launch,0
161,1.99183,1,23040,23040,launch,0
162,1.77859,1,23040,23040,launch,0
163,2.0047,1,23040,23040,launch,0
164,1.83859,1,23040,23040,launch,0
165,1.83237,1,23040,23040,launch,0
166,1.71134,1,23040,23040,launch,0
167,1.94395,1,23040,23040,launch,0
168,1.96876,1,23040,23040,launch,0
169,1.90479,1,23040,23040,launch,0
170,1.9728,1,23040,23040,launch,0
171,1.96617,1,23040,23040,launch,0
172,1.95057,1,23040,23040,launch,0
173,1.77665,1,23040,23040,launch,0
174,1.88195,1,23040,23040,launch,0
175,2.05908,1,23040,23040,launch,0
176,1.83106,1,23040,23040,launch,0
177,1.94027,1,23040,23040,launch,0
