index,time,kernel,dimension,blocksize,operation,cudagraph
0,12.7177,250000,32000,64,launch,0
1,12.7821,250000,32000,64,launch,0
2,12.8229,250000,32000,64,launch,0
3,12.8646,250000,32000,64,launch,0
4,12.893,250000,32000,64,launch,0
5,12.9137,250000,32000,64,launch,0
6,12.928,250000,32000,64,launch,0
7,12.9375,250000,32000,64,launch,0
8,12.9442,250000,32000,64,launch,0
9,12.9507,250000,32000,64,launch,0
10,12.9639,250000,32000,64,launch,0
11,12.9705,250000,32000,64,launch,0
12,12.9707,250000,32000,64,launch,0
13,12.9701,250000,32000,64,launch,0
14,12.97,250000,32000,64,launch,0
15,12.9702,250000,32000,64,launch,0
16,12.9704,250000,32000,64,launch,0
17,12.9708,250000,32000,64,launch,0
18,12.9709,250000,32000,64,launch,0
19,12.9708,250000,32000,64,launch,0
20,12.9703,250000,32000,64,launch,0
21,12.9708,250000,32000,64,launch,0
22,12.9704,250000,32000,64,launch,0
23,12.971,250000,32000,64,launch,0
24,12.9708,250000,32000,64,launch,0
25,12.9711,250000,32000,64,launch,0
26,12.971,250000,32000,64,launch,0
27,12.9706,250000,32000,64,launch,0
28,12.9704,250000,32000,64,launch,0
29,12.9708,250000,32000,64,launch,0
30,12.9703,250000,32000,64,launch,0
31,12.9701,250000,32000,64,launch,0
32,12.9702,250000,32000,64,launch,0
33,12.9709,250000,32000,64,launch,0
34,12.9711,250000,32000,64,launch,0
35,12.9711,250000,32000,64,launch,0
36,12.9711,250000,32000,64,launch,0
37,12.9708,250000,32000,64,launch,0
38,12.9707,250000,32000,64,launch,0
39,12.9707,250000,32000,64,launch,0
40,12.9704,250000,32000,64,launch,0
41,12.9702,250000,32000,64,launch,0
42,12.9706,250000,32000,64,launch,0
43,12.971,250000,32000,64,launch,0
44,12.9711,250000,32000,64,launch,0
45,12.9709,250000,32000,64,launch,0
46,12.9715,250000,32000,64,launch,0
47,12.9715,250000,32000,64,launch,0
48,12.9713,250000,32000,64,launch,0
49,12.9717,250000,32000,64,launch,0
50,12.9715,250000,32000,64,launch,0
51,12.9713,250000,32000,64,launch,0
52,12.9715,250000,32000,64,launch,0
53,12.9714,250000,32000,64,launch,0
54,12.9712,250000,32000,64,launch,0
55,12.9707,250000,32000,64,launch,0
56,12.9719,250000,32000,64,launch,0
57,12.9718,250000,32000,64,launch,0
58,12.9724,250000,32000,64,launch,0
59,12.972,250000,32000,64,launch,0
60,12.9713,250000,32000,64,launch,0
61,12.972,250000,32000,64,launch,0
62,12.9719,250000,32000,64,launch,0
