time,kernel,dimension,blocksize,operation,
0,0.358968,8400,12800,640,launch,1
1,0.285214,8400,12800,640,launch,1
2,0.285399,8400,12800,640,launch,1
3,0.293406,8400,12800,640,launch,1
4,0.289738,8400,12800,640,launch,1
5,0.287499,8400,12800,640,launch,1
6,0.287979,8400,12800,640,launch,1
7,0.29198,8400,12800,640,launch,1
8,0.288707,8400,12800,640,launch,1
9,0.287958,8400,12800,640,launch,1
10,0.290392,8400,12800,640,launch,1
11,0.29067,8400,12800,640,launch,1
12,0.28819,8400,12800,640,launch,1
13,0.288984,8400,12800,640,launch,1
14,0.290995,8400,12800,640,launch,1
15,0.288696,8400,12800,640,launch,1
16,0.2888,8400,12800,640,launch,1
17,0.29127,8400,12800,640,launch,1
18,0.288893,8400,12800,640,launch,1
19,0.289025,8400,12800,640,launch,1
20,0.353329,8400,12800,640,launch,1
21,0.287261,8400,12800,640,launch,1
22,0.288577,8400,12800,640,launch,1
23,0.292356,8400,12800,640,launch,1
24,0.288983,8400,12800,640,launch,1
25,0.288098,8400,12800,640,launch,1
26,0.289494,8400,12800,640,launch,1
27,0.292654,8400,12800,640,launch,1
28,0.288858,8400,12800,640,launch,1
29,0.288525,8400,12800,640,launch,1
30,0.29161,8400,12800,640,launch,1
31,0.289063,8400,12800,640,launch,1
32,0.288976,8400,12800,640,launch,1
33,0.290685,8400,12800,640,launch,1
34,0.290936,8400,12800,640,launch,1
35,0.288814,8400,12800,640,launch,1
36,0.290085,8400,12800,640,launch,1
37,0.291251,8400,12800,640,launch,1
38,0.290318,8400,12800,640,launch,1
39,0.288534,8400,12800,640,launch,1
