index,time,kernel,dimension,blocksize,operation,cudagraph
0,7.89168,3844,39680,640,launch,0
1,7.92033,3844,39680,640,launch,0
2,7.95764,3844,39680,640,launch,0
3,7.98363,3844,39680,640,launch,0
4,8.00923,3844,39680,640,launch,0
5,8.03112,3844,39680,640,launch,0
6,8.04878,3844,39680,640,launch,0
7,8.0628,3844,39680,640,launch,0
8,8.07323,3844,39680,640,launch,0
9,8.08258,3844,39680,640,launch,0
10,8.09284,3844,39680,640,launch,0
11,8.09937,3844,39680,640,launch,0
12,8.10547,3844,39680,640,launch,0
13,8.10666,3844,39680,640,launch,0
14,8.10998,3844,39680,640,launch,0
15,8.10968,3844,39680,640,launch,0
16,8.10634,3844,39680,640,launch,0
17,8.10684,3844,39680,640,launch,0
18,8.10741,3844,39680,640,launch,0
19,8.10609,3844,39680,640,launch,0
20,8.10298,3844,39680,640,launch,0
21,8.10296,3844,39680,640,launch,0
22,8.10152,3844,39680,640,launch,0
23,8.09652,3844,39680,640,launch,0
24,8.09709,3844,39680,640,launch,0
25,8.09345,3844,39680,640,launch,0
26,8.09116,3844,39680,640,launch,0
27,8.09333,3844,39680,640,launch,0
28,8.09051,3844,39680,640,launch,0
29,8.08994,3844,39680,640,launch,0
30,8.08804,3844,39680,640,launch,0
31,8.08461,3844,39680,640,launch,0
32,8.08501,3844,39680,640,launch,0
33,8.08174,3844,39680,640,launch,0
34,8.0816,3844,39680,640,launch,0
35,8.0838,3844,39680,640,launch,0
36,8.08135,3844,39680,640,launch,0
37,8.08195,3844,39680,640,launch,0
38,8.08171,3844,39680,640,launch,0
39,8.08292,3844,39680,640,launch,0
40,8.08114,3844,39680,640,launch,0
41,8.08378,3844,39680,640,launch,0
42,8.07996,3844,39680,640,launch,0
43,8.08333,3844,39680,640,launch,0
44,8.08389,3844,39680,640,launch,0
45,8.08227,3844,39680,640,launch,0
46,8.08113,3844,39680,640,launch,0
47,8.08247,3844,39680,640,launch,0
48,8.08169,3844,39680,640,launch,0
49,8.07901,3844,39680,640,launch,0
50,8.07953,3844,39680,640,launch,0
51,8.07972,3844,39680,640,launch,0
52,8.07799,3844,39680,640,launch,0
53,8.07833,3844,39680,640,launch,0
54,8.08091,3844,39680,640,launch,0
55,8.0782,3844,39680,640,launch,0
56,8.07878,3844,39680,640,launch,0
57,8.0807,3844,39680,640,launch,0
58,8.07931,3844,39680,640,launch,0
59,8.08112,3844,39680,640,launch,0
60,8.08271,3844,39680,640,launch,0
61,8.0801,3844,39680,640,launch,0
62,8.08189,3844,39680,640,launch,0
63,8.07911,3844,39680,640,launch,0
64,8.0793,3844,39680,640,launch,0
