index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.00718744,36,3840,640,launch,0
1,0.00697082,36,3840,640,launch,0
2,0.00696919,36,3840,640,launch,0
3,0.00716692,36,3840,640,launch,0
4,0.00725622,36,3840,640,launch,0
5,0.00725676,36,3840,640,launch,0
6,0.00778335,36,3840,640,launch,0
7,0.00784547,36,3840,640,launch,0
8,0.00787701,36,3840,640,launch,0
9,0.00794896,36,3840,640,launch,0
10,0.00794998,36,3840,640,launch,0
11,0.00794627,36,3840,640,launch,0
12,0.00794745,36,3840,640,launch,0
13,0.00794757,36,3840,640,launch,0
14,0.00794663,36,3840,640,launch,0
15,0.00794656,36,3840,640,launch,0
16,0.00794592,36,3840,640,launch,0
17,0.00794555,36,3840,640,launch,0
18,0.00794896,36,3840,640,launch,0
19,0.00794931,36,3840,640,launch,0
20,0.00793568,36,3840,640,launch,0
21,0.00786742,36,3840,640,launch,0
22,0.00783005,36,3840,640,launch,0
23,0.00782832,36,3840,640,launch,0
24,0.00783009,36,3840,640,launch,0
25,0.00782892,36,3840,640,launch,0
26,0.00782883,36,3840,640,launch,0
27,0.00782876,36,3840,640,launch,0
28,0.00782787,36,3840,640,launch,0
29,0.00782991,36,3840,640,launch,0
30,0.00782933,36,3840,640,launch,0
31,0.00782915,36,3840,640,launch,0
32,0.00782844,36,3840,640,launch,0
33,0.00786746,36,3840,640,launch,0
34,0.00789179,36,3840,640,launch,0
35,0.00789077,36,3840,640,launch,0
36,0.00792042,36,3840,640,launch,0
37,0.00801213,36,3840,640,launch,0
38,0.00801596,36,3840,640,launch,0
39,0.00801203,36,3840,640,launch,0
40,0.00800673,36,3840,640,launch,0
41,0.0080102,36,3840,640,launch,0
42,0.00801291,36,3840,640,launch,0
43,0.00800898,36,3840,640,launch,0
44,0.00800828,36,3840,640,launch,0
45,0.00800548,36,3840,640,launch,0
46,0.00794859,36,3840,640,launch,0
47,0.0079503,36,3840,640,launch,0
48,0.00794963,36,3840,640,launch,0
49,0.00787916,36,3840,640,launch,0
50,0.00784632,36,3840,640,launch,0
51,0.00784522,36,3840,640,launch,0
52,0.00784416,36,3840,640,launch,0
53,0.00784357,36,3840,640,launch,0
54,0.0078459,36,3840,640,launch,0
55,0.00784883,36,3840,640,launch,0
56,0.00784789,36,3840,640,launch,0
57,0.00784463,36,3840,640,launch,0
58,0.00785997,36,3840,640,launch,0
59,0.00789155,36,3840,640,launch,0
60,0.00789081,36,3840,640,launch,0
61,0.00788925,36,3840,640,launch,0
62,0.00799126,36,3840,640,launch,0
63,0.00800844,36,3840,640,launch,0
64,0.00800923,36,3840,640,launch,0
65,0.00800837,36,3840,640,launch,0
66,0.00801085,36,3840,640,launch,0
67,0.0080098,36,3840,640,launch,0
68,0.00800917,36,3840,640,launch,0
69,0.00800618,36,3840,640,launch,0
70,0.00800791,36,3840,640,launch,0
71,0.00796542,36,3840,640,launch,0
72,0.00794857,36,3840,640,launch,0
73,0.00794697,36,3840,640,launch,0
74,0.00794771,36,3840,640,launch,0
75,0.0079463,36,3840,640,launch,0
76,0.00794759,36,3840,640,launch,0
77,0.00794701,36,3840,640,launch,0
78,0.00794601,36,3840,640,launch,0
79,0.00794794,36,3840,640,launch,0
80,0.00794826,36,3840,640,launch,0
81,0.00794518,36,3840,640,launch,0
82,0.00787039,36,3840,640,launch,0
83,0.00784803,36,3840,640,launch,0
84,0.00784622,36,3840,640,launch,0
85,0.00784487,36,3840,640,launch,0
86,0.00784393,36,3840,640,launch,0
87,0.00784452,36,3840,640,launch,0
88,0.00784464,36,3840,640,launch,0
89,0.00784681,36,3840,640,launch,0
90,0.00794297,36,3840,640,launch,0
91,0.00794542,36,3840,640,launch,0
92,0.00794868,36,3840,640,launch,0
93,0.0079459,36,3840,640,launch,0
94,0.00794509,36,3840,640,launch,0
95,0.00794395,36,3840,640,launch,0
