index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,5.71115,1,32000,32000,launch,0
1,4.58427,1,32000,32000,launch,0
2,5.63178,1,32000,32000,launch,0
3,5.95895,1,32000,32000,launch,0
4,5.73923,1,32000,32000,launch,0
5,5.09134,1,32000,32000,launch,0
6,5.9834,1,32000,32000,launch,0
7,4.68697,1,32000,32000,launch,0
8,5.89456,1,32000,32000,launch,0
9,5.30174,1,32000,32000,launch,0
10,4.66245,1,32000,32000,launch,0
11,5.65653,1,32000,32000,launch,0
12,4.72675,1,32000,32000,launch,0
13,5.53873,1,32000,32000,launch,0
14,4.63381,1,32000,32000,launch,0
15,5.39226,1,32000,32000,launch,0
16,6.00581,1,32000,32000,launch,0
17,5.75604,1,32000,32000,launch,0
18,5.71506,1,32000,32000,launch,0
19,4.60408,1,32000,32000,launch,0
20,5.07114,1,32000,32000,launch,0
21,4.67539,1,32000,32000,launch,0
22,5.60553,1,32000,32000,launch,0
23,5.75131,1,32000,32000,launch,0
24,4.74073,1,32000,32000,launch,0
25,4.66695,1,32000,32000,launch,0
26,6.07432,1,32000,32000,launch,0
27,5.60236,1,32000,32000,launch,0
28,4.6325,1,32000,32000,launch,0
29,5.63597,1,32000,32000,launch,0
30,5.67131,1,32000,32000,launch,0
31,5.9371,1,32000,32000,launch,0
32,5.68439,1,32000,32000,launch,0
33,4.7657,1,32000,32000,launch,0
34,5.96502,1,32000,32000,launch,0
35,5.82359,1,32000,32000,launch,0
36,5.5482,1,32000,32000,launch,0
37,4.85197,1,32000,32000,launch,0
38,6.01533,1,32000,32000,launch,0
39,5.62486,1,32000,32000,launch,0
40,5.51152,1,32000,32000,launch,0
41,5.76754,1,32000,32000,launch,0
42,6.02201,1,32000,32000,launch,0
43,5.45933,1,32000,32000,launch,0
44,5.03254,1,32000,32000,launch,0
45,6.10391,1,32000,32000,launch,0
46,4.60143,1,32000,32000,launch,0
47,5.90609,1,32000,32000,launch,0
48,5.51198,1,32000,32000,launch,0
49,5.91456,1,32000,32000,launch,0
50,5.8493,1,32000,32000,launch,0
51,4.91951,1,32000,32000,launch,0
52,5.20572,1,32000,32000,launch,0
53,5.23417,1,32000,32000,launch,0
54,4.5786,1,32000,32000,launch,0
55,5.12093,1,32000,32000,launch,0
56,4.57705,1,32000,32000,launch,0
57,4.66764,1,32000,32000,launch,0
58,5.64345,1,32000,32000,launch,0
59,4.57297,1,32000,32000,launch,0
60,4.59685,1,32000,32000,launch,0
61,5.99355,1,32000,32000,launch,0
62,5.35106,1,32000,32000,launch,0
63,5.79319,1,32000,32000,launch,0
64,5.63393,1,32000,32000,launch,0
65,5.8967,1,32000,32000,launch,0
66,5.45111,1,32000,32000,launch,0
67,5.73767,1,32000,32000,launch,0
68,5.78424,1,32000,32000,launch,0
69,5.27044,1,32000,32000,launch,0
70,5.27477,1,32000,32000,launch,0
71,5.92683,1,32000,32000,launch,0
72,5.84182,1,32000,32000,launch,0
73,5.38858,1,32000,32000,launch,0
74,5.98459,1,32000,32000,launch,0
75,6.06016,1,32000,32000,launch,0
76,5.96805,1,32000,32000,launch,0
77,5.97283,1,32000,32000,launch,0
78,5.71308,1,32000,32000,launch,0
79,5.63315,1,32000,32000,launch,0
80,5.45222,1,32000,32000,launch,0
81,5.88447,1,32000,32000,launch,0
82,5.58547,1,32000,32000,launch,0
83,5.00776,1,32000,32000,launch,0
84,5.78478,1,32000,32000,launch,0
85,5.38493,1,32000,32000,launch,0
86,5.85773,1,32000,32000,launch,0
87,5.61734,1,32000,32000,launch,0
88,5.8669,1,32000,32000,launch,0
89,5.58437,1,32000,32000,launch,0
90,5.92082,1,32000,32000,launch,0
91,5.77192,1,32000,32000,launch,0
92,5.62005,1,32000,32000,launch,0
93,5.75738,1,32000,32000,launch,0
94,5.71039,1,32000,32000,launch,0
95,5.5894,1,32000,32000,launch,0
96,5.92805,1,32000,32000,launch,0
97,5.82558,1,32000,32000,launch,0
98,5.47956,1,32000,32000,launch,0
99,5.7245,1,32000,32000,launch,0
100,5.95966,1,32000,32000,launch,0
101,4.73182,1,32000,32000,launch,0
102,5.94539,1,32000,32000,launch,0
103,5.47628,1,32000,32000,launch,0
104,5.40622,1,32000,32000,launch,0
105,4.92852,1,32000,32000,launch,0
106,5.99071,1,32000,32000,launch,0
107,5.95208,1,32000,32000,launch,0
108,5.25083,1,32000,32000,launch,0
109,5.89527,1,32000,32000,launch,0
110,5.59623,1,32000,32000,launch,0
111,5.83926,1,32000,32000,launch,0
112,5.78457,1,32000,32000,launch,0
113,5.72797,1,32000,32000,launch,0
114,6.05922,1,32000,32000,launch,0
115,5.25917,1,32000,32000,launch,0
116,5.67422,1,32000,32000,launch,0
117,5.32311,1,32000,32000,launch,0
118,5.71482,1,32000,32000,launch,0
119,5.86977,1,32000,32000,launch,0
120,5.99687,1,32000,32000,launch,0
121,5.69521,1,32000,32000,launch,0
122,5.65896,1,32000,32000,launch,0
123,6.03356,1,32000,32000,launch,0
124,5.87564,1,32000,32000,launch,0
125,5.82621,1,32000,32000,launch,0
126,5.56366,1,32000,32000,launch,0
127,5.72785,1,32000,32000,launch,0
128,5.63446,1,32000,32000,launch,0
129,6.02051,1,32000,32000,launch,0
130,5.47217,1,32000,32000,launch,0
131,5.92542,1,32000,32000,launch,0
