index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,6.33177,16900,33280,256,launch,0
1,6.36324,16900,33280,256,launch,0
2,6.38221,16900,33280,256,launch,0
3,6.40206,16900,33280,256,launch,0
4,6.41466,16900,33280,256,launch,0
5,6.42866,16900,33280,256,launch,0
6,6.43789,16900,33280,256,launch,0
7,6.45298,16900,33280,256,launch,0
8,6.46536,16900,33280,256,launch,0
9,6.47046,16900,33280,256,launch,0
10,6.47149,16900,33280,256,launch,0
11,6.47611,16900,33280,256,launch,0
12,6.47715,16900,33280,256,launch,0
13,6.48316,16900,33280,256,launch,0
14,6.48796,16900,33280,256,launch,0
15,6.48589,16900,33280,256,launch,0
16,6.49736,16900,33280,256,launch,0
17,6.49784,16900,33280,256,launch,0
18,6.49624,16900,33280,256,launch,0
19,6.49785,16900,33280,256,launch,0
20,6.49614,16900,33280,256,launch,0
21,6.49207,16900,33280,256,launch,0
22,6.49618,16900,33280,256,launch,0
23,6.4934,16900,33280,256,launch,0
24,6.49228,16900,33280,256,launch,0
25,6.48823,16900,33280,256,launch,0
26,6.49079,16900,33280,256,launch,0
27,6.48812,16900,33280,256,launch,0
28,6.48994,16900,33280,256,launch,0
29,6.4903,16900,33280,256,launch,0
30,6.48848,16900,33280,256,launch,0
31,6.48859,16900,33280,256,launch,0
32,6.48856,16900,33280,256,launch,0
33,6.48879,16900,33280,256,launch,0
34,6.48391,16900,33280,256,launch,0
35,6.48354,16900,33280,256,launch,0
36,6.48334,16900,33280,256,launch,0
37,6.48006,16900,33280,256,launch,0
38,6.48168,16900,33280,256,launch,0
39,6.4784,16900,33280,256,launch,0
40,6.48051,16900,33280,256,launch,0
41,6.47744,16900,33280,256,launch,0
42,6.47673,16900,33280,256,launch,0
43,6.47735,16900,33280,256,launch,0
44,6.4742,16900,33280,256,launch,0
45,6.47652,16900,33280,256,launch,0
46,6.47557,16900,33280,256,launch,0
47,6.48004,16900,33280,256,launch,0
48,6.475,16900,33280,256,launch,0
49,6.47998,16900,33280,256,launch,0
50,6.47512,16900,33280,256,launch,0
51,6.47492,16900,33280,256,launch,0
52,6.47547,16900,33280,256,launch,0
53,6.47684,16900,33280,256,launch,0
54,6.47519,16900,33280,256,launch,0
55,6.47748,16900,33280,256,launch,0
56,6.47605,16900,33280,256,launch,0
57,6.47374,16900,33280,256,launch,0
58,6.47659,16900,33280,256,launch,0
59,6.47819,16900,33280,256,launch,0
60,6.47585,16900,33280,256,launch,0
61,6.4716,16900,33280,256,launch,0
62,6.47659,16900,33280,256,launch,0
63,6.47383,16900,33280,256,launch,0
64,6.47311,16900,33280,256,launch,0
65,6.47578,16900,33280,256,launch,0
66,6.47399,16900,33280,256,launch,0
67,6.47738,16900,33280,256,launch,0
68,6.47378,16900,33280,256,launch,0
69,6.47671,16900,33280,256,launch,0
70,6.47482,16900,33280,256,launch,0
71,6.47652,16900,33280,256,launch,0
72,6.47459,16900,33280,256,launch,0
73,6.47332,16900,33280,256,launch,0
74,6.47439,16900,33280,256,launch,0
75,6.47539,16900,33280,256,launch,0
76,6.47208,16900,33280,256,launch,0
77,6.47361,16900,33280,256,launch,0
78,6.47633,16900,33280,256,launch,0
79,6.47651,16900,33280,256,launch,0
80,6.47424,16900,33280,256,launch,0
81,6.47633,16900,33280,256,launch,0
82,6.4747,16900,33280,256,launch,0
83,6.47399,16900,33280,256,launch,0
84,6.47677,16900,33280,256,launch,0
85,6.4756,16900,33280,256,launch,0
86,6.4766,16900,33280,256,launch,0
87,6.47454,16900,33280,256,launch,0
88,6.47738,16900,33280,256,launch,0
89,6.47557,16900,33280,256,launch,0
90,6.47722,16900,33280,256,launch,0
91,6.47382,16900,33280,256,launch,0
92,6.47749,16900,33280,256,launch,0
93,6.47574,16900,33280,256,launch,0
94,6.47708,16900,33280,256,launch,0
95,6.47501,16900,33280,256,launch,0
96,6.47517,16900,33280,256,launch,0
97,6.47702,16900,33280,256,launch,0
98,6.47731,16900,33280,256,launch,0
99,6.47703,16900,33280,256,launch,0
100,6.47564,16900,33280,256,launch,0
101,6.47723,16900,33280,256,launch,0
102,6.47862,16900,33280,256,launch,0
103,6.4753,16900,33280,256,launch,0
104,6.47567,16900,33280,256,launch,0
105,6.47411,16900,33280,256,launch,0
106,6.47817,16900,33280,256,launch,0
107,6.47401,16900,33280,256,launch,0
108,6.47869,16900,33280,256,launch,0
109,6.47728,16900,33280,256,launch,0
110,6.47562,16900,33280,256,launch,0
111,6.47503,16900,33280,256,launch,0
112,6.47953,16900,33280,256,launch,0
113,6.47536,16900,33280,256,launch,0
114,6.4763,16900,33280,256,launch,0
115,6.47759,16900,33280,256,launch,0
116,6.47658,16900,33280,256,launch,0
117,6.48113,16900,33280,256,launch,0
118,6.47884,16900,33280,256,launch,0
119,6.47807,16900,33280,256,launch,0
120,6.47669,16900,33280,256,launch,0
121,6.47633,16900,33280,256,launch,0
122,6.47375,16900,33280,256,launch,0
123,6.47997,16900,33280,256,launch,0
124,6.47492,16900,33280,256,launch,0
125,6.47669,16900,33280,256,launch,0
126,6.47543,16900,33280,256,launch,0
127,6.47695,16900,33280,256,launch,0
128,6.47612,16900,33280,256,launch,0
129,6.47497,16900,33280,256,launch,0
130,6.47488,16900,33280,256,launch,0
131,6.47552,16900,33280,256,launch,0
132,6.47366,16900,33280,256,launch,0
133,6.47675,16900,33280,256,launch,0
134,6.47445,16900,33280,256,launch,0
135,6.47429,16900,33280,256,launch,0
136,6.47434,16900,33280,256,launch,0
137,6.47773,16900,33280,256,launch,0
138,6.47752,16900,33280,256,launch,0
139,6.47579,16900,33280,256,launch,0
140,6.47893,16900,33280,256,launch,0
141,6.47785,16900,33280,256,launch,0
142,6.47715,16900,33280,256,launch,0
143,6.47829,16900,33280,256,launch,0
144,6.47577,16900,33280,256,launch,0
145,6.47874,16900,33280,256,launch,0
146,6.47535,16900,33280,256,launch,0
147,6.47886,16900,33280,256,launch,0
148,6.47597,16900,33280,256,launch,0
149,6.47772,16900,33280,256,launch,0
150,6.47585,16900,33280,256,launch,0
151,6.47506,16900,33280,256,launch,0
152,6.47481,16900,33280,256,launch,0
153,6.47663,16900,33280,256,launch,0
154,6.47704,16900,33280,256,launch,0
155,6.47501,16900,33280,256,launch,0
156,6.47651,16900,33280,256,launch,0
157,6.47498,16900,33280,256,launch,0
158,6.47464,16900,33280,256,launch,0
159,6.47493,16900,33280,256,launch,0
160,6.47639,16900,33280,256,launch,0
161,6.47438,16900,33280,256,launch,0
162,6.47448,16900,33280,256,launch,0
163,6.47278,16900,33280,256,launch,0
164,6.4774,16900,33280,256,launch,0
165,6.47685,16900,33280,256,launch,0
166,6.47311,16900,33280,256,launch,0
167,6.47665,16900,33280,256,launch,0
168,6.47412,16900,33280,256,launch,0
169,6.47511,16900,33280,256,launch,0
170,6.47347,16900,33280,256,launch,0
171,6.4759,16900,33280,256,launch,0
172,6.47411,16900,33280,256,launch,0
173,6.47679,16900,33280,256,launch,0
174,6.47575,16900,33280,256,launch,0
175,6.47278,16900,33280,256,launch,0
176,6.47388,16900,33280,256,launch,0
177,6.47456,16900,33280,256,launch,0
178,6.47438,16900,33280,256,launch,0
179,6.47279,16900,33280,256,launch,0
180,6.47421,16900,33280,256,launch,0
181,6.47274,16900,33280,256,launch,0
182,6.47497,16900,33280,256,launch,0
183,6.47642,16900,33280,256,launch,0
184,6.47234,16900,33280,256,launch,0
185,6.47564,16900,33280,256,launch,0
186,6.47286,16900,33280,256,launch,0
187,6.47326,16900,33280,256,launch,0
188,6.47405,16900,33280,256,launch,0
189,6.47246,16900,33280,256,launch,0
190,6.47796,16900,33280,256,launch,0
191,6.47203,16900,33280,256,launch,0
192,6.47068,16900,33280,256,launch,0
193,6.47322,16900,33280,256,launch,0
194,6.47603,16900,33280,256,launch,0
195,6.47038,16900,33280,256,launch,0
196,6.47235,16900,33280,256,launch,0
197,6.47002,16900,33280,256,launch,0
198,6.47416,16900,33280,256,launch,0
199,6.47185,16900,33280,256,launch,0
