index,time,kernel,dimension,blocksize,operation,cudagraph
0,2.03897,25,25600,5120,launch,0
1,2.04699,25,25600,5120,launch,0
2,2.0488,25,25600,5120,launch,0
3,2.05309,25,25600,5120,launch,0
4,2.05289,25,25600,5120,launch,0
5,2.0596,25,25600,5120,launch,0
6,2.05986,25,25600,5120,launch,0
7,2.06502,25,25600,5120,launch,0
8,2.06239,25,25600,5120,launch,0
9,2.06489,25,25600,5120,launch,0
10,2.07692,25,25600,5120,launch,0
11,2.06655,25,25600,5120,launch,0
12,2.07349,25,25600,5120,launch,0
13,2.08483,25,25600,5120,launch,0
14,2.06983,25,25600,5120,launch,0
15,2.07706,25,25600,5120,launch,0
16,2.08049,25,25600,5120,launch,0
17,2.08071,25,25600,5120,launch,0
18,2.0761,25,25600,5120,launch,0
19,2.09113,25,25600,5120,launch,0
20,2.08242,25,25600,5120,launch,0
21,2.08309,25,25600,5120,launch,0
22,2.08991,25,25600,5120,launch,0
23,2.08692,25,25600,5120,launch,0
24,2.08825,25,25600,5120,launch,0
25,2.08921,25,25600,5120,launch,0
26,2.09265,25,25600,5120,launch,0
27,2.09924,25,25600,5120,launch,0
28,2.09149,25,25600,5120,launch,0
29,2.09298,25,25600,5120,launch,0
30,2.09025,25,25600,5120,launch,0
31,2.09173,25,25600,5120,launch,0
32,2.0971,25,25600,5120,launch,0
33,2.09799,25,25600,5120,launch,0
34,2.09379,25,25600,5120,launch,0
35,2.09822,25,25600,5120,launch,0
36,2.09784,25,25600,5120,launch,0
37,2.09614,25,25600,5120,launch,0
38,2.0984,25,25600,5120,launch,0
39,2.10257,25,25600,5120,launch,0
40,2.09781,25,25600,5120,launch,0
41,2.10384,25,25600,5120,launch,0
42,2.10404,25,25600,5120,launch,0
43,2.1004,25,25600,5120,launch,0
44,2.10125,25,25600,5120,launch,0
45,2.10245,25,25600,5120,launch,0
46,2.1032,25,25600,5120,launch,0
47,2.10146,25,25600,5120,launch,0
48,2.09979,25,25600,5120,launch,0
49,2.10395,25,25600,5120,launch,0
50,2.10421,25,25600,5120,launch,0
51,2.1049,25,25600,5120,launch,0
52,2.10585,25,25600,5120,launch,0
53,2.10488,25,25600,5120,launch,0
54,2.10493,25,25600,5120,launch,0
55,2.10469,25,25600,5120,launch,0
56,2.10281,25,25600,5120,launch,0
57,2.10667,25,25600,5120,launch,0
58,2.10391,25,25600,5120,launch,0
59,2.10403,25,25600,5120,launch,0
60,2.10457,25,25600,5120,launch,0
61,2.10433,25,25600,5120,launch,0
62,2.1084,25,25600,5120,launch,0
63,2.10406,25,25600,5120,launch,0
64,2.10926,25,25600,5120,launch,0
65,2.10857,25,25600,5120,launch,0
66,2.10765,25,25600,5120,launch,0
67,2.10233,25,25600,5120,launch,0
68,2.10645,25,25600,5120,launch,0
69,2.10525,25,25600,5120,launch,0
70,2.10562,25,25600,5120,launch,0
71,2.10737,25,25600,5120,launch,0
72,2.10269,25,25600,5120,launch,0
73,2.10991,25,25600,5120,launch,0
74,2.10804,25,25600,5120,launch,0
75,2.1091,25,25600,5120,launch,0
76,2.10156,25,25600,5120,launch,0
77,2.11284,25,25600,5120,launch,0
78,2.11359,25,25600,5120,launch,0
79,2.10342,25,25600,5120,launch,0
80,2.10162,25,25600,5120,launch,0
81,2.1083,25,25600,5120,launch,0
82,2.10868,25,25600,5120,launch,0
83,2.10725,25,25600,5120,launch,0
84,2.10612,25,25600,5120,launch,0
85,2.10685,25,25600,5120,launch,0
86,2.10291,25,25600,5120,launch,0
87,2.1087,25,25600,5120,launch,0
88,2.10748,25,25600,5120,launch,0
89,2.10575,25,25600,5120,launch,0
90,2.10608,25,25600,5120,launch,0
91,2.10487,25,25600,5120,launch,0
92,2.10297,25,25600,5120,launch,0
