index,time,kernel,dimension,blocksize,operation,cudagraph
0,2.04047,400,25600,1280,launch,0
1,2.0509,400,25600,1280,launch,0
2,2.05474,400,25600,1280,launch,0
3,2.05733,400,25600,1280,launch,0
4,2.05916,400,25600,1280,launch,0
5,2.06212,400,25600,1280,launch,0
6,2.06331,400,25600,1280,launch,0
7,2.0674,400,25600,1280,launch,0
8,2.07075,400,25600,1280,launch,0
9,2.06869,400,25600,1280,launch,0
10,2.07073,400,25600,1280,launch,0
11,2.07463,400,25600,1280,launch,0
12,2.07608,400,25600,1280,launch,0
13,2.0754,400,25600,1280,launch,0
14,2.07811,400,25600,1280,launch,0
15,2.07881,400,25600,1280,launch,0
16,2.08135,400,25600,1280,launch,0
17,2.08172,400,25600,1280,launch,0
18,2.08371,400,25600,1280,launch,0
19,2.0856,400,25600,1280,launch,0
20,2.0844,400,25600,1280,launch,0
21,2.08602,400,25600,1280,launch,0
22,2.08656,400,25600,1280,launch,0
23,2.0877,400,25600,1280,launch,0
24,2.08945,400,25600,1280,launch,0
25,2.08846,400,25600,1280,launch,0
26,2.0896,400,25600,1280,launch,0
27,2.09023,400,25600,1280,launch,0
28,2.09202,400,25600,1280,launch,0
29,2.09182,400,25600,1280,launch,0
30,2.09345,400,25600,1280,launch,0
31,2.09358,400,25600,1280,launch,0
32,2.09257,400,25600,1280,launch,0
33,2.09386,400,25600,1280,launch,0
34,2.09516,400,25600,1280,launch,0
35,2.09597,400,25600,1280,launch,0
36,2.09587,400,25600,1280,launch,0
37,2.09573,400,25600,1280,launch,0
38,2.0967,400,25600,1280,launch,0
39,2.09634,400,25600,1280,launch,0
40,2.09583,400,25600,1280,launch,0
41,2.09694,400,25600,1280,launch,0
42,2.09629,400,25600,1280,launch,0
43,2.09767,400,25600,1280,launch,0
44,2.09909,400,25600,1280,launch,0
45,2.09965,400,25600,1280,launch,0
46,2.09687,400,25600,1280,launch,0
47,2.09925,400,25600,1280,launch,0
48,2.09932,400,25600,1280,launch,0
49,2.09845,400,25600,1280,launch,0
