index,time,kernel,dimension,blocksize,operation,cudagraph
0,10.6168,1,38400,38400,launch,0
1,10.5683,1,38400,38400,launch,0
2,10.7157,1,38400,38400,launch,0
3,10.4556,1,38400,38400,launch,0
4,10.6861,1,38400,38400,launch,0
5,9.99294,1,38400,38400,launch,0
6,10.7309,1,38400,38400,launch,0
7,10.6222,1,38400,38400,launch,0
8,10.4819,1,38400,38400,launch,0
9,10.828,1,38400,38400,launch,0
10,10.6395,1,38400,38400,launch,0
11,10.7681,1,38400,38400,launch,0
12,10.2033,1,38400,38400,launch,0
13,10.549,1,38400,38400,launch,0
14,10.9141,1,38400,38400,launch,0
15,10.946,1,38400,38400,launch,0
16,10.542,1,38400,38400,launch,0
17,9.18717,1,38400,38400,launch,0
18,10.2839,1,38400,38400,launch,0
19,10.6638,1,38400,38400,launch,0
20,10.6308,1,38400,38400,launch,0
21,10.9771,1,38400,38400,launch,0
22,10.6214,1,38400,38400,launch,0
23,10.9978,1,38400,38400,launch,0
24,10.5663,1,38400,38400,launch,0
25,10.6099,1,38400,38400,launch,0
26,10.9519,1,38400,38400,launch,0
27,10.6113,1,38400,38400,launch,0
28,10.5567,1,38400,38400,launch,0
29,10.9639,1,38400,38400,launch,0
30,10.6328,1,38400,38400,launch,0
31,8.42721,1,38400,38400,launch,0
32,10.9552,1,38400,38400,launch,0
33,10.9517,1,38400,38400,launch,0
34,10.5097,1,38400,38400,launch,0
35,10.927,1,38400,38400,launch,0
36,10.58,1,38400,38400,launch,0
37,10.9456,1,38400,38400,launch,0
38,10.5446,1,38400,38400,launch,0
39,10.5032,1,38400,38400,launch,0
40,10.9108,1,38400,38400,launch,0
41,10.5367,1,38400,38400,launch,0
42,9.35142,1,38400,38400,launch,0
43,10.5492,1,38400,38400,launch,0
44,10.5453,1,38400,38400,launch,0
45,10.5867,1,38400,38400,launch,0
46,9.85949,1,38400,38400,launch,0
47,10.9028,1,38400,38400,launch,0
48,10.4779,1,38400,38400,launch,0
49,10.5318,1,38400,38400,launch,0
50,10.1198,1,38400,38400,launch,0
51,10.1969,1,38400,38400,launch,0
52,10.8971,1,38400,38400,launch,0
53,10.5199,1,38400,38400,launch,0
54,10.1143,1,38400,38400,launch,0
55,8.26945,1,38400,38400,launch,0
56,10.1083,1,38400,38400,launch,0
57,7.90232,1,38400,38400,launch,0
58,10.6401,1,38400,38400,launch,0
59,10.4819,1,38400,38400,launch,0
60,10.6813,1,38400,38400,launch,0
61,10.8535,1,38400,38400,launch,0
62,10.4456,1,38400,38400,launch,0
63,10.4869,1,38400,38400,launch,0
64,9.45344,1,38400,38400,launch,0
65,10.5798,1,38400,38400,launch,0
66,10.8338,1,38400,38400,launch,0
67,10.8663,1,38400,38400,launch,0
68,10.833,1,38400,38400,launch,0
69,10.692,1,38400,38400,launch,0
70,10.7504,1,38400,38400,launch,0
71,10.6982,1,38400,38400,launch,0
72,10.8195,1,38400,38400,launch,0
73,10.4954,1,38400,38400,launch,0
74,10.8602,1,38400,38400,launch,0
75,10.7307,1,38400,38400,launch,0
76,10.6812,1,38400,38400,launch,0
77,10.6593,1,38400,38400,launch,0
78,10.7781,1,38400,38400,launch,0
79,10.8824,1,38400,38400,launch,0
80,10.8198,1,38400,38400,launch,0
81,10.8228,1,38400,38400,launch,0
82,8.98868,1,38400,38400,launch,0
83,10.8227,1,38400,38400,launch,0
84,10.8462,1,38400,38400,launch,0
85,10.8729,1,38400,38400,launch,0
86,10.8013,1,38400,38400,launch,0
87,10.692,1,38400,38400,launch,0
88,10.9004,1,38400,38400,launch,0
89,10.8331,1,38400,38400,launch,0
90,10.8106,1,38400,38400,launch,0
91,10.5713,1,38400,38400,launch,0
92,10.8869,1,38400,38400,launch,0
93,10.8987,1,38400,38400,launch,0
94,10.9017,1,38400,38400,launch,0
95,9.89664,1,38400,38400,launch,0
96,10.7775,1,38400,38400,launch,0
97,10.5002,1,38400,38400,launch,0
98,10.4351,1,38400,38400,launch,0
99,10.7102,1,38400,38400,launch,0
100,10.7536,1,38400,38400,launch,0
101,10.8983,1,38400,38400,launch,0
102,10.6748,1,38400,38400,launch,0
103,9.90761,1,38400,38400,launch,0
104,10.894,1,38400,38400,launch,0
105,10.674,1,38400,38400,launch,0
106,10.712,1,38400,38400,launch,0
107,10.8443,1,38400,38400,launch,0
108,10.6385,1,38400,38400,launch,0
109,10.825,1,38400,38400,launch,0
110,10.8114,1,38400,38400,launch,0
111,10.8616,1,38400,38400,launch,0
112,10.7347,1,38400,38400,launch,0
113,10.5721,1,38400,38400,launch,0
114,10.8883,1,38400,38400,launch,0
115,10.734,1,38400,38400,launch,0
116,10.8454,1,38400,38400,launch,0
117,10.2439,1,38400,38400,launch,0
118,10.4768,1,38400,38400,launch,0
119,10.7531,1,38400,38400,launch,0
120,10.9013,1,38400,38400,launch,0
121,10.4475,1,38400,38400,launch,0
122,10.6074,1,38400,38400,launch,0
123,10.8849,1,38400,38400,launch,0
124,10.6906,1,38400,38400,launch,0
125,10.7918,1,38400,38400,launch,0
126,10.7232,1,38400,38400,launch,0
127,7.89726,1,38400,38400,launch,0
128,9.51849,1,38400,38400,launch,0
129,10.8625,1,38400,38400,launch,0
130,10.7454,1,38400,38400,launch,0
131,10.8528,1,38400,38400,launch,0
132,10.8433,1,38400,38400,launch,0
133,10.7966,1,38400,38400,launch,0
134,10.8058,1,38400,38400,launch,0
135,10.894,1,38400,38400,launch,0
136,10.7156,1,38400,38400,launch,0
137,10.416,1,38400,38400,launch,0
138,10.8615,1,38400,38400,launch,0
139,10.7487,1,38400,38400,launch,0
140,10.8859,1,38400,38400,launch,0
141,10.6622,1,38400,38400,launch,0
142,10.7855,1,38400,38400,launch,0
143,10.6694,1,38400,38400,launch,0
144,10.8428,1,38400,38400,launch,0
145,10.8932,1,38400,38400,launch,0
146,10.7081,1,38400,38400,launch,0
147,10.8044,1,38400,38400,launch,0
148,10.8836,1,38400,38400,launch,0
149,10.7853,1,38400,38400,launch,0
150,10.8578,1,38400,38400,launch,0
151,10.7801,1,38400,38400,launch,0
152,10.8189,1,38400,38400,launch,0
153,10.8458,1,38400,38400,launch,0
154,10.8654,1,38400,38400,launch,0
155,10.8342,1,38400,38400,launch,0
156,10.8506,1,38400,38400,launch,0
157,10.8442,1,38400,38400,launch,0
158,10.8453,1,38400,38400,launch,0
159,10.8644,1,38400,38400,launch,0
160,10.757,1,38400,38400,launch,0
161,10.8531,1,38400,38400,launch,0
162,10.767,1,38400,38400,launch,0
163,10.859,1,38400,38400,launch,0
164,10.89,1,38400,38400,launch,0
165,10.6659,1,38400,38400,launch,0
166,10.8531,1,38400,38400,launch,0
167,10.6511,1,38400,38400,launch,0
168,10.8815,1,38400,38400,launch,0
169,10.6987,1,38400,38400,launch,0
170,10.7344,1,38400,38400,launch,0
171,10.8077,1,38400,38400,launch,0
172,10.8142,1,38400,38400,launch,0
