index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.00616125,1,3840,3840,launch,0
1,0.00606397,1,3840,3840,launch,0
2,0.00605605,1,3840,3840,launch,0
3,0.00613945,1,3840,3840,launch,0
4,0.00617587,1,3840,3840,launch,0
5,0.00617467,1,3840,3840,launch,0
6,0.00623515,1,3840,3840,launch,0
7,0.00668012,1,3840,3840,launch,0
8,0.00668106,1,3840,3840,launch,0
9,0.00668043,1,3840,3840,launch,0
10,0.00671882,1,3840,3840,launch,0
11,0.00676075,1,3840,3840,launch,0
12,0.00676018,1,3840,3840,launch,0
13,0.00675981,1,3840,3840,launch,0
14,0.0067593,1,3840,3840,launch,0
15,0.00675929,1,3840,3840,launch,0
16,0.00675959,1,3840,3840,launch,0
17,0.00675964,1,3840,3840,launch,0
18,0.00675978,1,3840,3840,launch,0
19,0.00675977,1,3840,3840,launch,0
20,0.00675969,1,3840,3840,launch,0
21,0.00675967,1,3840,3840,launch,0
22,0.00675947,1,3840,3840,launch,0
23,0.00676041,1,3840,3840,launch,0
24,0.00675981,1,3840,3840,launch,0
25,0.00676,1,3840,3840,launch,0
26,0.0067611,1,3840,3840,launch,0
27,0.00675995,1,3840,3840,launch,0
28,0.00675951,1,3840,3840,launch,0
29,0.0067594,1,3840,3840,launch,0
30,0.00675991,1,3840,3840,launch,0
31,0.00675973,1,3840,3840,launch,0
32,0.00675979,1,3840,3840,launch,0
33,0.00675948,1,3840,3840,launch,0
34,0.00675907,1,3840,3840,launch,0
35,0.00676037,1,3840,3840,launch,0
36,0.00675969,1,3840,3840,launch,0
37,0.00672686,1,3840,3840,launch,0
38,0.00668161,1,3840,3840,launch,0
39,0.00667993,1,3840,3840,launch,0
40,0.00667977,1,3840,3840,launch,0
41,0.00671467,1,3840,3840,launch,0
42,0.00675924,1,3840,3840,launch,0
43,0.00675938,1,3840,3840,launch,0
44,0.00675977,1,3840,3840,launch,0
45,0.00675977,1,3840,3840,launch,0
46,0.00675929,1,3840,3840,launch,0
47,0.00675914,1,3840,3840,launch,0
48,0.00675973,1,3840,3840,launch,0
49,0.00675968,1,3840,3840,launch,0
50,0.00675994,1,3840,3840,launch,0
51,0.00675997,1,3840,3840,launch,0
52,0.00675972,1,3840,3840,launch,0
53,0.00675973,1,3840,3840,launch,0
54,0.00675993,1,3840,3840,launch,0
55,0.00675947,1,3840,3840,launch,0
56,0.0067598,1,3840,3840,launch,0
57,0.00672942,1,3840,3840,launch,0
58,0.00668025,1,3840,3840,launch,0
59,0.00667975,1,3840,3840,launch,0
60,0.00668083,1,3840,3840,launch,0
61,0.00668086,1,3840,3840,launch,0
62,0.00668013,1,3840,3840,launch,0
63,0.0066802,1,3840,3840,launch,0
64,0.00668067,1,3840,3840,launch,0
65,0.00668042,1,3840,3840,launch,0
66,0.00667968,1,3840,3840,launch,0
67,0.00668018,1,3840,3840,launch,0
68,0.00668271,1,3840,3840,launch,0
69,0.00667984,1,3840,3840,launch,0
70,0.00668079,1,3840,3840,launch,0
71,0.00668011,1,3840,3840,launch,0
72,0.00669858,1,3840,3840,launch,0
73,0.00675979,1,3840,3840,launch,0
74,0.00675907,1,3840,3840,launch,0
75,0.00675975,1,3840,3840,launch,0
76,0.0067592,1,3840,3840,launch,0
77,0.00675943,1,3840,3840,launch,0
78,0.0067601,1,3840,3840,launch,0
79,0.00675957,1,3840,3840,launch,0
80,0.00675921,1,3840,3840,launch,0
81,0.00675925,1,3840,3840,launch,0
82,0.00676097,1,3840,3840,launch,0
