index,time,kernel,dimension,blocksize,operation,cudagraph
0,2.4505,9025,24320,256,launch,0
1,2.45868,9025,24320,256,launch,0
2,2.46452,9025,24320,256,launch,0
3,2.46713,9025,24320,256,launch,0
4,2.46828,9025,24320,256,launch,0
5,2.47294,9025,24320,256,launch,0
6,2.4719,9025,24320,256,launch,0
7,2.47809,9025,24320,256,launch,0
8,2.47759,9025,24320,256,launch,0
9,2.48131,9025,24320,256,launch,0
10,2.47939,9025,24320,256,launch,0
11,2.48238,9025,24320,256,launch,0
12,2.48266,9025,24320,256,launch,0
13,2.48577,9025,24320,256,launch,0
14,2.48405,9025,24320,256,launch,0
15,2.48727,9025,24320,256,launch,0
16,2.48793,9025,24320,256,launch,0
17,2.48691,9025,24320,256,launch,0
18,2.48971,9025,24320,256,launch,0
19,2.49127,9025,24320,256,launch,0
20,2.49556,9025,24320,256,launch,0
21,2.49505,9025,24320,256,launch,0
22,2.49603,9025,24320,256,launch,0
23,2.49753,9025,24320,256,launch,0
24,2.49701,9025,24320,256,launch,0
25,2.4992,9025,24320,256,launch,0
26,2.49944,9025,24320,256,launch,0
27,2.4996,9025,24320,256,launch,0
28,2.49987,9025,24320,256,launch,0
29,2.50005,9025,24320,256,launch,0
30,2.50021,9025,24320,256,launch,0
31,2.50388,9025,24320,256,launch,0
32,2.50173,9025,24320,256,launch,0
33,2.50528,9025,24320,256,launch,0
34,2.50169,9025,24320,256,launch,0
35,2.50588,9025,24320,256,launch,0
36,2.50226,9025,24320,256,launch,0
37,2.50578,9025,24320,256,launch,0
38,2.50333,9025,24320,256,launch,0
39,2.50463,9025,24320,256,launch,0
40,2.50339,9025,24320,256,launch,0
41,2.50203,9025,24320,256,launch,0
42,2.50541,9025,24320,256,launch,0
43,2.50373,9025,24320,256,launch,0
44,2.50396,9025,24320,256,launch,0
45,2.50605,9025,24320,256,launch,0
46,2.50278,9025,24320,256,launch,0
47,2.5056,9025,24320,256,launch,0
48,2.50342,9025,24320,256,launch,0
49,2.5049,9025,24320,256,launch,0
50,2.50409,9025,24320,256,launch,0
51,2.5059,9025,24320,256,launch,0
52,2.50408,9025,24320,256,launch,0
53,2.50425,9025,24320,256,launch,0
54,2.50683,9025,24320,256,launch,0
55,2.50451,9025,24320,256,launch,0
56,2.50514,9025,24320,256,launch,0
57,2.50403,9025,24320,256,launch,0
58,2.50507,9025,24320,256,launch,0
59,2.50273,9025,24320,256,launch,0
60,2.50671,9025,24320,256,launch,0
61,2.50346,9025,24320,256,launch,0
62,2.50594,9025,24320,256,launch,0
63,2.50523,9025,24320,256,launch,0
64,2.5035,9025,24320,256,launch,0
65,2.50585,9025,24320,256,launch,0
66,2.50364,9025,24320,256,launch,0
67,2.50578,9025,24320,256,launch,0
68,2.50341,9025,24320,256,launch,0
69,2.50423,9025,24320,256,launch,0
70,2.50644,9025,24320,256,launch,0
71,2.50308,9025,24320,256,launch,0
72,2.50411,9025,24320,256,launch,0
73,2.50357,9025,24320,256,launch,0
74,2.50259,9025,24320,256,launch,0
75,2.50144,9025,24320,256,launch,0
76,2.50118,9025,24320,256,launch,0
77,2.50348,9025,24320,256,launch,0
78,2.50108,9025,24320,256,launch,0
79,2.50456,9025,24320,256,launch,0
80,2.50043,9025,24320,256,launch,0
81,2.50253,9025,24320,256,launch,0
82,2.50251,9025,24320,256,launch,0
83,2.50054,9025,24320,256,launch,0
84,2.49984,9025,24320,256,launch,0
85,2.49977,9025,24320,256,launch,0
86,2.5003,9025,24320,256,launch,0
87,2.5003,9025,24320,256,launch,0
88,2.50013,9025,24320,256,launch,0
89,2.50016,9025,24320,256,launch,0
90,2.49976,9025,24320,256,launch,0
91,2.50039,9025,24320,256,launch,0
92,2.50009,9025,24320,256,launch,0
93,2.50034,9025,24320,256,launch,0
94,2.49975,9025,24320,256,launch,0
95,2.50027,9025,24320,256,launch,0
96,2.4999,9025,24320,256,launch,0
97,2.49989,9025,24320,256,launch,0
98,2.49601,9025,24320,256,launch,0
99,2.49598,9025,24320,256,launch,0
100,2.49732,9025,24320,256,launch,0
101,2.4936,9025,24320,256,launch,0
102,2.5007,9025,24320,256,launch,0
103,2.49596,9025,24320,256,launch,0
104,2.49907,9025,24320,256,launch,0
105,2.49482,9025,24320,256,launch,0
106,2.49581,9025,24320,256,launch,0
107,2.49705,9025,24320,256,launch,0
108,2.49908,9025,24320,256,launch,0
109,2.49686,9025,24320,256,launch,0
110,2.4938,9025,24320,256,launch,0
111,2.4986,9025,24320,256,launch,0
112,2.49679,9025,24320,256,launch,0
113,2.49895,9025,24320,256,launch,0
114,2.49524,9025,24320,256,launch,0
115,2.49755,9025,24320,256,launch,0
116,2.49495,9025,24320,256,launch,0
117,2.49697,9025,24320,256,launch,0
118,2.49608,9025,24320,256,launch,0
119,2.49538,9025,24320,256,launch,0
120,2.49341,9025,24320,256,launch,0
121,2.49618,9025,24320,256,launch,0
122,2.49562,9025,24320,256,launch,0
123,2.49629,9025,24320,256,launch,0
124,2.49568,9025,24320,256,launch,0
125,2.49347,9025,24320,256,launch,0
126,2.49803,9025,24320,256,launch,0
127,2.49457,9025,24320,256,launch,0
128,2.49363,9025,24320,256,launch,0
129,2.49402,9025,24320,256,launch,0
130,2.49366,9025,24320,256,launch,0
131,2.49633,9025,24320,256,launch,0
132,2.49697,9025,24320,256,launch,0
133,2.4958,9025,24320,256,launch,0
134,2.49739,9025,24320,256,launch,0
135,2.49371,9025,24320,256,launch,0
136,2.49445,9025,24320,256,launch,0
137,2.49331,9025,24320,256,launch,0
138,2.49682,9025,24320,256,launch,0
139,2.49574,9025,24320,256,launch,0
140,2.4947,9025,24320,256,launch,0
141,2.49447,9025,24320,256,launch,0
142,2.49843,9025,24320,256,launch,0
143,2.49166,9025,24320,256,launch,0
144,2.49659,9025,24320,256,launch,0
145,2.49741,9025,24320,256,launch,0
146,2.49464,9025,24320,256,launch,0
147,2.49581,9025,24320,256,launch,0
148,2.4942,9025,24320,256,launch,0
149,2.4957,9025,24320,256,launch,0
150,2.49525,9025,24320,256,launch,0
151,2.49553,9025,24320,256,launch,0
152,2.49565,9025,24320,256,launch,0
153,2.49955,9025,24320,256,launch,0
154,2.49564,9025,24320,256,launch,0
155,2.49602,9025,24320,256,launch,0
156,2.49346,9025,24320,256,launch,0
157,2.4951,9025,24320,256,launch,0
158,2.49531,9025,24320,256,launch,0
159,2.49364,9025,24320,256,launch,0
160,2.49306,9025,24320,256,launch,0
161,2.49457,9025,24320,256,launch,0
162,2.49256,9025,24320,256,launch,0
163,2.49441,9025,24320,256,launch,0
164,2.49531,9025,24320,256,launch,0
165,2.49813,9025,24320,256,launch,0
166,2.49679,9025,24320,256,launch,0
167,2.49668,9025,24320,256,launch,0
168,2.49309,9025,24320,256,launch,0
169,2.49465,9025,24320,256,launch,0
170,2.49737,9025,24320,256,launch,0
171,2.49679,9025,24320,256,launch,0
172,2.49623,9025,24320,256,launch,0
173,2.49426,9025,24320,256,launch,0
174,2.49528,9025,24320,256,launch,0
175,2.49629,9025,24320,256,launch,0
176,2.49631,9025,24320,256,launch,0
177,2.4976,9025,24320,256,launch,0
178,2.49438,9025,24320,256,launch,0
179,2.49672,9025,24320,256,launch,0
180,2.49577,9025,24320,256,launch,0
181,2.49746,9025,24320,256,launch,0
182,2.49507,9025,24320,256,launch,0
183,2.49398,9025,24320,256,launch,0
184,2.49635,9025,24320,256,launch,0
185,2.49799,9025,24320,256,launch,0
186,2.49197,9025,24320,256,launch,0
187,2.49551,9025,24320,256,launch,0
188,2.4925,9025,24320,256,launch,0
189,2.4995,9025,24320,256,launch,0
190,2.49556,9025,24320,256,launch,0
191,2.4958,9025,24320,256,launch,0
192,2.49421,9025,24320,256,launch,0
193,2.49555,9025,24320,256,launch,0
194,2.49649,9025,24320,256,launch,0
195,2.49383,9025,24320,256,launch,0
196,2.49559,9025,24320,256,launch,0
197,2.49498,9025,24320,256,launch,0
198,2.498,9025,24320,256,launch,0
199,2.49519,9025,24320,256,launch,0
