index,time,kernel,dimension,blocksize,operation,cudagraph
0,2.84058,121,28160,2560,launch,0
1,2.86333,121,28160,2560,launch,0
2,2.86805,121,28160,2560,launch,0
3,2.8727,121,28160,2560,launch,0
4,2.87976,121,28160,2560,launch,0
5,2.8793,121,28160,2560,launch,0
6,2.88552,121,28160,2560,launch,0
7,2.89084,121,28160,2560,launch,0
8,2.88749,121,28160,2560,launch,0
9,2.89422,121,28160,2560,launch,0
10,2.89733,121,28160,2560,launch,0
11,2.89612,121,28160,2560,launch,0
12,2.89675,121,28160,2560,launch,0
13,2.90346,121,28160,2560,launch,0
14,2.89942,121,28160,2560,launch,0
15,2.90604,121,28160,2560,launch,0
16,2.90528,121,28160,2560,launch,0
17,2.907,121,28160,2560,launch,0
18,2.90756,121,28160,2560,launch,0
19,2.91428,121,28160,2560,launch,0
20,2.91556,121,28160,2560,launch,0
21,2.91456,121,28160,2560,launch,0
22,2.92172,121,28160,2560,launch,0
23,2.91742,121,28160,2560,launch,0
24,2.91776,121,28160,2560,launch,0
25,2.91966,121,28160,2560,launch,0
26,2.9226,121,28160,2560,launch,0
27,2.91891,121,28160,2560,launch,0
28,2.92096,121,28160,2560,launch,0
29,2.9235,121,28160,2560,launch,0
30,2.92086,121,28160,2560,launch,0
31,2.92371,121,28160,2560,launch,0
32,2.9267,121,28160,2560,launch,0
33,2.92508,121,28160,2560,launch,0
34,2.92696,121,28160,2560,launch,0
35,2.92689,121,28160,2560,launch,0
36,2.92435,121,28160,2560,launch,0
37,2.93092,121,28160,2560,launch,0
38,2.93033,121,28160,2560,launch,0
39,2.92404,121,28160,2560,launch,0
40,2.93022,121,28160,2560,launch,0
41,2.92585,121,28160,2560,launch,0
42,2.92271,121,28160,2560,launch,0
43,2.92847,121,28160,2560,launch,0
44,2.92954,121,28160,2560,launch,0
45,2.92633,121,28160,2560,launch,0
46,2.92439,121,28160,2560,launch,0
47,2.925,121,28160,2560,launch,0
48,2.92819,121,28160,2560,launch,0
49,2.92588,121,28160,2560,launch,0
50,2.92588,121,28160,2560,launch,0
51,2.93151,121,28160,2560,launch,0
52,2.92682,121,28160,2560,launch,0
53,2.92862,121,28160,2560,launch,0
54,2.92565,121,28160,2560,launch,0
55,2.92768,121,28160,2560,launch,0
56,2.92731,121,28160,2560,launch,0
57,2.92712,121,28160,2560,launch,0
58,2.92408,121,28160,2560,launch,0
59,2.92427,121,28160,2560,launch,0
60,2.92588,121,28160,2560,launch,0
61,2.92743,121,28160,2560,launch,0
62,2.92626,121,28160,2560,launch,0
63,2.92218,121,28160,2560,launch,0
64,2.92393,121,28160,2560,launch,0
65,2.92782,121,28160,2560,launch,0
66,2.92949,121,28160,2560,launch,0
67,2.92907,121,28160,2560,launch,0
68,2.92483,121,28160,2560,launch,0
69,2.92641,121,28160,2560,launch,0
70,2.92472,121,28160,2560,launch,0
71,2.9276,121,28160,2560,launch,0
72,2.92161,121,28160,2560,launch,0
73,2.9209,121,28160,2560,launch,0
74,2.91917,121,28160,2560,launch,0
75,2.93043,121,28160,2560,launch,0
76,2.9265,121,28160,2560,launch,0
77,2.92827,121,28160,2560,launch,0
78,2.92364,121,28160,2560,launch,0
79,2.92603,121,28160,2560,launch,0
80,2.92665,121,28160,2560,launch,0
81,2.92406,121,28160,2560,launch,0
82,2.92405,121,28160,2560,launch,0
83,2.92539,121,28160,2560,launch,0
84,2.92662,121,28160,2560,launch,0
85,2.92258,121,28160,2560,launch,0
86,2.92682,121,28160,2560,launch,0
87,2.92264,121,28160,2560,launch,0
88,2.926,121,28160,2560,launch,0
89,2.92363,121,28160,2560,launch,0
90,2.92462,121,28160,2560,launch,0
91,2.92392,121,28160,2560,launch,0
92,2.92284,121,28160,2560,launch,0
93,2.92544,121,28160,2560,launch,0
94,2.9212,121,28160,2560,launch,0
95,2.92096,121,28160,2560,launch,0
96,2.9191,121,28160,2560,launch,0
97,2.92045,121,28160,2560,launch,0
98,2.92586,121,28160,2560,launch,0
99,2.92113,121,28160,2560,launch,0
100,2.92555,121,28160,2560,launch,0
101,2.92251,121,28160,2560,launch,0
102,2.92065,121,28160,2560,launch,0
103,2.91985,121,28160,2560,launch,0
104,2.92172,121,28160,2560,launch,0
105,2.92261,121,28160,2560,launch,0
106,2.92133,121,28160,2560,launch,0
107,2.92128,121,28160,2560,launch,0
108,2.91778,121,28160,2560,launch,0
109,2.91909,121,28160,2560,launch,0
110,2.9206,121,28160,2560,launch,0
111,2.9199,121,28160,2560,launch,0
112,2.91941,121,28160,2560,launch,0
113,2.91916,121,28160,2560,launch,0
114,2.92257,121,28160,2560,launch,0
115,2.9209,121,28160,2560,launch,0
116,2.92265,121,28160,2560,launch,0
117,2.92282,121,28160,2560,launch,0
118,2.91856,121,28160,2560,launch,0
119,2.9183,121,28160,2560,launch,0
