index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,6.77304,1,33280,33280,launch,0
1,6.74775,1,33280,33280,launch,0
2,6.76577,1,33280,33280,launch,0
3,6.45362,1,33280,33280,launch,0
4,6.55449,1,33280,33280,launch,0
5,6.56261,1,33280,33280,launch,0
6,6.55833,1,33280,33280,launch,0
7,6.10007,1,33280,33280,launch,0
8,6.52708,1,33280,33280,launch,0
9,6.09219,1,33280,33280,launch,0
10,6.82293,1,33280,33280,launch,0
11,6.65731,1,33280,33280,launch,0
12,6.86812,1,33280,33280,launch,0
13,6.91545,1,33280,33280,launch,0
14,6.49323,1,33280,33280,launch,0
15,6.70547,1,33280,33280,launch,0
16,6.62527,1,33280,33280,launch,0
17,6.15036,1,33280,33280,launch,0
18,5.84703,1,33280,33280,launch,0
19,6.33089,1,33280,33280,launch,0
20,6.62207,1,33280,33280,launch,0
21,6.61652,1,33280,33280,launch,0
22,6.61765,1,33280,33280,launch,0
23,6.0031,1,33280,33280,launch,0
24,5.17594,1,33280,33280,launch,0
25,6.82105,1,33280,33280,launch,0
26,6.69254,1,33280,33280,launch,0
27,6.63225,1,33280,33280,launch,0
28,6.94114,1,33280,33280,launch,0
29,6.63651,1,33280,33280,launch,0
30,6.24178,1,33280,33280,launch,0
31,6.94382,1,33280,33280,launch,0
32,6.72767,1,33280,33280,launch,0
33,6.63634,1,33280,33280,launch,0
34,6.63387,1,33280,33280,launch,0
35,6.63513,1,33280,33280,launch,0
36,5.28929,1,33280,33280,launch,0
37,6.64565,1,33280,33280,launch,0
38,5.67383,1,33280,33280,launch,0
39,6.66174,1,33280,33280,launch,0
40,6.98778,1,33280,33280,launch,0
41,6.36994,1,33280,33280,launch,0
42,6.623,1,33280,33280,launch,0
43,6.61215,1,33280,33280,launch,0
44,5.63193,1,33280,33280,launch,0
45,6.67175,1,33280,33280,launch,0
46,5.85441,1,33280,33280,launch,0
47,5.16981,1,33280,33280,launch,0
48,5.61874,1,33280,33280,launch,0
49,6.662,1,33280,33280,launch,0
50,6.3064,1,33280,33280,launch,0
51,6.24947,1,33280,33280,launch,0
52,6.88864,1,33280,33280,launch,0
53,5.16638,1,33280,33280,launch,0
54,6.78177,1,33280,33280,launch,0
55,6.65938,1,33280,33280,launch,0
56,6.92838,1,33280,33280,launch,0
57,5.16474,1,33280,33280,launch,0
58,6.7715,1,33280,33280,launch,0
59,6.73718,1,33280,33280,launch,0
60,6.75737,1,33280,33280,launch,0
61,6.82948,1,33280,33280,launch,0
62,6.76819,1,33280,33280,launch,0
63,6.76518,1,33280,33280,launch,0
64,6.91469,1,33280,33280,launch,0
65,6.62057,1,33280,33280,launch,0
66,6.96361,1,33280,33280,launch,0
67,6.73392,1,33280,33280,launch,0
68,6.66497,1,33280,33280,launch,0
69,6.78196,1,33280,33280,launch,0
70,6.88109,1,33280,33280,launch,0
71,6.81741,1,33280,33280,launch,0
72,6.95756,1,33280,33280,launch,0
73,6.85865,1,33280,33280,launch,0
74,6.792,1,33280,33280,launch,0
75,6.91748,1,33280,33280,launch,0
76,6.92905,1,33280,33280,launch,0
77,6.60637,1,33280,33280,launch,0
78,6.90896,1,33280,33280,launch,0
79,6.89175,1,33280,33280,launch,0
80,6.86282,1,33280,33280,launch,0
81,6.92199,1,33280,33280,launch,0
82,6.83716,1,33280,33280,launch,0
83,5.21455,1,33280,33280,launch,0
84,6.86868,1,33280,33280,launch,0
85,6.84028,1,33280,33280,launch,0
86,6.90551,1,33280,33280,launch,0
87,6.88417,1,33280,33280,launch,0
88,6.65696,1,33280,33280,launch,0
89,6.85972,1,33280,33280,launch,0
90,6.84266,1,33280,33280,launch,0
91,6.65748,1,33280,33280,launch,0
92,6.92114,1,33280,33280,launch,0
93,6.95579,1,33280,33280,launch,0
94,6.86185,1,33280,33280,launch,0
95,5.16106,1,33280,33280,launch,0
96,6.32151,1,33280,33280,launch,0
97,6.40058,1,33280,33280,launch,0
98,6.64521,1,33280,33280,launch,0
99,6.80641,1,33280,33280,launch,0
100,6.83288,1,33280,33280,launch,0
101,6.74471,1,33280,33280,launch,0
102,6.8358,1,33280,33280,launch,0
103,6.89602,1,33280,33280,launch,0
104,6.85976,1,33280,33280,launch,0
105,6.95936,1,33280,33280,launch,0
106,6.83561,1,33280,33280,launch,0
107,6.95311,1,33280,33280,launch,0
108,6.91898,1,33280,33280,launch,0
109,6.62213,1,33280,33280,launch,0
110,6.80861,1,33280,33280,launch,0
111,6.29125,1,33280,33280,launch,0
112,6.94892,1,33280,33280,launch,0
113,6.95007,1,33280,33280,launch,0
114,6.9492,1,33280,33280,launch,0
115,6.9443,1,33280,33280,launch,0
116,6.91496,1,33280,33280,launch,0
117,6.83954,1,33280,33280,launch,0
118,6.46662,1,33280,33280,launch,0
119,6.90647,1,33280,33280,launch,0
120,6.784,1,33280,33280,launch,0
121,6.90803,1,33280,33280,launch,0
122,6.89249,1,33280,33280,launch,0
123,6.91069,1,33280,33280,launch,0
124,6.85929,1,33280,33280,launch,0
125,6.9221,1,33280,33280,launch,0
126,6.88434,1,33280,33280,launch,0
127,6.75719,1,33280,33280,launch,0
128,6.82136,1,33280,33280,launch,0
129,6.90196,1,33280,33280,launch,0
130,6.82004,1,33280,33280,launch,0
131,6.95153,1,33280,33280,launch,0
132,6.75631,1,33280,33280,launch,0
133,6.9167,1,33280,33280,launch,0
134,6.91238,1,33280,33280,launch,0
135,6.90077,1,33280,33280,launch,0
136,6.95056,1,33280,33280,launch,0
137,6.95758,1,33280,33280,launch,0
138,6.74258,1,33280,33280,launch,0
139,6.84801,1,33280,33280,launch,0
140,6.89188,1,33280,33280,launch,0
141,6.93529,1,33280,33280,launch,0
142,6.90833,1,33280,33280,launch,0
143,6.92191,1,33280,33280,launch,0
144,6.85977,1,33280,33280,launch,0
145,6.8954,1,33280,33280,launch,0
146,6.8967,1,33280,33280,launch,0
147,6.85231,1,33280,33280,launch,0
148,6.88526,1,33280,33280,launch,0
149,6.90256,1,33280,33280,launch,0
150,6.88784,1,33280,33280,launch,0
151,6.90093,1,33280,33280,launch,0
152,6.88605,1,33280,33280,launch,0
153,6.8565,1,33280,33280,launch,0
154,6.90743,1,33280,33280,launch,0
155,6.60028,1,33280,33280,launch,0
156,6.84789,1,33280,33280,launch,0
157,6.78868,1,33280,33280,launch,0
158,6.89312,1,33280,33280,launch,0
159,6.58503,1,33280,33280,launch,0
160,6.73969,1,33280,33280,launch,0
161,6.92517,1,33280,33280,launch,0
162,6.95248,1,33280,33280,launch,0
163,6.84651,1,33280,33280,launch,0
164,6.8243,1,33280,33280,launch,0
165,6.85754,1,33280,33280,launch,0
166,6.87014,1,33280,33280,launch,0
167,6.82032,1,33280,33280,launch,0
168,6.90589,1,33280,33280,launch,0
169,6.90254,1,33280,33280,launch,0
170,6.91437,1,33280,33280,launch,0
171,6.77729,1,33280,33280,launch,0
172,6.91831,1,33280,33280,launch,0
173,6.87627,1,33280,33280,launch,0
174,6.91484,1,33280,33280,launch,0
175,6.83767,1,33280,33280,launch,0
176,6.93772,1,33280,33280,launch,0
177,6.79227,1,33280,33280,launch,0
178,6.9258,1,33280,33280,launch,0
179,6.94617,1,33280,33280,launch,0
180,6.7308,1,33280,33280,launch,0
181,6.9452,1,33280,33280,launch,0
182,6.90828,1,33280,33280,launch,0
183,6.89329,1,33280,33280,launch,0
184,6.80557,1,33280,33280,launch,0
185,6.85302,1,33280,33280,launch,0
186,6.5395,1,33280,33280,launch,0
187,6.89516,1,33280,33280,launch,0
188,6.91478,1,33280,33280,launch,0
189,6.90069,1,33280,33280,launch,0
190,6.88889,1,33280,33280,launch,0
191,6.90024,1,33280,33280,launch,0
192,6.88774,1,33280,33280,launch,0
193,6.90097,1,33280,33280,launch,0
194,6.86593,1,33280,33280,launch,0
195,6.90841,1,33280,33280,launch,0
196,6.86694,1,33280,33280,launch,0
197,6.71544,1,33280,33280,launch,0
198,6.81491,1,33280,33280,launch,0
199,6.83931,1,33280,33280,launch,0
