index,time,kernel,dimension,blocksize,operation,cudagraph
0,1.21906,3600,19200,320,launch,0
1,1.22619,3600,19200,320,launch,0
2,1.22811,3600,19200,320,launch,0
3,1.23221,3600,19200,320,launch,0
4,1.23135,3600,19200,320,launch,0
5,1.23344,3600,19200,320,launch,0
6,1.23237,3600,19200,320,launch,0
7,1.2334,3600,19200,320,launch,0
8,1.23231,3600,19200,320,launch,0
9,1.2323,3600,19200,320,launch,0
10,1.23563,3600,19200,320,launch,0
11,1.23327,3600,19200,320,launch,0
12,1.23361,3600,19200,320,launch,0
13,1.23627,3600,19200,320,launch,0
14,1.23706,3600,19200,320,launch,0
15,1.23521,3600,19200,320,launch,0
16,1.23477,3600,19200,320,launch,0
17,1.23686,3600,19200,320,launch,0
18,1.23776,3600,19200,320,launch,0
19,1.23851,3600,19200,320,launch,0
20,1.23676,3600,19200,320,launch,0
21,1.23713,3600,19200,320,launch,0
22,1.23742,3600,19200,320,launch,0
23,1.23896,3600,19200,320,launch,0
24,1.23911,3600,19200,320,launch,0
25,1.23941,3600,19200,320,launch,0
26,1.23898,3600,19200,320,launch,0
27,1.23925,3600,19200,320,launch,0
28,1.2402,3600,19200,320,launch,0
29,1.23947,3600,19200,320,launch,0
30,1.23871,3600,19200,320,launch,0
31,1.24022,3600,19200,320,launch,0
32,1.24098,3600,19200,320,launch,0
33,1.23939,3600,19200,320,launch,0
34,1.24065,3600,19200,320,launch,0
35,1.2405,3600,19200,320,launch,0
36,1.24061,3600,19200,320,launch,0
37,1.24131,3600,19200,320,launch,0
38,1.24024,3600,19200,320,launch,0
39,1.24144,3600,19200,320,launch,0
40,1.24141,3600,19200,320,launch,0
41,1.24121,3600,19200,320,launch,0
42,1.24118,3600,19200,320,launch,0
43,1.24142,3600,19200,320,launch,0
44,1.24206,3600,19200,320,launch,0
45,1.24178,3600,19200,320,launch,0
46,1.24264,3600,19200,320,launch,0
47,1.24286,3600,19200,320,launch,0
48,1.24119,3600,19200,320,launch,0
49,1.24193,3600,19200,320,launch,0
50,1.24209,3600,19200,320,launch,0
51,1.24271,3600,19200,320,launch,0
