index,time,kernel,dimension,blocksize,operation,cudagraph,
0,0.142134,4,10240,5120,launch,1
1,0.130941,4,10240,5120,launch,1
2,0.129993,4,10240,5120,launch,1
3,0.130003,4,10240,5120,launch,1
4,0.129981,4,10240,5120,launch,1
5,0.130017,4,10240,5120,launch,1
6,0.129998,4,10240,5120,launch,1
7,0.131397,4,10240,5120,launch,1
8,0.134269,4,10240,5120,launch,1
9,0.131413,4,10240,5120,launch,1
10,0.129943,4,10240,5120,launch,1
11,0.132029,4,10240,5120,launch,1
12,0.130359,4,10240,5120,launch,1
13,0.129978,4,10240,5120,launch,1
14,0.130099,4,10240,5120,launch,1
15,0.133319,4,10240,5120,launch,1
16,0.133037,4,10240,5120,launch,1
17,0.131366,4,10240,5120,launch,1
18,0.130933,4,10240,5120,launch,1
19,0.130761,4,10240,5120,launch,1
20,0.131938,4,10240,5120,launch,1
21,0.130572,4,10240,5120,launch,1
22,0.130179,4,10240,5120,launch,1
23,0.131656,4,10240,5120,launch,1
24,0.13164,4,10240,5120,launch,1
25,0.131633,4,10240,5120,launch,1
26,0.131648,4,10240,5120,launch,1
27,0.130898,4,10240,5120,launch,1
28,0.131651,4,10240,5120,launch,1
29,0.130026,4,10240,5120,launch,1
30,0.13125,4,10240,5120,launch,1
31,0.131653,4,10240,5120,launch,1
32,0.131645,4,10240,5120,launch,1
33,0.131612,4,10240,5120,launch,1
34,0.131637,4,10240,5120,launch,1
35,0.131631,4,10240,5120,launch,1
36,0.130089,4,10240,5120,launch,1
37,0.13091,4,10240,5120,launch,1
38,0.131646,4,10240,5120,launch,1
39,0.13164,4,10240,5120,launch,1
40,0.131698,4,10240,5120,launch,1
41,0.131656,4,10240,5120,launch,1
42,0.131669,4,10240,5120,launch,1
43,0.131416,4,10240,5120,launch,1
44,0.130014,4,10240,5120,launch,1
45,0.131299,4,10240,5120,launch,1
46,0.13168,4,10240,5120,launch,1
47,0.131686,4,10240,5120,launch,1
48,0.131661,4,10240,5120,launch,1
49,0.131663,4,10240,5120,launch,1
50,0.131689,4,10240,5120,launch,1
51,0.130588,4,10240,5120,launch,1
52,0.131486,4,10240,5120,launch,1
53,0.131187,4,10240,5120,launch,1
54,0.131682,4,10240,5120,launch,1
55,0.131647,4,10240,5120,launch,1
56,0.131651,4,10240,5120,launch,1
57,0.131658,4,10240,5120,launch,1
58,0.13166,4,10240,5120,launch,1
59,0.130874,4,10240,5120,launch,1
60,0.131681,4,10240,5120,launch,1
61,0.130908,4,10240,5120,launch,1
62,0.131671,4,10240,5120,launch,1
63,0.131644,4,10240,5120,launch,1
64,0.131647,4,10240,5120,launch,1
65,0.131666,4,10240,5120,launch,1
66,0.131684,4,10240,5120,launch,1
67,0.131662,4,10240,5120,launch,1
68,0.130589,4,10240,5120,launch,1
69,0.131492,4,10240,5120,launch,1
70,0.131665,4,10240,5120,launch,1
71,0.131626,4,10240,5120,launch,1
72,0.131689,4,10240,5120,launch,1
73,0.131658,4,10240,5120,launch,1
74,0.131647,4,10240,5120,launch,1
75,0.131625,4,10240,5120,launch,1
76,0.130585,4,10240,5120,launch,1
77,0.132463,4,10240,5120,launch,1
78,0.132048,4,10240,5120,launch,1
79,0.133487,4,10240,5120,launch,1
80,0.131633,4,10240,5120,launch,1
81,0.131662,4,10240,5120,launch,1
82,0.131697,4,10240,5120,launch,1
83,0.130997,4,10240,5120,launch,1
84,0.132426,4,10240,5120,launch,1
85,0.130989,4,10240,5120,launch,1
86,0.132177,4,10240,5120,launch,1
87,0.131588,4,10240,5120,launch,1
88,0.131749,4,10240,5120,launch,1
89,0.131649,4,10240,5120,launch,1
90,0.13164,4,10240,5120,launch,1
91,0.131673,4,10240,5120,launch,1
92,0.131645,4,10240,5120,launch,1
93,0.131668,4,10240,5120,launch,1
94,0.131699,4,10240,5120,launch,1
95,0.131675,4,10240,5120,launch,1
96,0.131669,4,10240,5120,launch,1
97,0.13168,4,10240,5120,launch,1
98,0.131687,4,10240,5120,launch,1
99,0.13169,4,10240,5120,launch,1
100,0.131688,4,10240,5120,launch,1
