time,kernel,dimension,blocksize,operation,
0,0.913586,3600,19200,1280,launch,1
1,0.919041,3600,19200,1280,launch,1
2,0.92174,3600,19200,1280,launch,1
3,0.923302,3600,19200,1280,launch,1
4,0.922177,3600,19200,1280,launch,1
5,0.923616,3600,19200,1280,launch,1
6,0.924217,3600,19200,1280,launch,1
7,0.922128,3600,19200,1280,launch,1
8,0.923087,3600,19200,1280,launch,1
9,0.924544,3600,19200,1280,launch,1
10,0.925663,3600,19200,1280,launch,1
11,0.923591,3600,19200,1280,launch,1
12,0.923835,3600,19200,1280,launch,1
13,0.923721,3600,19200,1280,launch,1
14,0.9265,3600,19200,1280,launch,1
15,0.926083,3600,19200,1280,launch,1
16,0.923692,3600,19200,1280,launch,1
17,0.92583,3600,19200,1280,launch,1
18,0.925638,3600,19200,1280,launch,1
19,0.925744,3600,19200,1280,launch,1
20,0.921267,3600,19200,1280,launch,1
21,0.926583,3600,19200,1280,launch,1
22,0.926514,3600,19200,1280,launch,1
23,0.927253,3600,19200,1280,launch,1
24,0.92742,3600,19200,1280,launch,1
25,0.926354,3600,19200,1280,launch,1
26,0.927667,3600,19200,1280,launch,1
27,0.92738,3600,19200,1280,launch,1
28,0.927243,3600,19200,1280,launch,1
29,0.926207,3600,19200,1280,launch,1
30,0.927091,3600,19200,1280,launch,1
31,0.926766,3600,19200,1280,launch,1
32,0.92697,3600,19200,1280,launch,1
33,0.927799,3600,19200,1280,launch,1
34,0.92709,3600,19200,1280,launch,1
35,0.92844,3600,19200,1280,launch,1
36,0.926301,3600,19200,1280,launch,1
37,0.924886,3600,19200,1280,launch,1
38,0.924842,3600,19200,1280,launch,1
39,0.924335,3600,19200,1280,launch,1
40,0.92059,3600,19200,1280,launch,1
41,0.92535,3600,19200,1280,launch,1
42,0.924369,3600,19200,1280,launch,1
43,0.924358,3600,19200,1280,launch,1
44,0.924616,3600,19200,1280,launch,1
45,0.924718,3600,19200,1280,launch,1
46,0.924927,3600,19200,1280,launch,1
47,0.924895,3600,19200,1280,launch,1
48,0.924857,3600,19200,1280,launch,1
49,0.924892,3600,19200,1280,launch,1
50,0.924903,3600,19200,1280,launch,1
51,0.924901,3600,19200,1280,launch,1
52,0.92492,3600,19200,1280,launch,1
53,0.924908,3600,19200,1280,launch,1
54,0.924918,3600,19200,1280,launch,1
55,0.924903,3600,19200,1280,launch,1
56,0.924931,3600,19200,1280,launch,1
57,0.924865,3600,19200,1280,launch,1
58,0.92595,3600,19200,1280,launch,1
59,0.924381,3600,19200,1280,launch,1
60,0.920742,3600,19200,1280,launch,1
61,0.925347,3600,19200,1280,launch,1
62,0.924854,3600,19200,1280,launch,1
63,0.924855,3600,19200,1280,launch,1
64,0.924912,3600,19200,1280,launch,1
65,0.924901,3600,19200,1280,launch,1
66,0.924859,3600,19200,1280,launch,1
67,0.92491,3600,19200,1280,launch,1
68,0.924907,3600,19200,1280,launch,1
69,0.924885,3600,19200,1280,launch,1
70,0.924897,3600,19200,1280,launch,1
71,0.92494,3600,19200,1280,launch,1
72,0.924912,3600,19200,1280,launch,1
73,0.924873,3600,19200,1280,launch,1
74,0.924876,3600,19200,1280,launch,1
75,0.924903,3600,19200,1280,launch,1
76,0.924881,3600,19200,1280,launch,1
77,0.924902,3600,19200,1280,launch,1
78,0.924879,3600,19200,1280,launch,1
79,0.924924,3600,19200,1280,launch,1
80,0.92123,3600,19200,1280,launch,1
81,0.925578,3600,19200,1280,launch,1
82,0.924907,3600,19200,1280,launch,1
83,0.926195,3600,19200,1280,launch,1
84,0.924905,3600,19200,1280,launch,1
85,0.926335,3600,19200,1280,launch,1
86,0.9249,3600,19200,1280,launch,1
87,0.926211,3600,19200,1280,launch,1
88,0.925933,3600,19200,1280,launch,1
89,0.924931,3600,19200,1280,launch,1
90,0.925583,3600,19200,1280,launch,1
91,0.92501,3600,19200,1280,launch,1
92,0.92618,3600,19200,1280,launch,1
93,0.926221,3600,19200,1280,launch,1
94,0.92652,3600,19200,1280,launch,1
95,0.926248,3600,19200,1280,launch,1
96,0.926217,3600,19200,1280,launch,1
97,0.92635,3600,19200,1280,launch,1
98,0.925957,3600,19200,1280,launch,1
99,0.925302,3600,19200,1280,launch,1
100,0.919796,3600,19200,1280,launch,1
101,0.925237,3600,19200,1280,launch,1
102,0.925239,3600,19200,1280,launch,1
103,0.92547,3600,19200,1280,launch,1
104,0.925137,3600,19200,1280,launch,1
105,0.925306,3600,19200,1280,launch,1
106,0.925453,3600,19200,1280,launch,1
107,0.925488,3600,19200,1280,launch,1
108,0.925361,3600,19200,1280,launch,1
