index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.62858,1,16640,16640,launch,0
1,0.642158,1,16640,16640,launch,0
2,0.636934,1,16640,16640,launch,0
3,0.639681,1,16640,16640,launch,0
4,0.639276,1,16640,16640,launch,0
5,0.636764,1,16640,16640,launch,0
6,0.639134,1,16640,16640,launch,0
7,0.639635,1,16640,16640,launch,0
8,0.643131,1,16640,16640,launch,0
9,0.641368,1,16640,16640,launch,0
10,0.664802,1,16640,16640,launch,0
11,0.639148,1,16640,16640,launch,0
12,0.648607,1,16640,16640,launch,0
13,0.640101,1,16640,16640,launch,0
14,0.63886,1,16640,16640,launch,0
15,0.641799,1,16640,16640,launch,0
16,0.638223,1,16640,16640,launch,0
17,0.639772,1,16640,16640,launch,0
18,0.642422,1,16640,16640,launch,0
19,0.641638,1,16640,16640,launch,0
20,0.639533,1,16640,16640,launch,0
21,0.643368,1,16640,16640,launch,0
22,0.640848,1,16640,16640,launch,0
23,0.638814,1,16640,16640,launch,0
24,0.643175,1,16640,16640,launch,0
25,0.640332,1,16640,16640,launch,0
26,0.640012,1,16640,16640,launch,0
27,0.643381,1,16640,16640,launch,0
28,0.640829,1,16640,16640,launch,0
29,0.641265,1,16640,16640,launch,0
30,0.643169,1,16640,16640,launch,0
31,0.639084,1,16640,16640,launch,0
32,0.641934,1,16640,16640,launch,0
33,0.641503,1,16640,16640,launch,0
34,0.642088,1,16640,16640,launch,0
35,0.641812,1,16640,16640,launch,0
36,0.642895,1,16640,16640,launch,0
37,0.641477,1,16640,16640,launch,0
38,0.642127,1,16640,16640,launch,0
39,0.641305,1,16640,16640,launch,0
40,0.643093,1,16640,16640,launch,0
41,0.644014,1,16640,16640,launch,0
42,0.643397,1,16640,16640,launch,0
43,0.642414,1,16640,16640,launch,0
44,0.641328,1,16640,16640,launch,0
45,0.643321,1,16640,16640,launch,0
46,0.64137,1,16640,16640,launch,0
47,0.642067,1,16640,16640,launch,0
48,0.643916,1,16640,16640,launch,0
49,0.641019,1,16640,16640,launch,0
50,0.642725,1,16640,16640,launch,0
51,0.64256,1,16640,16640,launch,0
52,0.643083,1,16640,16640,launch,0
53,0.644055,1,16640,16640,launch,0
54,0.64221,1,16640,16640,launch,0
55,0.643603,1,16640,16640,launch,0
56,0.642382,1,16640,16640,launch,0
57,0.643367,1,16640,16640,launch,0
58,0.642568,1,16640,16640,launch,0
59,0.642531,1,16640,16640,launch,0
60,0.643348,1,16640,16640,launch,0
61,0.643335,1,16640,16640,launch,0
62,0.642675,1,16640,16640,launch,0
63,0.643333,1,16640,16640,launch,0
64,0.642912,1,16640,16640,launch,0
65,0.64294,1,16640,16640,launch,0
66,0.643875,1,16640,16640,launch,0
67,0.642689,1,16640,16640,launch,0
68,0.644444,1,16640,16640,launch,0
69,0.642747,1,16640,16640,launch,0
70,0.659256,1,16640,16640,launch,0
71,0.643105,1,16640,16640,launch,0
72,0.643072,1,16640,16640,launch,0
73,0.643163,1,16640,16640,launch,0
74,0.643609,1,16640,16640,launch,0
75,0.644676,1,16640,16640,launch,0
76,0.643486,1,16640,16640,launch,0
77,0.642914,1,16640,16640,launch,0
78,0.645892,1,16640,16640,launch,0
79,0.648841,1,16640,16640,launch,0
80,0.643531,1,16640,16640,launch,0
81,0.643339,1,16640,16640,launch,0
