index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,3.45718,40000,25600,128,launch,0
1,3.46827,40000,25600,128,launch,0
2,3.47451,40000,25600,128,launch,0
3,3.47875,40000,25600,128,launch,0
4,3.48475,40000,25600,128,launch,0
5,3.49129,40000,25600,128,launch,0
6,3.4922,40000,25600,128,launch,0
7,3.49649,40000,25600,128,launch,0
8,3.50048,40000,25600,128,launch,0
9,3.50341,40000,25600,128,launch,0
10,3.50688,40000,25600,128,launch,0
11,3.50924,40000,25600,128,launch,0
12,3.51252,40000,25600,128,launch,0
13,3.51406,40000,25600,128,launch,0
14,3.51547,40000,25600,128,launch,0
15,3.51847,40000,25600,128,launch,0
16,3.51708,40000,25600,128,launch,0
17,3.52136,40000,25600,128,launch,0
18,3.52097,40000,25600,128,launch,0
19,3.5229,40000,25600,128,launch,0
20,3.52447,40000,25600,128,launch,0
21,3.5237,40000,25600,128,launch,0
22,3.52695,40000,25600,128,launch,0
23,3.52562,40000,25600,128,launch,0
24,3.5271,40000,25600,128,launch,0
25,3.52818,40000,25600,128,launch,0
26,3.52827,40000,25600,128,launch,0
27,3.52792,40000,25600,128,launch,0
28,3.52921,40000,25600,128,launch,0
29,3.52889,40000,25600,128,launch,0
30,3.53085,40000,25600,128,launch,0
31,3.52971,40000,25600,128,launch,0
32,3.53132,40000,25600,128,launch,0
33,3.53122,40000,25600,128,launch,0
34,3.53092,40000,25600,128,launch,0
35,3.53201,40000,25600,128,launch,0
36,3.53012,40000,25600,128,launch,0
37,3.52962,40000,25600,128,launch,0
38,3.53106,40000,25600,128,launch,0
39,3.52832,40000,25600,128,launch,0
40,3.52948,40000,25600,128,launch,0
41,3.53017,40000,25600,128,launch,0
42,3.52961,40000,25600,128,launch,0
43,3.52834,40000,25600,128,launch,0
44,3.53045,40000,25600,128,launch,0
45,3.52822,40000,25600,128,launch,0
46,3.53054,40000,25600,128,launch,0
47,3.52836,40000,25600,128,launch,0
48,3.52956,40000,25600,128,launch,0
49,3.52877,40000,25600,128,launch,0
50,3.52901,40000,25600,128,launch,0
51,3.53012,40000,25600,128,launch,0
52,3.52843,40000,25600,128,launch,0
53,3.52904,40000,25600,128,launch,0
54,3.52786,40000,25600,128,launch,0
55,3.52742,40000,25600,128,launch,0
56,3.52621,40000,25600,128,launch,0
57,3.52874,40000,25600,128,launch,0
58,3.5269,40000,25600,128,launch,0
59,3.5284,40000,25600,128,launch,0
60,3.52709,40000,25600,128,launch,0
61,3.52604,40000,25600,128,launch,0
62,3.52628,40000,25600,128,launch,0
63,3.52685,40000,25600,128,launch,0
64,3.52625,40000,25600,128,launch,0
65,3.52576,40000,25600,128,launch,0
66,3.52628,40000,25600,128,launch,0
67,3.52573,40000,25600,128,launch,0
68,3.52376,40000,25600,128,launch,0
69,3.52448,40000,25600,128,launch,0
70,3.52407,40000,25600,128,launch,0
71,3.52532,40000,25600,128,launch,0
72,3.52412,40000,25600,128,launch,0
73,3.52377,40000,25600,128,launch,0
74,3.52205,40000,25600,128,launch,0
75,3.52525,40000,25600,128,launch,0
76,3.52125,40000,25600,128,launch,0
77,3.52283,40000,25600,128,launch,0
78,3.52317,40000,25600,128,launch,0
79,3.5222,40000,25600,128,launch,0
80,3.52296,40000,25600,128,launch,0
81,3.52317,40000,25600,128,launch,0
82,3.52315,40000,25600,128,launch,0
83,3.52361,40000,25600,128,launch,0
84,3.52423,40000,25600,128,launch,0
85,3.52293,40000,25600,128,launch,0
86,3.52246,40000,25600,128,launch,0
87,3.5232,40000,25600,128,launch,0
88,3.52292,40000,25600,128,launch,0
89,3.52331,40000,25600,128,launch,0
90,3.52334,40000,25600,128,launch,0
91,3.52355,40000,25600,128,launch,0
92,3.52212,40000,25600,128,launch,0
93,3.52434,40000,25600,128,launch,0
94,3.52123,40000,25600,128,launch,0
95,3.523,40000,25600,128,launch,0
96,3.52269,40000,25600,128,launch,0
97,3.52279,40000,25600,128,launch,0
98,3.52295,40000,25600,128,launch,0
99,3.52183,40000,25600,128,launch,0
100,3.52242,40000,25600,128,launch,0
101,3.52185,40000,25600,128,launch,0
