index,time,kernel,dimension,blocksize,operation,cudagraph,
0,1.70727,1,21760,21760,launch,1
1,1.45987,1,21760,21760,launch,1
2,1.4694,1,21760,21760,launch,1
3,1.42685,1,21760,21760,launch,1
4,1.63281,1,21760,21760,launch,1
5,1.43726,1,21760,21760,launch,1
6,1.59547,1,21760,21760,launch,1
7,1.63459,1,21760,21760,launch,1
8,1.458,1,21760,21760,launch,1
9,1.7638,1,21760,21760,launch,1
10,1.60987,1,21760,21760,launch,1
11,1.66381,1,21760,21760,launch,1
12,1.4506,1,21760,21760,launch,1
13,1.5542,1,21760,21760,launch,1
14,1.46984,1,21760,21760,launch,1
15,1.71784,1,21760,21760,launch,1
16,1.66956,1,21760,21760,launch,1
17,1.57534,1,21760,21760,launch,1
18,1.58084,1,21760,21760,launch,1
19,1.62881,1,21760,21760,launch,1
20,1.68182,1,21760,21760,launch,1
21,1.70314,1,21760,21760,launch,1
22,1.43476,1,21760,21760,launch,1
23,1.56786,1,21760,21760,launch,1
24,1.66575,1,21760,21760,launch,1
25,1.65442,1,21760,21760,launch,1
26,1.74552,1,21760,21760,launch,1
27,1.69041,1,21760,21760,launch,1
28,1.45513,1,21760,21760,launch,1
29,1.62124,1,21760,21760,launch,1
30,1.62535,1,21760,21760,launch,1
31,1.62844,1,21760,21760,launch,1
32,1.66776,1,21760,21760,launch,1
33,1.69637,1,21760,21760,launch,1
34,1.67569,1,21760,21760,launch,1
35,1.71239,1,21760,21760,launch,1
36,1.58378,1,21760,21760,launch,1
37,1.51273,1,21760,21760,launch,1
38,1.64526,1,21760,21760,launch,1
39,1.74911,1,21760,21760,launch,1
40,1.7225,1,21760,21760,launch,1
41,1.61276,1,21760,21760,launch,1
42,1.60362,1,21760,21760,launch,1
43,1.53536,1,21760,21760,launch,1
44,1.43882,1,21760,21760,launch,1
45,1.4617,1,21760,21760,launch,1
46,1.81376,1,21760,21760,launch,1
47,1.65089,1,21760,21760,launch,1
48,1.55085,1,21760,21760,launch,1
49,1.53632,1,21760,21760,launch,1
50,1.49025,1,21760,21760,launch,1
51,1.54796,1,21760,21760,launch,1
52,1.62343,1,21760,21760,launch,1
53,1.72288,1,21760,21760,launch,1
54,1.64564,1,21760,21760,launch,1
55,1.56712,1,21760,21760,launch,1
56,1.73842,1,21760,21760,launch,1
57,1.44578,1,21760,21760,launch,1
58,1.68705,1,21760,21760,launch,1
59,1.50487,1,21760,21760,launch,1
60,1.59303,1,21760,21760,launch,1
61,1.4468,1,21760,21760,launch,1
62,1.43987,1,21760,21760,launch,1
63,1.67358,1,21760,21760,launch,1
64,1.43878,1,21760,21760,launch,1
65,1.44019,1,21760,21760,launch,1
