index,time,kernel,dimension,blocksize,operation,cudagraph
0,7.26774,11664,34560,320,launch,0
1,7.3066,11664,34560,320,launch,0
2,7.33057,11664,34560,320,launch,0
3,7.35549,11664,34560,320,launch,0
4,7.3748,11664,34560,320,launch,0
5,7.3882,11664,34560,320,launch,0
6,7.40197,11664,34560,320,launch,0
7,7.41084,11664,34560,320,launch,0
8,7.42149,11664,34560,320,launch,0
9,7.42924,11664,34560,320,launch,0
10,7.43759,11664,34560,320,launch,0
11,7.44626,11664,34560,320,launch,0
12,7.44755,11664,34560,320,launch,0
13,7.45212,11664,34560,320,launch,0
14,7.45763,11664,34560,320,launch,0
15,7.45479,11664,34560,320,launch,0
16,7.45918,11664,34560,320,launch,0
17,7.45875,11664,34560,320,launch,0
18,7.45635,11664,34560,320,launch,0
19,7.45856,11664,34560,320,launch,0
20,7.4529,11664,34560,320,launch,0
21,7.45369,11664,34560,320,launch,0
22,7.45208,11664,34560,320,launch,0
23,7.44725,11664,34560,320,launch,0
24,7.45083,11664,34560,320,launch,0
25,7.44737,11664,34560,320,launch,0
26,7.44674,11664,34560,320,launch,0
27,7.44581,11664,34560,320,launch,0
28,7.44533,11664,34560,320,launch,0
29,7.44164,11664,34560,320,launch,0
30,7.44127,11664,34560,320,launch,0
31,7.43861,11664,34560,320,launch,0
32,7.43743,11664,34560,320,launch,0
33,7.43584,11664,34560,320,launch,0
34,7.43667,11664,34560,320,launch,0
35,7.43723,11664,34560,320,launch,0
36,7.43589,11664,34560,320,launch,0
37,7.43661,11664,34560,320,launch,0
38,7.43626,11664,34560,320,launch,0
39,7.43541,11664,34560,320,launch,0
40,7.43764,11664,34560,320,launch,0
41,7.43293,11664,34560,320,launch,0
42,7.43716,11664,34560,320,launch,0
43,7.43278,11664,34560,320,launch,0
44,7.43683,11664,34560,320,launch,0
45,7.43572,11664,34560,320,launch,0
46,7.43696,11664,34560,320,launch,0
47,7.43874,11664,34560,320,launch,0
48,7.4373,11664,34560,320,launch,0
49,7.43507,11664,34560,320,launch,0
50,7.43726,11664,34560,320,launch,0
51,7.4377,11664,34560,320,launch,0
52,7.43606,11664,34560,320,launch,0
53,7.43909,11664,34560,320,launch,0
54,7.43779,11664,34560,320,launch,0
55,7.43461,11664,34560,320,launch,0
56,7.43843,11664,34560,320,launch,0
57,7.4366,11664,34560,320,launch,0
58,7.43367,11664,34560,320,launch,0
59,7.43474,11664,34560,320,launch,0
60,7.43419,11664,34560,320,launch,0
61,7.436,11664,34560,320,launch,0
62,7.43458,11664,34560,320,launch,0
63,7.43448,11664,34560,320,launch,0
64,7.43406,11664,34560,320,launch,0
65,7.43475,11664,34560,320,launch,0
66,7.43597,11664,34560,320,launch,0
67,7.43311,11664,34560,320,launch,0
68,7.43442,11664,34560,320,launch,0
69,7.43433,11664,34560,320,launch,0
70,7.43228,11664,34560,320,launch,0
71,7.43403,11664,34560,320,launch,0
72,7.43492,11664,34560,320,launch,0
73,7.43489,11664,34560,320,launch,0
74,7.43541,11664,34560,320,launch,0
75,7.43596,11664,34560,320,launch,0
76,7.43352,11664,34560,320,launch,0
77,7.43747,11664,34560,320,launch,0
78,7.4335,11664,34560,320,launch,0
79,7.43653,11664,34560,320,launch,0
80,7.43352,11664,34560,320,launch,0
81,7.43599,11664,34560,320,launch,0
82,7.43389,11664,34560,320,launch,0
83,7.43652,11664,34560,320,launch,0
84,7.43459,11664,34560,320,launch,0
85,7.43457,11664,34560,320,launch,0
86,7.43318,11664,34560,320,launch,0
87,7.43559,11664,34560,320,launch,0
88,7.43394,11664,34560,320,launch,0
89,7.43562,11664,34560,320,launch,0
90,7.43669,11664,34560,320,launch,0
91,7.43496,11664,34560,320,launch,0
92,7.43706,11664,34560,320,launch,0
93,7.4382,11664,34560,320,launch,0
94,7.43233,11664,34560,320,launch,0
95,7.43586,11664,34560,320,launch,0
96,7.4344,11664,34560,320,launch,0
97,7.43647,11664,34560,320,launch,0
98,7.43462,11664,34560,320,launch,0
99,7.43625,11664,34560,320,launch,0
