time,kernel,dimension,blocksize,operation,
0,1.39996,12,20480,10240,launch,1
1,1.40263,12,20480,10240,launch,1
2,1.40705,12,20480,10240,launch,1
3,1.39935,12,20480,10240,launch,1
4,1.42201,12,20480,10240,launch,1
5,1.40452,12,20480,10240,launch,1
6,1.41644,12,20480,10240,launch,1
7,1.41737,12,20480,10240,launch,1
8,1.41962,12,20480,10240,launch,1
9,1.4239,12,20480,10240,launch,1
10,1.42434,12,20480,10240,launch,1
11,1.42186,12,20480,10240,launch,1
12,1.4258,12,20480,10240,launch,1
13,1.40641,12,20480,10240,launch,1
14,1.41032,12,20480,10240,launch,1
15,1.41254,12,20480,10240,launch,1
16,1.41276,12,20480,10240,launch,1
17,1.41669,12,20480,10240,launch,1
18,1.41567,12,20480,10240,launch,1
19,1.416,12,20480,10240,launch,1
20,1.42124,12,20480,10240,launch,1
21,1.42218,12,20480,10240,launch,1
22,1.42813,12,20480,10240,launch,1
23,1.42447,12,20480,10240,launch,1
24,1.43169,12,20480,10240,launch,1
25,1.43204,12,20480,10240,launch,1
26,1.43621,12,20480,10240,launch,1
27,1.43687,12,20480,10240,launch,1
28,1.43315,12,20480,10240,launch,1
29,1.44348,12,20480,10240,launch,1
30,1.42998,12,20480,10240,launch,1
31,1.43809,12,20480,10240,launch,1
32,1.44677,12,20480,10240,launch,1
33,1.44523,12,20480,10240,launch,1
34,1.4315,12,20480,10240,launch,1
35,1.44465,12,20480,10240,launch,1
36,1.44681,12,20480,10240,launch,1
37,1.44921,12,20480,10240,launch,1
38,1.45069,12,20480,10240,launch,1
39,1.44739,12,20480,10240,launch,1
40,1.45128,12,20480,10240,launch,1
41,1.44776,12,20480,10240,launch,1
42,1.45505,12,20480,10240,launch,1
43,1.45215,12,20480,10240,launch,1
44,1.45867,12,20480,10240,launch,1
45,1.44712,12,20480,10240,launch,1
46,1.45192,12,20480,10240,launch,1
47,1.44585,12,20480,10240,launch,1
48,1.45966,12,20480,10240,launch,1
49,1.46309,12,20480,10240,launch,1
50,1.45594,12,20480,10240,launch,1
51,1.46527,12,20480,10240,launch,1
52,1.43166,12,20480,10240,launch,1
53,1.43538,12,20480,10240,launch,1
54,1.42917,12,20480,10240,launch,1
55,1.43475,12,20480,10240,launch,1
56,1.43747,12,20480,10240,launch,1
57,1.43886,12,20480,10240,launch,1
58,1.44236,12,20480,10240,launch,1
