time,kernel,dimension,blocksize,operation,
0,0.380743,12,20480,10240,graphApiYesDependency,1
1,0.000929957,12,20480,10240,graphApiYesDependency,1
2,0.000931209,12,20480,10240,graphApiYesDependency,1
3,0.00101411,12,20480,10240,graphApiYesDependency,1
4,0.000927793,12,20480,10240,graphApiYesDependency,1
5,0.0010252,12,20480,10240,graphApiYesDependency,1
6,0.000989629,12,20480,10240,graphApiYesDependency,1
7,0.000990241,12,20480,10240,graphApiYesDependency,1
8,0.000970132,12,20480,10240,graphApiYesDependency,1
9,0.000973849,12,20480,10240,graphApiYesDependency,1
