time,kernel,dimension,blocksize,operation,
0,0.000143832,2,29440,29440,graphApiYesDependency,1
1,2.08e-05,2,29440,29440,graphApiYesDependency,1
2,1.8766e-05,2,29440,29440,graphApiYesDependency,1
3,1.7844e-05,2,29440,29440,graphApiYesDependency,1
4,3.4836e-05,2,29440,29440,graphApiYesDependency,1
5,2.076e-05,2,29440,29440,graphApiYesDependency,1
6,1.7433e-05,2,29440,29440,graphApiYesDependency,1
7,1.7804e-05,2,29440,29440,graphApiYesDependency,1
8,2.2682e-05,2,29440,29440,graphApiYesDependency,1
9,1.7132e-05,2,29440,29440,graphApiYesDependency,1
